dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
cifar,val,densenet,20,54,a1,0.0,0.0,141,2.0588235294117645,24423.0,393.9193548387097,62,6,0.08823529411764706,605525.0,8294.86301369863,73,10000,0.97042,0.8344
cifar,val,densenet,20,165,a1,0.0,0.0,132,1.9848484848484849,33416.0,514.0923076923077,65,1,0.015151515151515152,539614.0,8175.969696969697,66,10000,0.9545,0.8387
cifar,trainUval,densenet,20,27,a1,0.0,0.0,275,2.0296296296296297,356486.0,2763.4573643410854,129,6,0.044444444444444446,7072061.0,50514.72142857143,140,60000,0.92928,0.8185
cifar,trainUval,densenet,20,55,a1,0.0,0.0,349,2.0350877192982457,547701.0,3360.128834355828,163,8,0.04678362573099415,8730877.0,49049.870786516854,178,60000,0.97576,0.8387
cifar,trainUval,densenet,20,83,a1,0.0,0.0,283,2.028776978417266,465431.0,3499.4812030075186,133,6,0.04316546762589928,6882723.0,47796.6875,144,60000,0.93724,0.8218
cifar,trainUval,densenet,20,111,a1,0.0,0.0,458,2.0585585585585586,311507.0,1497.6298076923076,208,14,0.06306306306306306,11145187.0,47225.3686440678,236,60000,0.98726,0.8496
cifar,trainUval,densenet,20,113,a1,0.0,0.0,470,2.075221238938053,248819.0,1196.2451923076924,208,18,0.07964601769911504,11255639.0,46129.66803278688,244,60000,0.9916,0.8591
cifar,trainUval,densenet,20,141,a1,0.0,0.0,807,2.0719794344473006,522534.0,1447.4626038781164,361,28,0.07197943444730077,19973253.0,47782.9019138756,418,60000,0.99984,0.8746
cifar,trainUval,densenet,20,169,a1,0.0,0.0,381,2.043010752688172,550093.0,3125.528409090909,176,10,0.053763440860215055,9333124.0,47862.17435897436,195,60000,0.95996,0.838
cifar,train,resnet,20,0,a1,0.0,0.0,1810,2.065068493150685,4338258.0,5309.985312117503,817,59,0.06735159817351598,41215871.0,44128.341541755886,934,50000,0.1,0.1
cifar,train,resnet,20,26,a1,0.0,0.0,257,2.0317460317460316,658421.0,5396.893442622951,122,4,0.031746031746031744,5282012.0,40320.70229007633,131,50000,0.90542,0.8156
cifar,train,resnet,20,54,a1,0.0,0.0,297,2.06993006993007,669085.0,5068.825757575758,132,11,0.07692307692307693,6140796.0,39875.2987012987,154,50000,0.95254,0.8315
cifar,train,resnet,20,82,a1,0.0,0.0,332,2.04320987654321,872463.0,5665.3441558441555,154,8,0.04938271604938271,6778966.0,39876.2705882353,170,50000,0.92996,0.8222
cifar,train,resnet,20,110,a1,0.0,0.0,259,2.031496062992126,188459.0,1544.7459016393443,122,5,0.03937007874015748,5116460.0,38761.06060606061,132,50000,0.96668,0.8349
cifar,train,resnet,20,136,a1,0.0,0.0,464,2.057777777777778,272864.0,1293.1943127962086,211,14,0.06222222222222222,9713268.0,40641.28870292887,239,50000,0.99926,0.8641
cifar,train,resnet,20,164,a1,0.0,0.0,299,2.0694444444444446,334144.0,2531.3939393939395,132,12,0.08333333333333333,5635631.0,36358.90967741935,155,50000,0.93384,0.8211
cifar,val,resnet,20,29,a1,0.0,0.0,150,2.041095890410959,46601.0,685.3088235294117,68,5,0.0684931506849315,626710.0,8139.090909090909,77,10000,0.91866,0.8262
cifar,val,resnet,20,85,a1,0.0,0.0,152,2.0684931506849313,49942.0,745.4029850746268,67,6,0.0821917808219178,654862.0,8289.39240506329,79,10000,0.9331,0.8219
cifar,val,resnet,20,36,a1,0.0,0.0,124,2.05,54803.0,996.4181818181818,55,5,0.08333333333333333,512196.0,8003.0625,64,10000,0.86232,0.798
cifar,val,resnet,20,184,a1,0.0,0.0,141,2.0588235294117645,25695.0,414.43548387096774,62,6,0.08823529411764706,628412.0,8608.383561643835,73,10000,0.96388,0.8349
cifar,val,resnet,20,21,a1,0.0,0.0,125,2.066666666666667,59933.0,1109.8703703703704,54,6,0.1,534518.0,8223.353846153846,65,10000,0.86588,0.8002
cifar,val,resnet,20,122,a1,0.0,0.0,150,2.0694444444444446,37041.0,569.8615384615384,65,7,0.09722222222222222,665210.0,8528.333333333334,78,10000,0.9925,0.852
cifar,val,resnet,20,177,a1,0.0,0.0,119,2.107142857142857,21724.0,443.3469387755102,49,7,0.125,543560.0,8627.936507936507,63,10000,0.95046,0.8276
cifar,trainUval,resnet,20,11,a1,0.0,0.0,291,2.0714285714285716,774960.0,5961.2307692307695,130,10,0.07142857142857142,7725870.0,51164.70198675497,151,60000,0.74326,0.709
cifar,trainUval,resnet,20,36,a1,0.0,0.0,317,2.0127388535031847,799828.0,5227.633986928105,153,4,0.025477707006369428,8004717.0,50029.48125,160,60000,0.86232,0.798
cifar,trainUval,resnet,20,64,a1,0.0,0.0,278,2.082706766917293,567047.0,4610.138211382114,123,10,0.07518796992481203,7149403.0,49306.2275862069,145,60000,0.98522,0.8418
cifar,trainUval,resnet,20,92,a1,0.0,0.0,311,2.039473684210526,644728.0,4477.277777777777,144,8,0.05263157894736842,7815395.0,49153.42767295597,159,60000,0.9391,0.8209
