dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
mnist,train,resnet,20,81,a1,1e-06,1e-06,205,2.0,221134.0,2211.34,100,2,0.0196078431372549,1088131.0,10564.378640776698,103,60000,0.9992166666666666,0.9781
mnist,trainUval,resnet,20,106,a1,1e-06,1e-06,167,2.049382716049383,259001.0,3453.346666666667,75,6,0.07407407407407407,983627.0,11437.523255813954,86,70000,0.9999,0.979
mnist,trainUval,resnet,20,131,a1,1e-06,1e-06,141,2.0,256798.0,3776.4411764705883,68,2,0.02857142857142857,820068.0,11550.25352112676,71,70000,0.99995,0.9795
mnist,trainUval,resnet,20,157,a1,1e-06,1e-06,143,2.0285714285714285,305400.0,4627.272727272727,66,4,0.05714285714285714,841300.0,11524.657534246575,73,70000,0.9999666666666667,0.9796
mnist,trainUval,resnet,20,182,a1,1e-06,1e-06,108,1.9814814814814814,185665.0,3503.1132075471696,53,1,0.018518518518518517,570921.0,10572.611111111111,54,70000,1.0,0.9807
mnist,trainUval,resnet,20,26,a1,1e-06,1e-06,408,2.035,137547.0,720.1413612565445,191,9,0.045,3136284.0,15078.288461538461,208,70000,0.9872333333333333,0.972
mnist,trainUval,resnet,20,51,a1,1e-06,1e-06,325,2.012422360248447,227099.0,1446.4904458598726,157,4,0.024844720496894408,2159446.0,13167.353658536585,164,70000,0.9974,0.9764
mnist,trainUval,resnet,20,77,a1,1e-06,1e-06,259,2.031496062992126,234457.0,1937.6611570247933,121,6,0.047244094488188976,1658784.0,12566.545454545454,132,70000,0.9990333333333333,0.9775
mnist,val,resnet,20,101,a1,1e-06,1e-06,57,2.0,31795.0,1222.8846153846155,26,2,0.07142857142857142,49755.0,1715.6896551724137,29,10000,0.9998666666666667,0.9797
mnist,val,resnet,20,127,a1,1e-06,1e-06,50,1.96,19349.0,806.2083333333334,24,1,0.04,43048.0,1721.92,25,10000,0.9999666666666667,0.9796
mnist,val,resnet,20,152,a1,1e-06,1e-06,52,1.9615384615384615,32254.0,1290.16,25,1,0.038461538461538464,47220.0,1816.1538461538462,26,10000,0.9999833333333333,0.9801
mnist,val,resnet,20,178,a1,1e-06,1e-06,40,1.95,33435.0,1759.7368421052631,19,1,0.05,32539.0,1626.95,20,10000,0.9999833333333333,0.9807
mnist,val,resnet,20,21,a1,1e-06,1e-06,103,2.0816326530612246,20333.0,472.86046511627904,43,6,0.12244897959183673,122571.0,2269.8333333333335,54,10000,0.9854333333333334,0.9708
mnist,val,resnet,20,47,a1,1e-06,1e-06,83,2.0,22059.0,565.6153846153846,39,2,0.04878048780487805,87837.0,2091.3571428571427,42,10000,0.9969,0.9766
mnist,val,resnet,20,72,a1,1e-06,1e-06,71,2.0,28835.0,873.7878787878788,33,2,0.05714285714285714,70328.0,1953.5555555555557,36,10000,0.9984166666666666,0.9769
mnist,val,resnet,20,98,a1,1e-06,1e-06,60,1.9666666666666666,29989.0,1034.103448275862,29,1,0.03333333333333333,52791.0,1759.7,30,10000,0.9998166666666667,0.9801
cifar,train,vgg,20,122,a1,1e-06,1e-06,20,1.9,119453.0,13272.555555555555,9,1,0.1,52899.0,5289.9,10,50000,0.99832,0.9104
cifar,train,vgg,20,159,a1,1e-06,1e-06,20,1.9,133603.0,14844.777777777777,9,1,0.1,74203.0,7420.3,10,50000,0.97552,0.8885
cifar,train,vgg,20,184,a1,1e-06,1e-06,20,1.9,146928.0,16325.333333333334,9,1,0.1,62290.0,6229.0,10,50000,0.98866,0.9017
cifar,train,vgg,20,28,a1,1e-06,1e-06,20,1.9,202970.0,22552.222222222223,9,1,0.1,93853.0,9385.3,10,50000,0.96054,0.8888
cifar,train,vgg,20,53,a1,1e-06,1e-06,20,1.9,144642.0,16071.333333333334,9,1,0.1,71725.0,7172.5,10,50000,0.98274,0.8952
cifar,train,vgg,20,79,a1,1e-06,1e-06,22,1.9090909090909092,98330.0,9833.0,10,1,0.09090909090909091,85659.0,7787.181818181818,11,50000,0.9661,0.8861
cifar,trainUval,vgg,20,103,a1,1e-06,1e-06,20,1.9,160462.0,17829.11111111111,9,1,0.1,82738.0,8273.8,10,60000,0.9919,0.9046
cifar,trainUval,vgg,20,129,a1,1e-06,1e-06,20,1.9,187032.0,20781.333333333332,9,1,0.1,71265.0,7126.5,10,60000,0.99988,0.914
cifar,trainUval,vgg,20,154,a1,1e-06,1e-06,22,1.9090909090909092,121577.0,12157.7,10,1,0.09090909090909091,110150.0,10013.636363636364,11,60000,0.96618,0.8833
cifar,trainUval,vgg,20,17,a1,1e-06,1e-06,56,1.9642857142857142,953018.0,35296.96296296296,27,1,0.03571428571428571,387735.0,13847.67857142857,28,60000,0.85964,0.8248
