dataset,split,model,k,epoch,layer,thresh,thresh_mode,total_persistence,train_acc,val_acc
cifar,val,resnet,20,97,a1,0.0,0.0,11.33073032199767,0.9525,0.8302
mnist,train,resnet,20,121,a1,0.0,0.0,3.8053965553089952,0.99995,0.9789
mnist,train,resnet,20,147,a1,0.0,0.0,3.6195869304288735,0.9999666666666667,0.9802
mnist,train,resnet,20,172,a1,0.0,0.0,1.6973424330082167,0.9999833333333333,0.9798
mnist,train,resnet,20,198,a1,0.0,0.0,0.7153249969949158,1.0,0.9808
mnist,train,resnet,20,41,a1,0.0,0.0,10.0574993490928,0.9950833333333333,0.9746
mnist,train,resnet,20,67,a1,0.0,0.0,8.299180822688832,0.9982833333333333,0.9771
mnist,train,resnet,20,92,a1,0.0,0.0,5.015960488097413,0.9997833333333334,0.9793
mnist,trainUval,resnet,20,117,a1,0.0,0.0,9.76506922873996,0.99995,0.9795
mnist,trainUval,resnet,20,142,a1,0.0,0.0,10.204583700790756,0.99995,0.9793
mnist,trainUval,resnet,20,168,a1,0.0,0.0,9.73316258248115,0.9999833333333333,0.9813
mnist,trainUval,resnet,20,193,a1,0.0,0.0,10.78291596335621,1.0,0.9808
mnist,trainUval,resnet,20,37,a1,0.0,0.0,11.50514184382778,0.99295,0.9745
mnist,trainUval,resnet,20,62,a1,0.0,0.0,8.4293715459847,0.9982833333333333,0.9774
mnist,trainUval,resnet,20,88,a1,0.0,0.0,8.51780783354841,0.99965,0.9784
mnist,val,resnet,20,112,a1,0.0,0.0,10.124421113495146,0.9999333333333333,0.979
mnist,val,resnet,20,138,a1,0.0,0.0,10.092853369902244,0.9999666666666667,0.9803
mnist,val,resnet,20,163,a1,0.0,0.0,10.431278640368873,0.9999833333333333,0.9803
mnist,val,resnet,20,189,a1,0.0,0.0,11.136712067325703,1.0,0.98
mnist,val,resnet,20,32,a1,0.0,0.0,8.173790368159246,0.9886,0.9721
mnist,val,resnet,20,58,a1,0.0,0.0,8.06423698041435,0.9981166666666667,0.9773
mnist,val,resnet,20,83,a1,0.0,0.0,8.711998277710101,0.9993333333333333,0.978
cifar,train,vgg,20,108,a1,0.0,0.0,8.846401028335208,0.99142,0.8975
cifar,train,vgg,20,133,a1,0.0,0.0,2.9227096140371884,0.9999,0.9161
cifar,train,vgg,20,16,a1,0.0,0.0,10.837344289381917,0.8619,0.8335
cifar,train,vgg,20,195,a1,0.0,0.0,9.198138549923108,0.98708,0.898
cifar,train,vgg,20,39,a1,0.0,0.0,11.046806752736302,0.9373,0.8692
cifar,train,vgg,20,64,a1,0.0,0.0,8.884531889110775,0.99794,0.9047
cifar,train,vgg,20,8,a1,0.0,0.0,13.947715172330646,0.8142,0.7882
cifar,trainUval,vgg,20,114,a1,0.0,0.0,18.820148728787878,0.9958,0.9036
cifar,trainUval,vgg,20,13,a1,0.0,0.0,20.175034004707243,0.81152,0.7855
cifar,trainUval,vgg,20,165,a1,0.0,0.0,15.251607932176285,0.98,0.8898
cifar,trainUval,vgg,20,190,a1,0.0,0.0,16.976980701088905,0.98794,0.8975
cifar,trainUval,vgg,20,34,a1,0.0,0.0,14.120696550970877,0.91822,0.8596
cifar,trainUval,vgg,20,5,a1,0.0,0.0,32.8542665030418,0.67304,0.6542
cifar,trainUval,vgg,20,85,a1,0.0,0.0,15.25025446717779,0.96326,0.8752
cifar,val,vgg,20,10,a1,0.0,0.0,11.248071522453643,0.8369,0.8069
cifar,val,vgg,20,135,a1,0.0,0.0,19.20766909047793,0.9999,0.916
cifar,val,vgg,20,160,a1,0.0,0.0,15.817605800926515,0.97878,0.8953
cifar,val,vgg,20,186,a1,0.0,0.0,15.937561489642917,0.9862,0.9024
cifar,val,vgg,20,2,a1,0.0,0.0,11.44138538883999,0.53784,0.5401
cifar,val,vgg,20,55,a1,0.0,0.0,18.682332292202318,0.9873,0.8982
cifar,val,vgg,20,80,a1,0.0,0.0,14.787047014946495,0.96506,0.8805
mnist,train,vgg,20,105,a1,0.0,0.0,15.348782263654101,0.9957833333333334,0.9833
mnist,train,vgg,20,130,a1,0.0,0.0,10.860782411570646,0.9993833333333333,0.9837
mnist,train,vgg,20,156,a1,0.0,0.0,13.631979162920999,0.997,0.9824
mnist,train,vgg,20,181,a1,0.0,0.0,5.066932600445398,0.9989166666666667,0.9828
mnist,train,vgg,20,25,a1,0.0,0.0,14.950862460175564,0.9689,0.9663
mnist,train,vgg,20,50,a1,0.0,0.0,15.07008974672334,0.98445,0.976
mnist,train,vgg,20,76,a1,0.0,0.0,14.730515300260414,0.9896166666666667,0.9793
mnist,trainUval,vgg,20,100,a1,0.0,0.0,15.892490224375166,0.9943833333333333,0.9815
mnist,trainUval,vgg,20,126,a1,0.0,0.0,11.307014692421,0.9993833333333333,0.9847
mnist,trainUval,vgg,20,151,a1,0.0,0.0,13.174767390177252,0.9939666666666667,0.981
mnist,trainUval,vgg,20,177,a1,0.0,0.0,17.500941500176786,0.9992666666666666,0.9847
mnist,trainUval,vgg,20,20,a1,0.0,0.0,16.06214931362718,0.9559,0.9529
mnist,trainUval,vgg,20,46,a1,0.0,0.0,16.266789959404434,0.9848166666666667,0.9762
mnist,trainUval,vgg,20,71,a1,0.0,0.0,15.923699216493269,0.9875833333333334,0.9797
mnist,trainUval,vgg,20,97,a1,0.0,0.0,17.178232877422218,0.98795,0.9751
mnist,val,vgg,20,121,a1,0.0,0.0,12.246139442897388,0.9989333333333333,0.9833
mnist,val,vgg,20,147,a1,0.0,0.0,12.153273396543227,0.9996166666666667,0.9849
mnist,val,vgg,20,172,a1,0.0,0.0,15.920051739434584,0.9987333333333334,0.983
mnist,val,vgg,20,198,a1,0.0,0.0,17.231229012453696,0.9998333333333334,0.9853
mnist,val,vgg,20,41,a1,0.0,0.0,10.413829419614231,0.97495,0.9708
mnist,val,vgg,20,67,a1,0.0,0.0,9.083416483540084,0.99245,0.9808
mnist,val,vgg,20,92,a1,0.0,0.0,9.68032343823048,0.9941833333333333,0.9809
cifar,train,wres,20,117,a1,0.0,0.0,902.9722431049204,0.99006,0.8221
cifar,train,wres,20,142,a1,0.0,0.0,6773.408256853752,0.99634,0.837
cifar,train,wres,20,168,a1,0.0,0.0,98.785084233301,0.95268,0.7963
cifar,train,wres,20,193,a1,0.0,0.0,365.8093356643665,0.97446,0.8112
cifar,train,wres,20,37,a1,0.0,0.0,1560.2980050835677,0.75742,0.7141
cifar,train,wres,20,62,a1,0.0,0.0,7994.266487419585,0.96186,0.7991
cifar,train,wres,20,88,a1,0.0,0.0,1334.1983921510264,0.90026,0.7807
cifar,trainUval,wres,20,112,a1,0.0,0.0,1411.0238415641445,0.97956,0.8193
cifar,trainUval,wres,20,138,a1,0.0,0.0,4323.815823853725,0.99678,0.8373
cifar,trainUval,wres,20,163,a1,0.0,0.0,200.11373688258328,0.93054,0.7796
cifar,trainUval,wres,20,189,a1,0.0,0.0,306.0318418034048,0.97486,0.8058
cifar,trainUval,wres,20,32,a1,0.0,0.0,678.2555438868949,0.68024,0.6486
cifar,trainUval,wres,20,58,a1,0.0,0.0,2276.981671389923,0.93868,0.7945
cifar,trainUval,wres,20,83,a1,0.0,0.0,978.0421771523768,0.91754,0.7964
cifar,val,wres,20,108,a1,0.0,0.0,482.88781970432126,0.96852,0.8108
cifar,val,wres,20,133,a1,0.0,0.0,772.4044173411955,0.99572,0.834
cifar,val,wres,20,159,a1,0.0,0.0,11.31664843914578,0.90328,0.7718
cifar,val,wres,20,184,a1,0.0,0.0,111.44991795184424,0.97042,0.8051
cifar,val,wres,20,28,a1,0.0,0.0,255.2971717415494,0.74296,0.6782
cifar,val,wres,20,53,a1,0.0,0.0,1751.369386675145,0.88966,0.7787
cifar,val,wres,20,79,a1,0.0,0.0,778.0482840299542,0.8869,0.7816
mnist,train,wres,20,103,a1,0.0,0.0,2.735067208426713,0.9999833333333333,0.9867
mnist,train,wres,20,13,a1,0.0,0.0,11.892243184354506,0.9920333333333333,0.9767
mnist,train,wres,20,34,a1,0.0,0.0,1.8880167068613858,0.9999333333333333,0.983
mnist,train,wres,20,5,a1,0.0,0.0,9.76996297779803,0.9895666666666667,0.9758
mnist,train,wres,20,85,a1,0.0,0.0,0.24155797184900507,1.0,0.9836
mnist,trainUval,wres,20,10,a1,0.0,0.0,9.32202785991241,0.9983833333333333,0.9795
mnist,trainUval,wres,20,135,a1,0.0,0.0,13.360596073309914,1.0,0.9869
mnist,trainUval,wres,20,160,a1,0.0,0.0,13.54147546691064,1.0,0.9869
mnist,trainUval,wres,20,186,a1,0.0,0.0,12.908628884077658,1.0,0.9864
mnist,trainUval,wres,20,2,a1,0.0,0.0,14.8006615660898,0.95865,0.9501
mnist,trainUval,wres,20,55,a1,0.0,0.0,13.747504448487625,1.0,0.9854
mnist,trainUval,wres,20,80,a1,0.0,0.0,14.816269826405282,1.0,0.9846
mnist,val,wres,20,105,a1,0.0,0.0,15.931475299861049,1.0,0.9858
mnist,val,wres,20,130,a1,0.0,0.0,14.669878816057093,1.0,0.9861
mnist,val,wres,20,156,a1,0.0,0.0,14.025087186832891,1.0,0.9867
mnist,val,wres,20,181,a1,0.0,0.0,12.478050835312402,1.0,0.9861
mnist,val,wres,20,25,a1,0.0,0.0,12.63289591938932,1.0,0.9847
mnist,val,wres,20,50,a1,0.0,0.0,13.902682382205633,1.0,0.9843
mnist,val,wres,20,76,a1,0.0,0.0,16.064546968438513,1.0,0.9848
cifar,train,densenet,20,112,a1,0.0,0.0,8.258822800692464,0.98932,0.8511
cifar,train,densenet,20,138,a1,0.0,0.0,2.2058860677716225,0.99978,0.872
cifar,train,densenet,20,163,a1,0.0,0.0,8.018131195195679,0.95574,0.8391
cifar,train,densenet,20,189,a1,0.0,0.0,8.840196272414516,0.97012,0.8489
cifar,train,densenet,20,32,a1,0.0,0.0,11.585970518849848,0.85412,0.7742
cifar,train,densenet,20,58,a1,0.0,0.0,6.164506153701609,0.9878,0.843
cifar,train,densenet,20,83,a1,0.0,0.0,8.249673022176417,0.93724,0.8218
cifar,trainUval,densenet,20,108,a1,0.0,0.0,12.52298760162737,0.98402,0.849
cifar,trainUval,densenet,20,133,a1,0.0,0.0,12.792246759473592,0.99976,0.873
cifar,trainUval,densenet,20,159,a1,0.0,0.0,15.038393997740862,0.95474,0.837
cifar,trainUval,densenet,20,184,a1,0.0,0.0,11.39055433377382,0.96574,0.8429
cifar,trainUval,densenet,20,28,a1,0.0,0.0,11.666445581431894,0.9328,0.8186
cifar,trainUval,densenet,20,53,a1,0.0,0.0,12.16465764269806,0.97152,0.8372
cifar,trainUval,densenet,20,79,a1,0.0,0.0,13.075324944592822,0.94572,0.8322
cifar,val,densenet,20,103,a1,0.0,0.0,12.060686303405369,0.97674,0.8446
cifar,val,densenet,20,129,a1,0.0,0.0,13.776161346476101,0.99924,0.8679
cifar,val,densenet,20,154,a1,0.0,0.0,12.699037034438135,0.93066,0.8241
cifar,val,densenet,20,17,a1,0.0,0.0,11.085577999692077,0.82978,0.7672
cifar,val,densenet,20,23,a1,0.0,0.0,10.223850892832019,0.89836,0.805
cifar,val,densenet,20,49,a1,0.0,0.0,10.795668208453982,0.94834,0.8297
cifar,val,densenet,20,74,a1,0.0,0.0,11.890514623124176,0.9365,0.8252
cifar,val,densenet,20,9,a1,0.0,0.0,11.733854120217984,0.79738,0.7418
mnist,train,densenet,20,124,a1,0.0,0.0,8.393357402088228,0.9991166666666667,0.9711
mnist,train,densenet,20,14,a1,0.0,0.0,8.952905863676278,0.93995,0.9335
mnist,train,densenet,20,175,a1,0.0,0.0,6.194518713337281,0.9998666666666667,0.9728
mnist,train,densenet,20,1,a1,0.0,0.0,114.85213225055486,0.5747166666666667,0.5662
mnist,train,densenet,20,44,a1,0.0,0.0,8.971426999161139,0.9829833333333333,0.9651
mnist,train,densenet,20,6,a1,0.0,0.0,12.009458382293815,0.8936666666666667,0.8919
mnist,train,densenet,20,95,a1,0.0,0.0,9.57893336296437,0.9974,0.9716
mnist,trainUval,densenet,20,11,a1,0.0,0.0,10.707097764920036,0.91725,0.9115
mnist,trainUval,densenet,20,145,a1,0.0,0.0,8.86719188977849,0.9993166666666666,0.9722
mnist,trainUval,densenet,20,170,a1,0.0,0.0,9.290241282234419,0.9998333333333334,0.9724
mnist,trainUval,densenet,20,196,a1,0.0,0.0,9.749416818192216,0.99995,0.9729
mnist,trainUval,densenet,20,3,a1,0.0,0.0,17.69597559358226,0.84265,0.8433
mnist,trainUval,densenet,20,65,a1,0.0,0.0,9.520241768993117,0.9893,0.9673
mnist,trainUval,densenet,20,90,a1,0.0,0.0,9.228151658956591,0.9967,0.9704
mnist,val,densenet,20,115,a1,0.0,0.0,8.99016430123423,0.9990333333333333,0.9717
mnist,val,densenet,20,140,a1,0.0,0.0,9.005002422090392,0.9992833333333333,0.972
mnist,val,densenet,20,166,a1,0.0,0.0,9.590660641721264,0.9997333333333334,0.9726
mnist,val,densenet,20,191,a1,0.0,0.0,9.784012781191109,0.99995,0.9733
mnist,val,densenet,20,35,a1,0.0,0.0,9.698390564671513,0.9742833333333333,0.9598
mnist,val,densenet,20,60,a1,0.0,0.0,9.285060657755594,0.9887,0.9679
mnist,val,densenet,20,86,a1,0.0,0.0,8.531813486017185,0.9956,0.9701
cifar,train,resnet,20,110,a1,0.0,0.0,7.563585640791935,0.96668,0.8349
cifar,train,resnet,20,136,a1,0.0,0.0,3.333859513418801,0.99926,0.8641
cifar,train,resnet,20,161,a1,0.0,0.0,7.620849372213584,0.94256,0.829
cifar,train,resnet,20,187,a1,0.0,0.0,7.864395917653319,0.96248,0.8364
cifar,train,resnet,20,30,a1,0.0,0.0,9.218471478296578,0.92048,0.8275
cifar,train,resnet,20,56,a1,0.0,0.0,6.992921750566474,0.96268,0.8421
cifar,train,resnet,20,81,a1,0.0,0.0,11.3232103916786,0.91838,0.8128
cifar,trainUval,resnet,20,106,a1,0.0,0.0,12.755224461063804,0.96248,0.8327
cifar,trainUval,resnet,20,131,a1,0.0,0.0,14.272665948359496,0.9983,0.8594
cifar,trainUval,resnet,20,157,a1,0.0,0.0,12.05261572935207,0.91848,0.8064
cifar,trainUval,resnet,20,182,a1,0.0,0.0,12.689391132114345,0.94132,0.821
cifar,trainUval,resnet,20,26,a1,0.0,0.0,13.204723500847876,0.90542,0.8156
cifar,trainUval,resnet,20,51,a1,0.0,0.0,14.015266246312642,0.94496,0.8337
cifar,trainUval,resnet,20,77,a1,0.0,0.0,12.847255957981204,0.89282,0.797
cifar,val,resnet,20,101,a1,0.0,0.0,14.295746007909628,0.96376,0.8354
cifar,val,resnet,20,127,a1,0.0,0.0,13.852022569080965,0.99686,0.8576
cifar,val,resnet,20,152,a1,0.0,0.0,13.043923183714412,0.92792,0.8149
cifar,val,resnet,20,178,a1,0.0,0.0,10.703650065736419,0.9624,0.8409
cifar,val,resnet,20,21,a1,0.0,0.0,10.766073212942956,0.86588,0.8002
cifar,val,resnet,20,47,a1,0.0,0.0,11.55109863511995,0.92164,0.828
cifar,val,resnet,20,72,a1,0.0,0.0,12.546467366841284,0.90166,0.8073
cifar,val,resnet,20,98,a1,0.0,0.0,13.275707622094075,0.9471,0.8299
mnist,train,resnet,20,122,a1,0.0,0.0,3.675165950722878,0.99995,0.9791
mnist,train,resnet,20,148,a1,0.0,0.0,3.591776341546783,0.9999666666666667,0.9802
mnist,train,resnet,20,173,a1,0.0,0.0,1.5390465673813267,0.9999833333333333,0.9803
mnist,train,resnet,20,199,a1,0.0,0.0,0.6840644041210524,1.0,0.9806
mnist,train,resnet,20,42,a1,0.0,0.0,10.167294367312984,0.9953666666666666,0.9755
mnist,train,resnet,20,68,a1,0.0,0.0,8.072363865803858,0.9982,0.9776
mnist,train,resnet,20,93,a1,0.0,0.0,4.9605400759220615,0.9997833333333334,0.9784
mnist,trainUval,resnet,20,118,a1,0.0,0.0,10.07611822531559,0.9999166666666667,0.9799
mnist,trainUval,resnet,20,143,a1,0.0,0.0,10.111000617302885,0.99995,0.9789
mnist,trainUval,resnet,20,169,a1,0.0,0.0,10.395238034202556,0.9999833333333333,0.9802
mnist,trainUval,resnet,20,194,a1,0.0,0.0,10.754335921930476,1.0,0.98
mnist,trainUval,resnet,20,38,a1,0.0,0.0,10.086202927672986,0.9931833333333333,0.9743
mnist,trainUval,resnet,20,63,a1,0.0,0.0,8.119796990429514,0.9983,0.9771
mnist,trainUval,resnet,20,89,a1,0.0,0.0,8.574801117527556,0.9996333333333334,0.979
mnist,val,resnet,20,113,a1,0.0,0.0,10.080096182164375,0.9999333333333333,0.9804
mnist,val,resnet,20,139,a1,0.0,0.0,10.519694158853227,0.99995,0.9792
mnist,val,resnet,20,164,a1,0.0,0.0,10.183188145600333,0.9999833333333333,0.9809
mnist,val,resnet,20,18,a1,0.0,0.0,7.104108054727476,0.9826833333333334,0.97
mnist,val,resnet,20,33,a1,0.0,0.0,7.7935190742365705,0.9891666666666666,0.9736
mnist,val,resnet,20,59,a1,0.0,0.0,8.259411466714361,0.9981,0.9776
mnist,val,resnet,20,84,a1,0.0,0.0,9.358223900685338,0.9993,0.9785
cifar,train,vgg,20,109,a1,0.0,0.0,8.604578666388988,0.99376,0.9051
cifar,train,vgg,20,136,a1,0.0,0.0,3.242149002834374,0.9999,0.9155
cifar,train,vgg,20,170,a1,0.0,0.0,9.977915987371318,0.98424,0.8997
cifar,train,vgg,20,196,a1,0.0,0.0,11.8258326202656,0.99098,0.9004
cifar,train,vgg,20,3,a1,0.0,0.0,25.718975858791964,0.59712,0.5933
cifar,train,vgg,20,65,a1,0.0,0.0,8.737339854240332,0.9978,0.9078
cifar,train,vgg,20,90,a1,0.0,0.0,9.39721705019474,0.97922,0.892
cifar,trainUval,vgg,20,115,a1,0.0,0.0,17.48655485361806,0.9973,0.9078
cifar,trainUval,vgg,20,140,a1,0.0,0.0,19.700647898016634,0.99996,0.9158
cifar,trainUval,vgg,20,166,a1,0.0,0.0,14.694076806303883,0.9817,0.8936
cifar,trainUval,vgg,20,191,a1,0.0,0.0,14.894400298593297,0.98498,0.8959
cifar,trainUval,vgg,20,35,a1,0.0,0.0,14.897567421787812,0.90674,0.8526
cifar,trainUval,vgg,20,60,a1,0.0,0.0,18.321039475500584,0.99556,0.905
cifar,trainUval,vgg,20,86,a1,0.0,0.0,15.748861052094071,0.97518,0.8871
cifar,val,vgg,20,110,a1,0.0,0.0,16.89340062066924,0.99192,0.9003
cifar,val,vgg,20,136,a1,0.0,0.0,18.72823569551,0.9999,0.9155
cifar,val,vgg,20,161,a1,0.0,0.0,17.037116706371364,0.97674,0.8889
cifar,val,vgg,20,187,a1,0.0,0.0,16.065646037463466,0.98224,0.8908
cifar,val,vgg,20,30,a1,0.0,0.0,16.045750037006712,0.96264,0.8882
cifar,val,vgg,20,56,a1,0.0,0.0,16.00089825689804,0.98996,0.8944
cifar,val,vgg,20,81,a1,0.0,0.0,14.131437033415068,0.9698,0.8888
mnist,train,vgg,20,106,a1,0.0,0.0,15.169853011013785,0.9980166666666667,0.9827
mnist,train,vgg,20,131,a1,0.0,0.0,10.731776740505644,0.9995333333333334,0.9848
mnist,train,vgg,20,157,a1,0.0,0.0,12.301274390094406,0.9979166666666667,0.9823
mnist,train,vgg,20,182,a1,0.0,0.0,6.401889894623039,0.9992666666666666,0.9851
mnist,train,vgg,20,26,a1,0.0,0.0,15.259357375162878,0.9712,0.9686
mnist,train,vgg,20,51,a1,0.0,0.0,15.907678186301894,0.9879166666666667,0.9794
mnist,train,vgg,20,77,a1,0.0,0.0,15.058600874455855,0.9863666666666666,0.9792
mnist,trainUval,vgg,20,101,a1,0.0,0.0,16.120254567452008,0.9963833333333333,0.9836
mnist,trainUval,vgg,20,127,a1,0.0,0.0,12.376361677460395,0.9993666666666666,0.9838
mnist,trainUval,vgg,20,152,a1,0.0,0.0,12.965364973248455,0.9949166666666667,0.9806
mnist,trainUval,vgg,20,178,a1,0.0,0.0,12.763764515795629,0.99925,0.985
mnist,trainUval,vgg,20,21,a1,0.0,0.0,16.329440580872593,0.9635833333333333,0.9614
mnist,trainUval,vgg,20,47,a1,0.0,0.0,15.636908939172741,0.9857,0.9787
mnist,trainUval,vgg,20,72,a1,0.0,0.0,16.30069460671485,0.98395,0.9741
mnist,trainUval,vgg,20,98,a1,0.0,0.0,16.046616388453252,0.9968,0.9854
mnist,val,vgg,20,122,a1,0.0,0.0,13.10929524950916,0.9987666666666667,0.9837
mnist,val,vgg,20,148,a1,0.0,0.0,12.305838059226517,0.9996166666666667,0.9844
mnist,val,vgg,20,173,a1,0.0,0.0,13.294192726374554,0.99915,0.9845
mnist,val,vgg,20,199,a1,0.0,0.0,15.314091499283677,0.9997166666666667,0.9859
mnist,val,vgg,20,42,a1,0.0,0.0,9.21072655771686,0.9813666666666667,0.9756
mnist,val,vgg,20,68,a1,0.0,0.0,9.269826661328239,0.9926333333333334,0.981
mnist,val,vgg,20,93,a1,0.0,0.0,10.58101763389979,0.9940333333333333,0.9804
cifar,train,wres,20,118,a1,0.0,0.0,2022.298828845783,0.98786,0.8193
cifar,train,wres,20,143,a1,0.0,0.0,4214.829260348678,0.99642,0.8373
cifar,train,wres,20,169,a1,0.0,0.0,242.6197368033471,0.95708,0.8074
cifar,train,wres,20,194,a1,0.0,0.0,144.11570655795373,0.97338,0.8079
cifar,train,wres,20,38,a1,0.0,0.0,1415.4486056885366,0.7561,0.7044
cifar,train,wres,20,63,a1,0.0,0.0,6935.290842833912,0.9671,0.7983
cifar,train,wres,20,89,a1,0.0,0.0,1322.038331587339,0.9313,0.7994
cifar,trainUval,wres,20,113,a1,0.0,0.0,954.7785366184758,0.97698,0.8067
cifar,trainUval,wres,20,139,a1,0.0,0.0,7099.458697082515,0.9957,0.8343
cifar,trainUval,wres,20,164,a1,0.0,0.0,225.24434934142351,0.94266,0.7952
cifar,trainUval,wres,20,18,a1,0.0,0.0,172.010667108465,0.6094,0.5874
cifar,trainUval,wres,20,33,a1,0.0,0.0,218.5003920061863,0.70006,0.6606
cifar,trainUval,wres,20,59,a1,0.0,0.0,3816.2713943562803,0.94418,0.7918
cifar,trainUval,wres,20,84,a1,0.0,0.0,3515.2089101025153,0.9073,0.7862
cifar,val,wres,20,109,a1,0.0,0.0,389.48930359904955,0.9753,0.8095
cifar,val,wres,20,134,a1,0.0,0.0,829.4860040607805,0.99586,0.8341
cifar,val,wres,20,15,a1,0.0,0.0,157.76551729534071,0.5547,0.5379
cifar,val,wres,20,185,a1,0.0,0.0,668.1056282878073,0.96528,0.8014
cifar,val,wres,20,29,a1,0.0,0.0,260.4290973275056,0.74876,0.6828
cifar,val,wres,20,54,a1,0.0,0.0,648.6171045749537,0.89006,0.7728
cifar,val,wres,20,7,a1,0.0,0.0,206.08509072908782,0.45842,0.4481
mnist,train,wres,20,104,a1,0.0,0.0,0.09951880163629312,1.0,0.9869
mnist,train,wres,20,142,a1,0.0,0.0,0.007336584703104165,1.0,0.9864
mnist,train,wres,20,35,a1,0.0,0.0,2.738299822254774,0.9994333333333333,0.9817
mnist,train,wres,20,60,a1,0.0,0.0,0.018091558083298764,1.0,0.9852
mnist,train,wres,20,86,a1,0.0,0.0,0.31460912652060813,1.0,0.9841
mnist,trainUval,wres,20,110,a1,0.0,0.0,14.949734208345511,1.0,0.9868
mnist,trainUval,wres,20,136,a1,0.0,0.0,13.090392541138705,1.0,0.9858
mnist,trainUval,wres,20,161,a1,0.0,0.0,14.618666470065904,1.0,0.9869
mnist,trainUval,wres,20,187,a1,0.0,0.0,12.676419262390624,1.0,0.9865
mnist,trainUval,wres,20,30,a1,0.0,0.0,12.322488810703511,1.0,0.9842
mnist,trainUval,wres,20,56,a1,0.0,0.0,14.391984438864952,1.0,0.9856
mnist,trainUval,wres,20,81,a1,0.0,0.0,13.556301663134022,1.0,0.985
mnist,val,wres,20,106,a1,0.0,0.0,15.49472887848949,1.0,0.9858
mnist,val,wres,20,131,a1,0.0,0.0,14.881016946804827,1.0,0.9864
mnist,val,wres,20,157,a1,0.0,0.0,12.78247610921919,1.0,0.9872
mnist,val,wres,20,182,a1,0.0,0.0,12.312207851323791,1.0,0.9858
mnist,val,wres,20,26,a1,0.0,0.0,12.45049972901817,1.0,0.9846
mnist,val,wres,20,51,a1,0.0,0.0,13.226281482653327,1.0,0.9851
mnist,val,wres,20,77,a1,0.0,0.0,15.508261984301207,1.0,0.9853
cifar,train,densenet,20,113,a1,0.0,0.0,6.190063679222703,0.9916,0.8591
cifar,train,densenet,20,139,a1,0.0,0.0,2.752656279035058,0.99984,0.8728
cifar,train,densenet,20,164,a1,0.0,0.0,7.859179635581654,0.95514,0.8371
cifar,train,densenet,20,18,a1,0.0,0.0,11.373405096467138,0.8368,0.7736
cifar,train,densenet,20,33,a1,0.0,0.0,10.430232499429707,0.86782,0.7872
cifar,train,densenet,20,59,a1,0.0,0.0,6.019622978722815,0.98814,0.8401
cifar,train,densenet,20,84,a1,0.0,0.0,7.77912610617868,0.9396,0.8237
cifar,trainUval,densenet,20,109,a1,0.0,0.0,12.65722133144402,0.98506,0.854
cifar,trainUval,densenet,20,134,a1,0.0,0.0,13.02056672426528,0.99978,0.8742
cifar,trainUval,densenet,20,15,a1,0.0,0.0,13.364457532269668,0.79922,0.7518
cifar,trainUval,densenet,20,185,a1,0.0,0.0,13.097390285022527,0.96006,0.8409
cifar,trainUval,densenet,20,29,a1,0.0,0.0,11.636323817942632,0.93514,0.8209
cifar,trainUval,densenet,20,54,a1,0.0,0.0,12.400346047466854,0.97042,0.8344
cifar,trainUval,densenet,20,7,a1,0.0,0.0,13.81488402885725,0.7675,0.7185
cifar,val,densenet,20,104,a1,0.0,0.0,12.563897237197878,0.97998,0.8445
cifar,val,densenet,20,12,a1,0.0,0.0,11.204076474426643,0.74626,0.7048
cifar,val,densenet,20,155,a1,0.0,0.0,10.891805217102501,0.93492,0.8197
cifar,val,densenet,20,180,a1,0.0,0.0,12.831699639082103,0.97328,0.852
cifar,val,densenet,20,24,a1,0.0,0.0,12.01817107520204,0.90872,0.8084
cifar,val,densenet,20,4,a1,0.0,0.0,14.37231598184735,0.68248,0.6535
cifar,val,densenet,20,75,a1,0.0,0.0,12.041819192845878,0.92906,0.8181
mnist,train,densenet,20,0,a1,0.0,0.0,11.776174187660217,0.09813333333333334,0.096
mnist,train,densenet,20,125,a1,0.0,0.0,8.613918139948694,0.9991666666666666,0.9721
mnist,train,densenet,20,150,a1,0.0,0.0,8.42087486278838,0.9992833333333333,0.9721
mnist,train,densenet,20,176,a1,0.0,0.0,5.956200969936482,0.9998833333333333,0.9726
mnist,train,densenet,20,200,a1,0.0,0.0,4.809632680084235,0.9999833333333333,0.9736
mnist,train,densenet,20,45,a1,0.0,0.0,9.240425028290446,0.9833666666666666,0.9656
mnist,train,densenet,20,70,a1,0.0,0.0,9.009781614017271,0.9893666666666666,0.9677
mnist,train,densenet,20,96,a1,0.0,0.0,9.15711460077636,0.99755,0.9712
mnist,trainUval,densenet,20,120,a1,0.0,0.0,9.250328666593177,0.9991833333333333,0.9718
mnist,trainUval,densenet,20,146,a1,0.0,0.0,8.915901469708729,0.9992666666666666,0.9715
mnist,trainUval,densenet,20,171,a1,0.0,0.0,9.888620662177765,0.99985,0.9727
mnist,trainUval,densenet,20,197,a1,0.0,0.0,9.668453382308392,0.99995,0.9729
mnist,trainUval,densenet,20,40,a1,0.0,0.0,9.395509117637516,0.9793,0.9645
mnist,trainUval,densenet,20,66,a1,0.0,0.0,9.275714509910898,0.9892833333333333,0.9674
mnist,trainUval,densenet,20,91,a1,0.0,0.0,9.167546690682798,0.9967166666666667,0.9708
mnist,val,densenet,20,116,a1,0.0,0.0,9.13912231320952,0.99905,0.9717
mnist,val,densenet,20,141,a1,0.0,0.0,9.195265220558511,0.9993,0.972
