dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
mnist,trainUval,resnet,20,40,a3,1e-06,1e-06,3442,2.1020158827122786,12711886.0,8571.737019554956,1483,154,0.09407452657299939,109795035.0,60828.274238227146,1805,70000,0.9912666666666666,0.9746
cifar,val,resnet,20,0,a2,1e-06,1e-06,460,2.125,161045.0,856.6223404255319,188,28,0.12962962962962962,2191719.0,8982.454918032787,244,10000,0.39672,0.5212
cifar,val,resnet,20,56,a1,1e-06,1e-06,478,2.1486486486486487,169559.0,887.7434554973822,191,31,0.13963963963963963,2300529.0,8986.44140625,256,10000,0.9302,0.8365
cifar,train,resnet,20,72,a1,1e-06,1e-06,2188,2.197989949748744,4015558.0,4791.835322195704,838,157,0.1577889447236181,53428024.0,44784.596814752724,1193,50000,0.86884,0.7945
cifar,trainUval,resnet,20,112,a2,1e-06,1e-06,2569,2.194871794871795,6562734.0,6622.335015136226,991,179,0.152991452991453,74875021.0,53520.38670478913,1399,60000,0.95624,0.8422
cifar,trainUval,resnet,20,104,a1,1e-06,1e-06,2159,2.164493480441324,5077322.0,5924.52975495916,857,140,0.14042126379137412,62740878.0,53993.87091222031,1162,60000,0.94004,0.8348
mnist,val,resnet,20,8,a2,1e-06,1e-06,443,2.125,201593.0,1095.6141304347825,184,24,0.11538461538461539,2083210.0,8864.72340425532,235,10000,0.9588166666666667,0.9547
mnist,val,resnet,20,112,a1,1e-06,1e-06,335,2.0875,153462.0,1051.109589041096,146,14,0.0875,1546693.0,8838.245714285715,175,10000,0.9996833333333334,0.9791
mnist,train,resnet,20,16,a1,1e-06,1e-06,1925,2.111964873765093,8207753.0,9924.731559854898,827,84,0.09220636663007684,51408397.0,50698.616370808675,1014,60000,0.9756166666666667,0.9688
mnist,train,resnet,20,96,a1,1e-06,1e-06,2318,2.0892696122633003,8813020.0,8648.694798822375,1019,90,0.0811541929666366,61906108.0,51204.390405293634,1209,60000,0.9994,0.9782
mnist,trainUval,resnet,20,24,a2,1e-06,1e-06,2902,2.1159737417943107,12277709.0,9998.134364820848,1228,143,0.10430342815463166,92242600.0,60249.90202482038,1531,70000,0.9832,0.9713
mnist,trainUval,resnet,20,16,a3,1e-06,1e-06,3244,2.116840731070496,12916277.0,9427.939416058394,1370,162,0.10574412532637076,103160957.0,60257.56834112149,1712,70000,0.9756166666666667,0.9688
cifar,val,resnet,20,96,a5,1e-06,1e-06,626,2.3408239700374533,184769.0,867.4600938967136,213,54,0.20224719101123595,3237659.0,9018.548746518105,359,10000,0.92108,0.818
cifar,val,resnet,20,64,a1,1e-06,1e-06,442,2.1407766990291264,152515.0,824.4054054054054,185,21,0.10194174757281553,2133808.0,9041.559322033898,236,10000,0.9617,0.8472
cifar,train,resnet,20,0,a5,1e-06,1e-06,2209,2.1048617731172543,6266946.0,6617.683210137276,947,102,0.09723546234509056,49415278.0,42599.377586206894,1160,50000,0.39672,0.5212
cifar,trainUval,resnet,20,104,a3,1e-06,1e-06,3230,2.381268436578171,6686366.0,6284.178571428572,1064,292,0.2153392330383481,100931851.0,53859.04535752401,1874,60000,0.94004,0.8348
cifar,trainUval,resnet,20,88,a5,1e-06,1e-06,3421,2.3424657534246576,6480123.0,5654.557591623036,1146,314,0.21506849315068494,105859775.0,53982.54716981132,1961,60000,0.90218,0.8205
mnist,val,resnet,20,144,a4,1e-06,1e-06,599,2.1130742049469964,232168.0,914.0472440944882,254,29,0.10247349823321555,2793444.0,8840.012658227848,316,10000,0.9997,0.9789
mnist,val,resnet,20,48,a1,1e-06,1e-06,316,2.0723684210526314,175324.0,1261.3237410071943,139,13,0.08552631578947369,1431631.0,8729.457317073171,164,10000,0.9947,0.9774
mnist,train,resnet,20,128,a2,1e-06,1e-06,2990,2.0990168539325844,10351681.0,7993.576061776062,1295,129,0.09058988764044944,80626207.0,51485.44508301405,1566,60000,0.9996666666666667,0.9793
mnist,train,resnet,20,128,a1,1e-06,1e-06,2358,2.0988423864648262,9263633.0,9037.690731707316,1025,98,0.08726625111308994,63178912.0,51157.013765182186,1235,60000,0.9996666666666667,0.9793
mnist,trainUval,resnet,20,16,a2,1e-06,1e-06,2900,2.125366568914956,11798767.0,9679.054142739951,1219,145,0.1063049853372434,92401363.0,60157.137369791664,1536,70000,0.9756166666666667,0.9688
mnist,trainUval,resnet,20,104,a4,1e-06,1e-06,3929,2.1106931757119827,13810175.0,8230.140047675804,1678,183,0.09833422890918861,125929876.0,60894.52417794971,2068,70000,0.9994,0.9785
cifar,val,resnet,20,144,a1,1e-06,1e-06,396,2.0789473684210527,197799.0,1130.28,175,15,0.07894736842105263,1812511.0,8798.597087378641,206,10000,0.99438,0.8646
cifar,val,resnet,20,40,a5,1e-06,1e-06,587,2.316205533596838,157330.0,815.1813471502591,193,60,0.23715415019762845,3014196.0,9024.538922155689,334,10000,0.85102,0.8129
cifar,train,resnet,20,56,a4,1e-06,1e-06,2657,2.4123524069028157,4316446.0,5048.47485380117,855,246,0.22343324250681199,70160146.0,45090.068123393314,1556,50000,0.9302,0.8365
cifar,trainUval,resnet,20,0,a3,1e-06,1e-06,3071,2.1157822191592004,10503139.0,8085.557351809084,1299,152,0.10475534114403859,82016309.0,50627.351234567905,1620,60000,0.39672,0.5212
cifar,trainUval,resnet,20,80,a1,1e-06,1e-06,2527,2.1608212147134305,5704394.0,5670.371769383698,1006,163,0.1394354148845167,73208033.0,53908.71354933726,1358,60000,0.8875,0.8156
mnist,val,resnet,20,72,a4,1e-06,1e-06,603,2.112280701754386,261304.0,1032.8221343873518,253,32,0.11228070175438597,2781585.0,8747.122641509433,318,10000,0.9960833333333333,0.9764
mnist,val,resnet,20,64,a5,1e-06,1e-06,613,2.110344827586207,249246.0,958.6384615384616,260,30,0.10344827586206896,2847728.0,8816.495356037152,323,10000,0.9967,0.9764
mnist,train,resnet,20,80,a3,1e-06,1e-06,3096,2.1040108769544528,9109459.0,6859.532379518072,1328,143,0.09721278042148199,85270421.0,52474.10523076923,1625,60000,0.9974833333333334,0.9774
mnist,train,resnet,20,136,a2,1e-06,1e-06,3045,2.086360520904729,9942164.0,7408.467958271237,1342,117,0.08019191226867718,82264343.0,51869.06872635561,1586,60000,0.9997166666666667,0.9786
mnist,trainUval,resnet,20,96,a4,1e-06,1e-06,3834,2.1083608360836084,13219073.0,8094.962033067973,1633,185,0.10176017601760176,122814951.0,60920.114583333336,2016,70000,0.9994,0.9782
mnist,trainUval,resnet,20,32,a3,1e-06,1e-06,3332,2.1122384273937858,12366134.0,8714.682170542636,1419,158,0.10019023462270134,106942067.0,60935.65071225071,1755,70000,0.9854666666666667,0.9744
cifar,val,resnet,20,64,a2,1e-06,1e-06,500,2.114406779661017,188713.0,890.1556603773585,212,24,0.1016949152542373,2369761.0,8976.367424242424,264,10000,0.9617,0.8472
cifar,val,resnet,20,136,a4,1e-06,1e-06,636,2.4423076923076925,247123.0,1217.3546798029556,203,57,0.21923076923076923,3310445.0,8804.375,376,10000,0.99306,0.8618
cifar,train,resnet,20,24,a5,1e-06,1e-06,2841,2.282958199356913,4188240.0,4252.0203045685275,985,259,0.20819935691318328,72224675.0,45225.21916092674,1597,50000,0.85482,0.8124
cifar,trainUval,resnet,20,80,a4,1e-06,1e-06,3650,2.5393180236604036,6420113.0,6039.617121354657,1063,374,0.2602644398051496,118946236.0,53748.86398553999,2213,60000,0.8875,0.8156
cifar,trainUval,resnet,20,136,a5,1e-06,1e-06,3502,2.2748538011695905,7298740.0,5806.475735879078,1257,282,0.18323586744639375,105268761.0,53626.470198675495,1963,60000,0.99306,0.8618
mnist,val,resnet,20,64,a3,1e-06,1e-06,568,2.0693430656934306,231907.0,916.6284584980237,253,21,0.07664233576642336,2591389.0,8814.248299319728,294,10000,0.9967,0.9764
mnist,val,resnet,20,48,a4,1e-06,1e-06,596,2.1024734982332154,282058.0,1114.8537549407115,253,30,0.10600706713780919,2731124.0,8725.635782747604,313,10000,0.9947,0.9774
mnist,train,resnet,20,8,a1,1e-06,1e-06,2033,2.1322140608604405,8394076.0,9840.65181711606,853,100,0.1049317943336831,54870885.0,50806.375,1080,60000,0.9588166666666667,0.9547
mnist,train,resnet,20,24,a4,1e-06,1e-06,2974,2.1175213675213675,9011513.0,7157.675138999206,1259,145,0.10327635327635327,82150200.0,52324.96815286624,1570,60000,0.9832,0.9713
mnist,trainUval,resnet,20,8,a4,1e-06,1e-06,3448,2.108256880733945,13635219.0,9269.353501019714,1471,164,0.10030581039755351,109111107.0,60182.62934362934,1813,70000,0.9588166666666667,0.9547
mnist,trainUval,resnet,20,40,a2,1e-06,1e-06,3149,2.105685618729097,13321794.0,9853.397928994083,1352,143,0.09565217391304348,99033063.0,59874.8869407497,1654,70000,0.9912666666666666,0.9746
cifar,val,resnet,20,24,a1,1e-06,1e-06,480,2.167420814479638,128766.0,684.9255319148937,188,33,0.1493212669683258,2356541.0,9098.6138996139,259,10000,0.85482,0.8124
cifar,train,resnet,20,40,a4,1e-06,1e-06,2948,2.47024308466052,4573285.0,5036.657488986784,908,285,0.23889354568315171,78657332.0,44818.99259259259,1755,50000,0.85102,0.8129
cifar,train,resnet,20,104,a5,1e-06,1e-06,2966,2.321848081440877,4584939.0,4508.2979351032445,1017,260,0.20360219263899765,75999676.0,44996.84783895796,1689,50000,0.94004,0.8348
cifar,trainUval,resnet,20,48,a5,1e-06,1e-06,3416,2.29502688172043,6480247.0,5360.005789909016,1209,279,0.1875,104296770.0,54095.835062240665,1928,60000,0.8891,0.8237
cifar,trainUval,resnet,20,32,a5,1e-06,1e-06,3401,2.2911051212938007,6515334.0,5406.916182572614,1205,279,0.18800539083557952,103585534.0,54035.22900365154,1917,60000,0.81416,0.7761
mnist,val,resnet,20,128,a5,1e-06,1e-06,612,2.0924657534246576,239229.0,902.7509433962264,265,27,0.09246575342465753,2814016.0,8793.8,320,10000,0.9996666666666667,0.9793
mnist,val,resnet,20,128,a4,1e-06,1e-06,597,2.0985915492957745,262271.0,1028.513725490196,255,29,0.10211267605633803,2740959.0,8757.05750798722,313,10000,0.9996666666666667,0.9793
mnist,train,resnet,20,80,a5,1e-06,1e-06,3477,2.118220597196831,9342032.0,6363.782016348774,1468,173,0.10542352224253504,96646298.0,52639.59586056645,1836,60000,0.9974833333333334,0.9774
mnist,train,resnet,20,96,a2,1e-06,1e-06,2955,2.099502487562189,10349198.0,8041.334887334888,1287,120,0.08528784648187633,79885071.0,51605.34302325582,1548,60000,0.9994,0.9782
mnist,trainUval,resnet,20,48,a3,1e-06,1e-06,3511,2.096774193548387,13426072.0,8758.037834311806,1533,141,0.08422939068100359,111339212.0,60609.26075122482,1837,70000,0.9947,0.9774
mnist,trainUval,resnet,20,72,a5,1e-06,1e-06,3909,2.1170097508125676,13162623.0,7991.87795992714,1647,199,0.10780065005417118,126016310.0,61084.00872515754,2063,70000,0.9960833333333333,0.9764
cifar,val,resnet,20,32,a1,1e-06,1e-06,467,2.1474654377880182,162273.0,872.4354838709677,186,31,0.14285714285714285,2207870.0,8831.48,250,10000,0.81416,0.7761
cifar,train,resnet,20,120,a2,1e-06,1e-06,1993,2.1818181818181817,4757500.0,6014.538558786347,791,122,0.13362541073384446,47830433.0,44287.43796296296,1080,50000,0.97464,0.8543
cifar,train,resnet,20,56,a5,1e-06,1e-06,2858,2.309620048504446,4451511.0,4514.717038539554,986,251,0.2029102667744543,73112184.0,45103.136335595314,1621,50000,0.9302,0.8365
