dataset,split,model,epoch,layer,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,centroid_mean_correlation,neighborhood_purity,knn_accuracy,train_acc,val_acc
cifar,trainUval,resnet,79,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e79.pt,5,60000,10,,,,10.918785603846125,4.82189184969257,-0.0691375537445312,,,0.91346,0.8118
cifar,val,resnet,11,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e11.pt,5,10000,10,,,,14.097142252831482,3.8171714362255535,-0.0008714513156077,,,0.74326,0.709
cifar,val,resnet,142,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e142.pt,5,10000,10,,,,9.132795977767747,5.637338694526652,-0.094503462800656,,,0.99974,0.8637
cifar,val,resnet,175,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e175.pt,5,10000,10,,,,7.205521521589264,3.929984494980188,-0.0703394396517162,,,0.95466,0.8308
cifar,val,resnet,27,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e27.pt,5,10000,10,,,,14.112641043610248,5.13618459799027,-0.0653730355780496,,,0.91528,0.8261
cifar,val,resnet,6,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e6.pt,5,10000,10,,,,13.385232435074808,3.745545079234177,-0.0170594589390173,,,0.74282,0.7149
cifar,val,resnet,92,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e92.pt,5,10000,10,,,,9.740220680187257,4.907761722476761,-0.0699125716921775,,,0.9391,0.8209
mnist,train,resnet,123,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e123.pt,5,60000,10,,,,28.66561725623624,25.293696258990806,-0.0930187655751281,,,0.99995,0.9784
mnist,train,resnet,156,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e156.pt,5,60000,10,,,,28.73780056079193,26.002833463570795,-0.0931197282234549,,,0.9999833333333333,0.9803
mnist,train,resnet,189,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e189.pt,5,60000,10,,,,29.228667992891232,26.53185108902031,-0.0942325952169193,,,1.0,0.98
mnist,train,resnet,40,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e40.pt,5,60000,10,,,,27.40877233799348,23.1262985786597,-0.0890015741012479,,,0.99445,0.9748
mnist,train,resnet,73,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e73.pt,5,60000,10,,,,27.769971977796004,24.17522198840181,-0.0901486643476427,,,0.9985333333333334,0.978
mnist,trainUval,resnet,104,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e104.pt,5,70000,10,,,,28.43673287744268,24.989155410728124,-0.0922943809450338,,,0.9999,0.979
mnist,trainUval,resnet,137,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e137.pt,5,70000,10,,,,28.797939673898743,26.01383859768305,-0.0917640036576885,,,0.9999666666666667,0.9803
mnist,trainUval,resnet,17,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e17.pt,5,70000,10,,,,26.10219733837666,21.913006304714063,-0.0869500409075845,,,0.9810333333333333,0.9701
mnist,trainUval,resnet,21,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e21.pt,5,70000,10,,,,26.39126892764837,22.06254809540296,-0.0874273310394377,,,0.9854333333333334,0.9708
mnist,trainUval,resnet,54,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e54.pt,5,70000,10,,,,27.71149381830389,23.81914696981699,-0.0889725414043939,,,0.9978,0.9766
mnist,trainUval,resnet,87,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e87.pt,5,70000,10,,,,28.19424586009125,24.7497385618706,-0.0913486159525891,,,0.9996,0.9784
mnist,val,resnet,118,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e118.pt,5,10000,10,,,,28.472601818662824,25.62098290175269,-0.0919573348540522,,,0.9999166666666667,0.9799
mnist,val,resnet,150,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e150.pt,5,10000,10,,,,28.591854179785937,25.522442263277785,-0.0927860310432338,,,0.9999666666666667,0.9797
mnist,val,resnet,183,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e183.pt,5,10000,10,,,,28.89094243943715,25.862083561820445,-0.0926656223624614,,,1.0,0.9794
mnist,val,resnet,35,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e35.pt,5,10000,10,,,,27.119551344863684,22.69114023377586,-0.0887273677684721,,,0.99125,0.9743
mnist,val,resnet,68,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e68.pt,5,10000,10,,,,27.661583922342047,23.78262790744004,-0.0897642854544269,,,0.9982,0.9776
cifar,train,densenet,10,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e10.pt,5,50000,10,,,,12.80264526607316,4.774213945516995,-0.083923874605198,,,0.80224,0.7419
cifar,train,densenet,132,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e132.pt,5,50000,10,,,,7.353180460080723,6.865169115873577,-0.0917087631806703,,,0.99964,0.8717
cifar,train,densenet,165,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e165.pt,5,50000,10,,,,6.05821918216144,4.346913552297113,-0.057846543062691,,,0.9545,0.8387
cifar,train,densenet,198,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e198.pt,5,50000,10,,,,6.123016696603862,4.760152688624519,-0.0275875644042127,,,0.97122,0.8468
cifar,train,densenet,5,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e5.pt,5,50000,10,,,,12.89283301211958,4.01704937444712,-0.0599531790694221,,,0.71228,0.6806
cifar,train,densenet,82,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e82.pt,5,50000,10,,,,7.27102246541463,4.207565761480137,-0.0742884073932721,,,0.94636,0.8248
cifar,trainUval,densenet,113,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e113.pt,5,60000,10,,,,6.891595279658303,5.225845588758363,-0.0844735018893977,,,0.9916,0.8591
cifar,trainUval,densenet,146,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e146.pt,5,60000,10,,,,7.231459743974232,6.611270698131032,-0.0915053567955951,,,0.99988,0.8741
cifar,trainUval,densenet,179,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e179.pt,5,60000,10,,,,5.953823888270452,4.29272203821378,-0.046106163677812,,,0.96226,0.8374
cifar,trainUval,densenet,30,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e30.pt,5,60000,10,,,,11.071564160140504,5.693234398542814,-0.090197031629087,,,0.93554,0.8197
cifar,trainUval,densenet,63,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e63.pt,5,60000,10,,,,8.900134983717251,6.367712742225202,-0.0980302201767601,,,0.99504,0.8479
cifar,trainUval,densenet,96,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e96.pt,5,60000,10,,,,6.841511925550849,4.465036775958724,-0.0867169578036243,,,0.97416,0.846
cifar,val,densenet,127,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e127.pt,5,10000,10,,,,6.273990695152753,4.122837350516639,-0.0825330263779274,,,0.99908,0.8709
cifar,val,densenet,16,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e16.pt,5,10000,10,,,,11.910055165050036,4.445185700145547,-0.0753069704770539,,,0.82494,0.7735
cifar,val,densenet,192,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e192.pt,5,10000,10,,,,5.47697926526703,3.3539474080822385,-0.014596534463086,,,0.97034,0.8451
cifar,val,densenet,44,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e44.pt,5,10000,10,,,,8.511858983153466,4.33644241707582,-0.0649642011251012,,,0.91978,0.8176
cifar,val,densenet,77,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e77.pt,5,10000,10,,,,7.061042922265059,3.430918782593643,-0.0724014119492607,,,0.9362,0.8172
mnist,train,densenet,108,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e108.pt,5,60000,10,,,,18.96237199920548,16.455736404889535,-0.0960192475325265,,,0.9985833333333334,0.972
mnist,train,densenet,140,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e140.pt,5,60000,10,,,,19.068332190131148,16.384223699366665,-0.096487019088492,,,0.9992833333333333,0.972
mnist,train,densenet,173,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e173.pt,5,60000,10,,,,19.243891736344544,16.987573845635882,-0.0996792045667788,,,0.9998833333333333,0.9724
mnist,train,densenet,25,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e25.pt,5,60000,10,,,,17.65871302140336,13.54836097136126,-0.0925070530956039,,,0.9642666666666667,0.9539
mnist,train,densenet,58,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e58.pt,5,60000,10,,,,18.6980218720129,15.353726232248444,-0.0951391628924823,,,0.9885,0.9669
mnist,train,densenet,90,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e90.pt,5,60000,10,,,,18.92240972063937,15.795606598970538,-0.0962854773471336,,,0.9967,0.9704
mnist,trainUval,densenet,121,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e121.pt,5,70000,10,,,,18.90106412585937,16.436377752344605,-0.0966190476847969,,,0.9990666666666667,0.972
mnist,trainUval,densenet,154,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e154.pt,5,70000,10,,,,19.117444687695784,16.65087681791128,-0.0980684169553211,,,0.9995,0.9729
mnist,trainUval,densenet,187,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e187.pt,5,70000,10,,,,19.22142763383398,17.01036482938922,-0.0975446951055303,,,0.9999333333333333,0.9733
mnist,trainUval,densenet,39,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e39.pt,5,70000,10,,,,18.31229451177113,14.72601192842614,-0.0955257314705311,,,0.9780333333333333,0.9628
mnist,trainUval,densenet,71,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e71.pt,5,70000,10,,,,18.622193328233276,15.268630591900532,-0.0964590561324039,,,0.9893833333333333,0.9676
mnist,val,densenet,102,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e102.pt,5,10000,10,,,,18.89848034448117,16.155339855828124,-0.0973239869577863,,,0.99825,0.9716
mnist,val,densenet,135,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e135.pt,5,10000,10,,,,18.904938045838307,16.108871996864146,-0.0971990287317854,,,0.99925,0.9721
mnist,val,densenet,168,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e168.pt,5,10000,10,,,,19.063641564738774,16.50915643816268,-0.097597202825544,,,0.9998166666666667,0.9722
mnist,val,densenet,20,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e20.pt,5,10000,10,,,,17.610178085874626,12.93392784137265,-0.0948248342810252,,,0.9592833333333334,0.9502
mnist,val,densenet,52,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e52.pt,5,10000,10,,,,18.672832098312565,15.356981168679562,-0.0942297351295166,,,0.98715,0.9679
mnist,val,densenet,85,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e85.pt,5,10000,10,,,,18.8352371486724,15.722732816029604,-0.097216154510565,,,0.9951833333333333,0.9696
cifar,train,resnet,116,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e116.pt,5,50000,10,,,,10.116977443046112,6.560225092144444,-0.0929959947312869,,,0.9841,0.8501
cifar,train,resnet,149,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e149.pt,5,50000,10,,,,10.591711916113637,8.96697875495172,-0.1002044920769012,,,0.99976,0.8636
cifar,train,resnet,181,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e181.pt,5,50000,10,,,,7.6488704542981,4.911725553577757,-0.0787558891588534,,,0.95548,0.8322
cifar,train,resnet,33,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e33.pt,5,50000,10,,,,12.14623235937252,5.042131668260637,-0.0344298659855641,,,0.82208,0.7685
cifar,train,resnet,66,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e66.pt,5,50000,10,,,,14.098794826002957,8.26682411931143,-0.0937271875718187,,,0.98866,0.8447
cifar,train,resnet,99,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e99.pt,5,50000,10,,,,10.013672021755044,5.4323643560086605,-0.086085133399221,,,0.95556,0.8324
cifar,trainUval,resnet,13,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e13.pt,5,60000,10,,,,12.320645158241534,4.338907831164396,-0.0361898301996251,,,0.78374,0.7393
cifar,trainUval,resnet,162,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e162.pt,5,60000,10,,,,7.950894663068296,4.638767737040677,-0.0823343228415212,,,0.93898,0.8233
cifar,trainUval,resnet,195,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e195.pt,5,60000,10,,,,7.551719003586926,5.012003074757643,-0.0741698066651301,,,0.969,0.8438
cifar,trainUval,resnet,47,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e47.pt,5,60000,10,,,,11.960008781260388,5.334730215086657,-0.0757383080477252,,,0.92164,0.828
cifar,trainUval,resnet,8,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e8.pt,5,60000,10,,,,14.324857057918656,4.32151845786752,-0.0401553070833287,,,0.78842,0.7501
cifar,val,resnet,110,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e110.pt,5,10000,10,,,,8.881870113181249,4.820683590207382,-0.0763023407695304,,,0.96668,0.8349
cifar,val,resnet,143,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e143.pt,5,10000,10,,,,9.135234299567353,5.649161383959499,-0.0941430387547114,,,0.99974,0.8645
cifar,val,resnet,176,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e176.pt,5,10000,10,,,,7.174796904953077,3.53791509520441,-0.0723071493208311,,,0.96224,0.8383
cifar,val,resnet,28,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e28.pt,5,10000,10,,,,13.99602279278816,5.240594933015628,-0.0685652750492679,,,0.91558,0.8236
cifar,val,resnet,60,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e60.pt,5,10000,10,,,,12.748426792213053,5.6523953996999206,-0.0829988236540521,,,0.97698,0.8435
cifar,val,resnet,93,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e93.pt,5,10000,10,,,,9.683794621296895,4.04020105027274,-0.0800879670691869,,,0.94996,0.8291
mnist,train,resnet,124,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e124.pt,5,60000,10,,,,28.757262148277217,25.751366087273144,-0.0928290059458754,,,0.9999666666666667,0.9801
mnist,train,resnet,157,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e157.pt,5,60000,10,,,,28.800811237438293,26.301362220367665,-0.0937619485995988,,,0.9999666666666667,0.9796
mnist,train,resnet,19,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e19.pt,5,60000,10,,,,26.26061428311701,22.166300430153893,-0.0874918865965065,,,0.9833166666666666,0.9713
mnist,train,resnet,41,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e41.pt,5,60000,10,,,,27.297017018618167,23.13581477578767,-0.0875839912820904,,,0.9950833333333333,0.9746
mnist,train,resnet,74,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e74.pt,5,60000,10,,,,27.79972684222964,24.2179846464144,-0.0909004804917648,,,0.99855,0.9782
mnist,trainUval,resnet,105,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e105.pt,5,70000,10,,,,28.5151279449382,25.239174707418154,-0.0915224902278082,,,0.9999166666666667,0.9789
mnist,trainUval,resnet,138,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e138.pt,5,70000,10,,,,28.858330932542877,26.06155633726128,-0.0918499255337712,,,0.9999666666666667,0.9803
mnist,trainUval,resnet,170,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e170.pt,5,70000,10,,,,29.15006094211531,26.130115584489605,-0.0930078288728486,,,0.9999833333333333,0.9798
mnist,trainUval,resnet,22,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e22.pt,5,70000,10,,,,26.48442330198532,22.48583393323252,-0.0855793377622582,,,0.9859,0.9728
mnist,trainUval,resnet,55,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e55.pt,5,70000,10,,,,27.60220412868833,24.0993246935206,-0.089322605999185,,,0.9979833333333333,0.9779
mnist,trainUval,resnet,88,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e88.pt,5,70000,10,,,,28.239552793912125,24.85994447178013,-0.0915126355264566,,,0.99965,0.9784
mnist,val,resnet,119,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e119.pt,5,10000,10,,,,28.53558035236705,25.59700504093456,-0.0922635758011643,,,0.9999333333333333,0.9797
mnist,val,resnet,151,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e151.pt,5,10000,10,,,,28.56459811367643,25.53462901408491,-0.0928620078566793,,,0.9999666666666667,0.9801
