dataset,split,model,layer,epoch,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,centroid_mean_correlation,train_acc,val_acc
mnist,val,resnet,a1,2,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e2.pt,5,10000,10,27.68085804185267,35.12643515355949,0.7880349349668541,21.47705529650865,12.707090030236078,-0.0780948920071776,0.9258833333333332,0.9227
mnist,val,resnet,a1,51,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e51.pt,5,10000,10,25.706509744610265,37.65390209675994,0.6827050667564749,27.50724025707174,23.893137272106664,-0.0896686824192262,0.9974,0.9764
mnist,val,resnet,a1,84,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e84.pt,5,10000,10,25.51800150718688,37.985076334060814,0.6717901863028549,28.13311908593709,24.83701491083569,-0.0903041234315676,0.9993,0.9785
cifar,train,densenet,a1,116,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e116.pt,5,50000,10,7.274727092956941,10.202387680250537,0.7130416252500512,7.104162495034806,5.802113272874381,-0.0850025790341024,0.99456,0.8565
cifar,train,densenet,a1,149,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e149.pt,5,50000,10,6.48537199023572,9.88854051599079,0.6558472385028108,7.411969305479494,7.04735479417234,-0.0933346578336958,0.9999,0.8735
cifar,train,densenet,a1,181,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e181.pt,5,50000,10,5.917989749971095,8.533213097306005,0.6935241956912391,6.103907256480445,4.47004717896793,-0.0430038081371506,0.96922,0.8413
cifar,train,densenet,a1,33,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e33.pt,5,50000,10,15.686275797497352,19.110734265273805,0.8208096863133589,10.851855420178342,4.791778749030015,-0.0663166697897338,0.86782,0.7872
cifar,train,densenet,a1,66,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e66.pt,5,50000,10,11.647210473006291,14.876124993594514,0.7829465319780149,9.17563279580625,6.993017689583962,-0.0999796773381793,0.99666,0.8494
cifar,train,densenet,a1,99,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e99.pt,5,50000,10,8.374164408940906,10.894914955773894,0.7686305439679376,6.88460603780019,4.463528285559061,-0.0825661110508566,0.97314,0.8407
cifar,trainUval,densenet,a1,13,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e13.pt,5,60000,10,19.924445787195506,23.78763094236576,0.8375968937583471,13.023185270841529,4.715216615858364,-0.0760147265290938,0.77016,0.7332
cifar,trainUval,densenet,a1,162,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e162.pt,5,60000,10,6.621273666281542,9.080784375483402,0.7291521736996501,6.155913743188088,3.992401339626904,-0.0592672090078361,0.95344,0.8347
cifar,trainUval,densenet,a1,195,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e195.pt,5,60000,10,5.622691292802231,8.23555575333058,0.6827336807875208,5.966153370298113,4.490140613954223,-0.0265994423509392,0.96688,0.8416
cifar,trainUval,densenet,a1,47,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e47.pt,5,60000,10,13.128605524080127,15.806155759551103,0.8306007940069157,8.749919057544343,5.139500697655549,-0.0827828649874839,0.93888,0.8214
cifar,trainUval,densenet,a1,8,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e8.pt,5,60000,10,21.336368281634613,24.88606061339961,0.8573622243026399,12.763560337485274,4.70377034662118,-0.0787136906324734,0.78604,0.7322
cifar,val,densenet,a1,110,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e110.pt,5,10000,10,7.885767683864886,10.128368869636033,0.7785821967351259,6.2686061572469445,3.617874265458112,-0.0757629630793492,0.98538,0.8538
cifar,val,densenet,a1,143,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e143.pt,5,10000,10,6.905903400137421,9.417926989544297,0.7332721317339046,6.307209234306466,4.310128581831085,-0.0832698147463547,0.99988,0.8755
cifar,val,densenet,a1,176,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e176.pt,5,10000,10,6.243945792092809,8.370269725218714,0.7459670950961685,5.487416507225037,2.8565652759561964,-0.031511345547553,0.9702,0.8464
cifar,val,densenet,a1,28,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e28.pt,5,10000,10,17.350517647354568,20.2908324739397,0.8550914640707081,10.418579316887774,4.821871739128094,-0.0853615120792677,0.9328,0.8186
cifar,val,densenet,a1,60,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e60.pt,5,10000,10,12.056106851097974,14.53890154366395,0.8292309301972006,8.01659884252216,4.381331647308252,-0.0925431518427116,0.99144,0.848
cifar,val,densenet,a1,93,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e93.pt,5,10000,10,8.94216348234658,11.074073448907798,0.807486380111423,6.438093661882031,3.07635776911934,-0.0651806390610335,0.95706,0.837
mnist,train,densenet,a1,124,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e124.pt,5,60000,10,19.916188344244404,27.60431164080355,0.7214883168760172,19.101849082759543,16.434349526282148,-0.0970119755173319,0.9991166666666668,0.9711
mnist,train,densenet,a1,157,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e157.pt,5,60000,10,19.73997557347821,27.520947838343,0.7172709199345194,19.15895162656637,16.73291423029741,-0.0980353232014112,0.9996333333333334,0.972
mnist,train,densenet,a1,19,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e19.pt,5,60000,10,20.88341186465865,27.159436336920084,0.7689191927842072,17.272470127414003,12.7421242457186,-0.0947008641812955,0.9571833333333334,0.9478
mnist,train,densenet,a1,41,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e41.pt,5,60000,10,20.28377249948128,27.374174815264585,0.7409820619750882,18.328883101266936,15.041837663652,-0.0947968473192169,0.9806166666666668,0.9652
mnist,train,densenet,a1,74,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e74.pt,5,60000,10,20.05632578277933,27.44959761249786,0.7306601016857034,18.694511981862465,15.352618715912474,-0.0966253979042442,0.9912166666666666,0.9681
mnist,trainUval,densenet,a1,105,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e105.pt,5,70000,10,19.853968351608653,27.4549224854732,0.7231478567136249,18.967290505777893,16.110983020350602,-0.096620158627774,0.99855,0.9713
mnist,trainUval,densenet,a1,138,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e138.pt,5,70000,10,19.768563275615257,27.412800448863685,0.7211435151432952,19.005813784185552,16.480882269161953,-0.0973955778058823,0.9993,0.9718
mnist,trainUval,densenet,a1,170,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e170.pt,5,70000,10,19.56165669559913,27.358606461056503,0.7150092503228952,19.12806722880965,16.810244195012036,-0.09790323126295,0.9998333333333334,0.9724
mnist,trainUval,densenet,a1,22,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e22.pt,5,70000,10,20.893281237804487,27.377242535139256,0.7631623678311477,17.633596430752203,13.4382744353515,-0.0938820726774196,0.9619166666666666,0.9528
mnist,trainUval,densenet,a1,55,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e55.pt,5,70000,10,20.17331334158411,27.43615015107018,0.7352822181867679,18.58342879509744,15.148465184233377,-0.0955739680786256,0.9878,0.9667
mnist,trainUval,densenet,a1,88,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e88.pt,5,70000,10,19.98750879331255,27.461142450766065,0.7278469506193094,18.834212798507263,15.929474544768398,-0.096994230777347,0.9960166666666668,0.9708
mnist,val,densenet,a1,119,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e119.pt,5,10000,10,19.88847551487505,27.45596813241777,0.7243771342884231,18.93575797565336,16.22147525366632,-0.0976484987977333,0.9989833333333332,0.971
mnist,val,densenet,a1,151,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e151.pt,5,10000,10,19.796611021520583,27.39770843147477,0.7225644827571794,18.950904519602943,16.111938305954485,-0.0961772112090043,0.99935,0.9722
mnist,val,densenet,a1,184,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e184.pt,5,10000,10,19.667850119436668,27.427036754159136,0.7170971583889449,19.143202522432578,16.821667937767202,-0.0982988256811819,0.9999166666666668,0.9727
mnist,val,densenet,a1,36,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e36.pt,5,10000,10,20.453719384261586,27.45370446046343,0.7450258457366782,18.29281168852411,14.436465474187624,-0.0962561376481401,0.9750666666666666,0.961
mnist,val,densenet,a1,69,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e69.pt,5,10000,10,20.139336421663767,27.45301059329598,0.7335930007830103,18.64753438166727,15.3064123671579,-0.0960568252151049,0.9887166666666668,0.9676
cifar,train,resnet,a1,10,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e10.pt,5,50000,10,19.75981927000341,24.34233432225309,0.8117470990421626,14.68301717283251,4.655707220671036,-0.050126640982203,0.80658,0.7611
cifar,train,resnet,a1,132,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e132.pt,5,50000,10,8.796175071387069,13.664188002477552,0.6437393184133715,10.413589001057476,8.579447883386964,-0.0994549511231011,0.99874,0.8619
cifar,train,resnet,a1,165,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e165.pt,5,50000,10,7.589391609473282,11.063908530832432,0.6859593595087565,8.033161591079004,4.7285140248619575,-0.083820646031386,0.94946,0.8347
cifar,train,resnet,a1,198,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e198.pt,5,50000,10,6.375773338818235,9.882691177508107,0.6451454592984528,7.5110215211330225,4.800114833574382,-0.0776507730656428,0.96154,0.8357
cifar,train,resnet,a1,5,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e5.pt,5,50000,10,21.26914097093355,26.50048033505692,0.8025945455334655,16.924796737887053,3.788217303830429,-0.0133015613165839,0.7174,0.6906
cifar,train,resnet,a1,82,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e82.pt,5,50000,10,12.095691754488868,16.233878730723447,0.7450894487462908,10.890247298952326,5.432620484494351,-0.0765714168743503,0.92996,0.8222
cifar,trainUval,resnet,a1,113,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e113.pt,5,60000,10,9.838981458353576,13.969560665708496,0.704315740043681,9.903316040552673,6.232234772742996,-0.0930953208277238,0.97938,0.8427
cifar,trainUval,resnet,a1,146,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e146.pt,5,60000,10,8.716524906027521,13.55293668404038,0.6431465821198661,10.326987649825124,8.444769162156842,-0.0994187970229119,0.99976,0.8634
cifar,trainUval,resnet,a1,179,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e179.pt,5,60000,10,7.116391708541236,10.421334382704096,0.682867610538632,7.5888689714269555,4.617444381255667,-0.0792185434801716,0.949,0.8277
cifar,trainUval,resnet,a1,30,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e30.pt,5,60000,10,18.57865637146523,23.521490828824085,0.7898587936738377,14.708331986865598,5.987948308107633,-0.0716258912523619,0.92048,0.8275
cifar,trainUval,resnet,a1,63,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e63.pt,5,60000,10,15.67787887867498,20.93230847997652,0.748979927066915,13.891916606682283,7.907144094545141,-0.0913999242102385,0.98448,0.8457
cifar,trainUval,resnet,a1,96,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e96.pt,5,60000,10,10.973809279982426,15.086271026600334,0.7274036944340483,10.371977765137649,5.865049817450895,-0.0865008353701087,0.94706,0.8285
cifar,val,resnet,a1,127,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e127.pt,5,10000,10,9.6085685385403,13.277155222544629,0.7236918133053785,9.090783006729175,5.348422331602082,-0.0902911685800646,0.99686,0.8576
cifar,val,resnet,a1,16,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e16.pt,5,10000,10,18.265530023935224,23.24105951747245,0.7859164084237785,15.310439276006203,4.360337173789786,-0.0338975068448958,0.81482,0.7744
cifar,val,resnet,a1,192,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e192.pt,5,10000,10,6.952666017693138,9.882620029856795,0.7035245710842013,6.960364158598572,3.511858001115693,-0.0623197708080043,0.96678,0.8361
cifar,val,resnet,a1,44,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e44.pt,5,10000,10,14.807159022386545,18.76782818451703,0.7889649711628363,11.766650112417814,4.3640931477818805,-0.0530612670228196,0.90294,0.8153
cifar,val,resnet,a1,77,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e77.pt,5,10000,10,12.880181550987226,16.681232679647444,0.7721360764125165,10.67653073652363,3.8076361693725658,-0.05285260245215,0.89282,0.797
mnist,train,resnet,a1,108,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e108.pt,5,60000,10,25.206996321203995,38.09603483668717,0.6616698149627163,28.543024750525795,25.13740026758573,-0.0920498391103823,0.9999166666666668,0.9791
mnist,train,resnet,a1,140,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e140.pt,5,60000,10,25.096175919671047,38.21086431501394,0.6567811634088102,28.80635168234039,26.012772457694496,-0.0912614384354997,0.99995,0.9802
mnist,train,resnet,a1,173,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e173.pt,5,60000,10,24.90132310684152,38.28463376585998,0.650426049760128,29.07994729266612,26.17955077661859,-0.0940373377355373,0.9999833333333332,0.9803
mnist,train,resnet,a1,25,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e25.pt,5,60000,10,25.89873882779284,37.11403632853929,0.6978152038903321,26.5576229865116,22.287592040881407,-0.0872986975332527,0.9868,0.9717
mnist,train,resnet,a1,58,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e58.pt,5,60000,10,25.63390169459947,37.77980523629056,0.678508042438928,27.73756221662119,23.982795101579907,-0.0890847995031657,0.9981166666666668,0.9773
mnist,train,resnet,a1,90,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e90.pt,5,60000,10,25.35047649431629,37.91941167955003,0.6685355961887937,28.185155658626744,24.97086512864676,-0.0920023145141377,0.9996833333333334,0.9786
mnist,trainUval,resnet,a1,121,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e121.pt,5,70000,10,25.133958551257365,38.01496393862407,0.6611596052500971,28.56135146038116,25.395733069444784,-0.0916768047558299,0.99995,0.9789
mnist,trainUval,resnet,a1,154,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e154.pt,5,70000,10,25.129772097762363,38.20530426444151,0.6577561043310726,28.81751420408056,26.11767776071785,-0.0923131374255363,0.99995,0.9802
mnist,trainUval,resnet,a1,187,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e187.pt,5,70000,10,24.86928154380665,38.37473626875404,0.6480639077135765,29.27610877972561,26.36390987693102,-0.0944616696147423,1.0,0.9805
mnist,trainUval,resnet,a1,39,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e39.pt,5,70000,10,25.79562178679376,37.483734215802265,0.6881817494031564,27.22786424734841,23.0820538571752,-0.0885782981908017,0.9935666666666668,0.9749
mnist,trainUval,resnet,a1,71,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e71.pt,5,70000,10,25.67415585625944,37.78702663264118,0.6794436647757194,27.75665586291337,23.99826344901273,-0.0899466627639719,0.9981166666666668,0.9778
mnist,val,resnet,a1,102,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e102.pt,5,10000,10,25.463954992458813,38.10524335374025,0.6682533098154162,28.348544068348343,25.05368698943957,-0.0920873757499119,0.9999,0.9784
mnist,val,resnet,a1,135,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e135.pt,5,10000,10,25.234238993519725,38.111202539672895,0.6621213006136832,28.557331767793777,25.1434450101642,-0.0926523694974089,0.9999666666666668,0.9798
mnist,val,resnet,a1,168,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e168.pt,5,10000,10,25.08970573934884,38.25792484956797,0.6558041461475702,28.88035807157687,25.76632788562973,-0.0919126890498116,0.9999833333333332,0.9813
mnist,val,resnet,a1,20,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e20.pt,5,10000,10,25.83318130524447,36.91975280792261,0.6997116540742636,26.35728500022553,22.520834501607,-0.0876412717330736,0.9839166666666668,0.9712
mnist,val,resnet,a1,52,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e52.pt,5,10000,10,25.768491356259943,37.796273830444186,0.681773326964943,27.64871886849278,23.536786729351604,-0.088463089524916,0.9975333333333334,0.9761
mnist,val,resnet,a1,85,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e85.pt,5,10000,10,25.51511304878424,38.04993049278151,0.670569242002288,28.2125878006887,24.88394095748504,-0.0905894941381454,0.9994,0.9794
cifar,train,densenet,a1,117,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e117.pt,5,50000,10,7.281918771959777,10.200556337001784,0.713874668339916,7.089317002314777,5.884169921412309,-0.0858443814822153,0.99452,0.8575
cifar,train,densenet,a1,15,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e15.pt,5,50000,10,18.964698849290752,22.748733964521165,0.8336595293113024,12.586947572132267,4.980210875482329,-0.0679102976229444,0.79922,0.7518
cifar,train,densenet,a1,182,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e182.pt,5,50000,10,5.808614227019192,8.481897762304953,0.684824833993366,6.137195536226264,4.330989765199051,-0.0417704428161267,0.96946,0.8493
cifar,train,densenet,a1,34,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e34.pt,5,50000,10,15.902943960596373,19.24175038640883,0.826481148608456,10.765492173888326,4.445677662686996,-0.0694366548593095,0.85462,0.7817
cifar,train,densenet,a1,67,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e67.pt,5,50000,10,11.672084753155929,14.9233373598733,0.782136359427247,9.220557310883123,7.092074383243806,-0.1004932014111055,0.99722,0.8496
cifar,trainUval,densenet,a1,0,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e0.pt,5,60000,10,5.853742886162096,6.293332578914252,0.930149934515618,2.183516884715083,0.5091763561591509,0.99563474259947,0.09992,0.0998
cifar,trainUval,densenet,a1,130,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e130.pt,5,60000,10,6.799584434383018,9.907638559006324,0.6862971831165563,7.150652080488375,6.369760251267167,-0.0904934062575609,0.99936,0.8701
cifar,trainUval,densenet,a1,163,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e163.pt,5,60000,10,6.483692148719044,8.848759424960472,0.7327232934404256,5.965383325336332,3.812796539081376,-0.0511404593722033,0.95574,0.8391
cifar,trainUval,densenet,a1,196,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e196.pt,5,60000,10,5.562911836771029,8.179534075669046,0.6801013095988612,5.949744261888717,4.602125336331921,-0.0265304350459648,0.97668,0.8533
cifar,trainUval,densenet,a1,48,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e48.pt,5,60000,10,12.953831193390982,15.696224146626513,0.825283270191772,8.794254045245092,4.6843684043521,-0.0719444469523635,0.94812,0.8284
cifar,trainUval,densenet,a1,80,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e80.pt,5,60000,10,10.24847516240137,12.683459343021047,0.8080189233263475,7.388157044080341,4.017626934044987,-0.0779818490155502,0.94158,0.8296
cifar,val,densenet,a1,111,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e111.pt,5,10000,10,7.876999247528039,10.07292763322824,0.7819970056712863,6.196265344086271,3.813389364758197,-0.0803502510316516,0.98726,0.8496
cifar,val,densenet,a1,144,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e144.pt,5,10000,10,6.899914397806154,9.41712471046695,0.7326986325387657,6.311672356579999,4.256497622572779,-0.0835650894151918,0.99988,0.875
cifar,val,densenet,a1,177,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e177.pt,5,10000,10,6.314173418269188,8.463852181200666,0.7460165044344467,5.546903493372734,3.1490741014245405,-0.0308053070674743,0.96162,0.8441
cifar,val,densenet,a1,29,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e29.pt,5,10000,10,17.378230062463633,20.341823591894013,0.8543103318125648,10.476567428396311,4.985944353453462,-0.0873560583147931,0.93514,0.8209
cifar,val,densenet,a1,61,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e61.pt,5,10000,10,12.06815589293342,14.58731749202975,0.8273046706172841,8.079120115839165,4.6257725250861625,-0.0928752808860254,0.99364,0.8484
cifar,val,densenet,a1,94,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e94.pt,5,10000,10,8.84695432524248,11.004094435653128,0.8039693204175401,6.444276724846933,3.2948093854065745,-0.0756185810569823,0.95706,0.8313
mnist,train,densenet,a1,125,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e125.pt,5,60000,10,19.79045729238108,27.49181811325076,0.7198671696013547,19.05937917848169,16.660957066493122,-0.0974616966178671,0.9991666666666666,0.9721
mnist,train,densenet,a1,158,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e158.pt,5,60000,10,19.711364193847743,27.44162212237968,0.7183017135773612,19.07715427917209,16.785800134651335,-0.0978390019871044,0.9995666666666668,0.973
mnist,train,densenet,a1,190,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e190.pt,5,60000,10,19.39571319990493,27.3594276436504,0.708922476468776,19.28696506975989,17.1149836629906,-0.0984871704082678,0.99995,0.9723
mnist,train,densenet,a1,42,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e42.pt,5,60000,10,20.24885018105827,27.350038111163485,0.7403591212106312,18.32491736511536,14.81265480249597,-0.0953852985043089,0.98115,0.9653
mnist,train,densenet,a1,75,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e75.pt,5,60000,10,20.0462766499088,27.441199453710645,0.7305175083080455,18.703053185816103,15.604265581220467,-0.095147081675236,0.9917166666666668,0.9687
mnist,trainUval,densenet,a1,106,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e106.pt,5,70000,10,19.848081658346025,27.460773619215992,0.7227794064933808,18.97662154836005,16.223664176729514,-0.0978183563475161,0.99855,0.971
mnist,trainUval,densenet,a1,139,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e139.pt,5,70000,10,19.77178480616401,27.456620373846384,0.720109923834526,19.05336699087793,16.614586135488757,-0.0986690910477118,0.99935,0.972
mnist,trainUval,densenet,a1,171,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e171.pt,5,70000,10,19.6131483571192,27.436512417851045,0.7148557388933396,19.20480495649999,16.966273569110722,-0.0976416704268387,0.99985,0.9727
mnist,trainUval,densenet,a1,23,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e23.pt,5,70000,10,20.88773721642737,27.423283209873453,0.7616789374405386,17.708322217966586,13.521267568408172,-0.0955230374360981,0.9625833333333332,0.9534
mnist,trainUval,densenet,a1,56,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e56.pt,5,70000,10,20.132074074265187,27.39594515028721,0.7348559782780163,18.56618636120973,15.463476936607618,-0.0948438925684513,0.9882,0.9671
mnist,trainUval,densenet,a1,89,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e89.pt,5,70000,10,20.06719865952947,27.595236063319167,0.727197934218932,18.944073407778863,16.041839870751943,-0.0972037221320784,0.9963833333333332,0.9711
