dataset,split,model,epoch,layer,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,neighborhood_purity,knn_accuracy,neighbourhood_purity_15,knn_accuracy_15,neighbourhood_purity_20,knn_accuracy_20,neighbourhood_purity_25,knn_accuracy_25,neighbourhood_purity_30,knn_accuracy_30,neighbourhood_purity_35,knn_accuracy_35,neighbourhood_purity_40,knn_accuracy_40,neighbourhood_purity_45,knn_accuracy_45,neighbourhood_purity_60,knn_accuracy_60,neighbourhood_purity_80,knn_accuracy_80,train_acc,val_acc
cifar,trainUval,resnet,4,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e4.pt,5,60000,10,,,,,,,,0.588984839835696,0.7138666666666666,0.5849066751677213,0.7144833333333334,0.5823217841673468,0.7146833333333333,0.579946526292339,0.7159833333333333,0.5777163434647693,0.7159666666666666,0.5757425924084826,0.7156666666666667,0.5741324667692022,0.7155333333333334,0.5700138144843147,0.71475,0.5655885704605401,0.7150833333333333,0.695,0.6755
cifar,trainUval,resnet,61,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e61.pt,5,60000,10,,,,,,,,0.9000758466798211,0.9529166666666666,0.8980581536960589,0.9534833333333332,0.8962401387672663,0.9539666666666666,0.8948116333215674,0.9542333333333334,0.8934955139106114,0.9538333333333332,0.8923076956689621,0.9537833333333332,0.8911877524956867,0.9537166666666668,0.8881477137511616,0.9538,0.8849526819615963,0.95365,0.97858,0.8377
cifar,trainUval,resnet,83,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e83.pt,5,60000,10,,,,,,,,0.8375522326174932,0.9114166666666668,0.8342316200712987,0.9118333333333334,0.8316909343555978,0.9121166666666668,0.8294962072282327,0.9118666666666668,0.8275856345497491,0.9117666666666666,0.8259500195940869,0.91215,0.8243087956372877,0.9118166666666668,0.8204525280939958,0.9108333333333334,0.8161066132780939,0.91055,0.9146,0.8101
cifar,train,resnet,103,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e103.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96506,0.8399
cifar,train,resnet,125,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e125.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99552,0.8544
cifar,train,resnet,147,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e147.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99978,0.8655
cifar,train,resnet,169,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e169.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.95212,0.8358
cifar,train,resnet,190,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e190.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96502,0.8386
cifar,train,resnet,31,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e31.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.8201,0.7595
cifar,train,resnet,53,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e53.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9487,0.8309
cifar,train,resnet,75,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e75.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.90472,0.8152
cifar,train,resnet,97,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e97.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9525,0.8302
cifar,val,resnet,117,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e117.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.98568,0.8464
cifar,val,resnet,139,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e139.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99954,0.8657
cifar,val,resnet,160,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e160.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94996,0.8359
cifar,val,resnet,182,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e182.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94132,0.821
cifar,val,resnet,23,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e23.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.8854,0.8077
cifar,val,resnet,45,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e45.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.90354,0.8142
cifar,val,resnet,67,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e67.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.98868,0.8434
cifar,val,resnet,89,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e89.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.93642,0.8258
cifar,trainUval,densenet,115,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e115.pt,5,60000,10,,,,,,,,0.946244263123052,0.9727833333333332,0.9451186982080636,0.9726833333333332,0.9443118366387132,0.97255,0.9436494709453164,0.9727666666666668,0.9431664890581934,0.9726,0.9426128994608104,0.97265,0.9422350531478186,0.9726,0.9411396260362208,0.9725,0.9399408649189576,0.9727,0.99214,0.858
cifar,trainUval,densenet,137,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e137.pt,5,60000,10,,,,,,,,0.964580465038692,0.9787666666666668,0.9644051866821064,0.9788333333333332,0.9642056145885654,0.9785666666666668,0.9641475526553714,0.9785833333333334,0.9640081761383869,0.9786833333333332,0.9639604298635336,0.97865,0.963905536033809,0.9787,0.9636667418070785,0.9788833333333332,0.9633796079029316,0.9787333333333332,0.99978,0.874
cifar,trainUval,densenet,159,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e159.pt,5,60000,10,,,,,,,,0.8920113544470905,0.94755,0.8894274280011892,0.9476333333333332,0.8874798955385956,0.9475666666666668,0.8858741192008386,0.94705,0.8843643853597806,0.9474,0.8829477497445771,0.9471833333333334,0.8817560110619483,0.9468,0.8787646059719455,0.94635,0.8756206442589326,0.9461,0.95474,0.837
cifar,trainUval,densenet,180,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e180.pt,5,60000,10,,,,,,,,0.9229425378178756,0.9612166666666668,0.9214886949168686,0.9613333333333334,0.9201514440392664,0.9609,0.9189352919363892,0.9609666666666666,0.9178463546580636,0.9607666666666668,0.9169780020472756,0.9605666666666668,0.916275237643702,0.9603,0.914310802679377,0.96035,0.9121547708259108,0.9597666666666668,0.97328,0.852
cifar,trainUval,densenet,21,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e21.pt,5,60000,10,,,,,,,,0.7499565391541492,0.8556333333333334,0.7455955968234903,0.85565,0.7423974921492438,0.8562166666666666,0.7396826789148554,0.8561666666666666,0.7373356208921863,0.8567166666666667,0.7350732998089679,0.8564833333333334,0.7330576813679238,0.8559,0.7281672190965187,0.85615,0.7225327248290393,0.85535,0.8744,0.7935
cifar,trainUval,densenet,43,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e43.pt,5,60000,10,,,,,,,,0.8149950553306332,0.9037666666666668,0.8111818258260487,0.9044833333333332,0.8080440325392207,0.9050833333333334,0.8054224133217436,0.9057333333333332,0.8029314006111345,0.9059,0.8005718803765849,0.9053,0.7986512271619306,0.9054833333333332,0.7935423536509797,0.9043833333333332,0.7882174896074801,0.9033666666666668,0.9147,0.8148
cifar,trainUval,densenet,65,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e65.pt,5,60000,10,,,,,,,,0.9325857451320616,0.9703166666666668,0.9309963330428584,0.97055,0.9296628585671718,0.9704,0.928622240271382,0.9706833333333332,0.927624423877068,0.9705666666666668,0.9267474393701544,0.9706166666666668,0.9258967267940356,0.9707833333333332,0.9237152803805656,0.9709666666666666,0.9212291327387608,0.9708166666666668,0.9967,0.8489
cifar,trainUval,densenet,87,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e87.pt,5,60000,10,,,,,,,,0.8774822638500884,0.9422,0.8740285399255509,0.94245,0.8714174464619837,0.9425166666666668,0.8692678710489362,0.9424833333333332,0.8673518866434388,0.9423666666666668,0.8657123826657994,0.9420833333333334,0.8641890910281042,0.9420666666666668,0.8600626394075482,0.94125,0.8558191541996263,0.94085,0.94614,0.8294
cifar,train,densenet,107,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e107.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.98446,0.847
cifar,train,densenet,129,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e129.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99924,0.8679
cifar,train,densenet,150,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e150.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999,0.8752
cifar,train,densenet,172,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e172.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9656,0.8432
cifar,train,densenet,194,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e194.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97604,0.851
cifar,train,densenet,35,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e35.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.8837,0.8021
cifar,train,densenet,57,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e57.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.98502,0.8416
cifar,train,densenet,79,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e79.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94572,0.8322
cifar,val,densenet,1,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e1.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.50056,0.4927
cifar,val,densenet,120,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e120.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99624,0.8634
cifar,val,densenet,142,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e142.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99986,0.8744
cifar,val,densenet,164,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e164.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.95514,0.8371
cifar,val,densenet,186,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e186.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96126,0.8371
cifar,val,densenet,27,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e27.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.92928,0.8185
cifar,val,densenet,49,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e49.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94834,0.8297
cifar,val,densenet,70,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e70.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99714,0.8502
cifar,val,densenet,92,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e92.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.95358,0.8302
cifar,trainUval,resnet,112,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e112.pt,5,60000,10,,,,,,,,0.9177745584455927,0.9595333333333332,0.9162429801280172,0.9593833333333334,0.9149867568906856,0.9596,0.913915269761325,0.95985,0.9129200474231344,0.9595166666666668,0.9119530298350677,0.9596666666666668,0.9111716385628008,0.9596,0.909100561267863,0.9600333333333332,0.906678174627308,0.95995,0.97914,0.8422
cifar,trainUval,resnet,134,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e134.pt,5,60000,10,,,,,,,,0.9581803387839524,0.9764833333333334,0.957879186839542,0.9765,0.9575122218073252,0.97655,0.9572297555318362,0.9765833333333334,0.9570316313573426,0.9765,0.956781362075212,0.9765333333333334,0.956631362448616,0.9768666666666668,0.9560967193558628,0.9767666666666668,0.9556408003890569,0.9768666666666668,0.99908,0.8608
cifar,trainUval,resnet,156,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e156.pt,5,60000,10,,,,,,,,0.8629308472888654,0.9244166666666668,0.8603767678781817,0.9242833333333332,0.8583741427496974,0.92485,0.8565417864294924,0.9245166666666668,0.8550895739797862,0.9247333333333332,0.8538197838142082,0.9243,0.8525498284742323,0.92405,0.8495264342364715,0.9237666666666666,0.8463605343912017,0.9239166666666668,0.9271,0.8138
cifar,trainUval,resnet,178,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e178.pt,5,60000,10,,,,,,,,0.9031769850829872,0.9492666666666668,0.9014838426236992,0.9489666666666666,0.8999736703363649,0.9490333333333332,0.8987908691302608,0.9484,0.8976362968767275,0.9487333333333332,0.8965798265679885,0.94815,0.8956825937344092,0.9483,0.8934246961891606,0.9477166666666668,0.890820038350672,0.9474166666666668,0.9624,0.8409
cifar,trainUval,resnet,2,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e2.pt,5,60000,10,,,,,,,,0.503904672116953,0.639,0.4995327494879752,0.64,0.4960360049241872,0.6410166666666667,0.4931718489180031,0.6408333333333334,0.4908891254410242,0.6413833333333333,0.4888235531762083,0.6404,0.4868498035417787,0.6403333333333333,0.4821311442258571,0.6395333333333333,0.4772038448223131,0.6381833333333333,0.60434,0.5917
cifar,trainUval,resnet,40,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e40.pt,5,60000,10,,,,,,,,0.7966117091211546,0.8810666666666667,0.7933737629521904,0.8811666666666667,0.7909764579101912,0.8817833333333334,0.7888239398372596,0.8821,0.78688955813315,0.88165,0.7851388243951963,0.882,0.7834858338555127,0.8819,0.7794839383386689,0.8816,0.7752559777512935,0.881,0.8865,0.8067
cifar,trainUval,resnet,62,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e62.pt,5,60000,10,,,,,,,,0.9047948695461276,0.9551166666666666,0.9026433013669356,0.95585,0.900846071244241,0.9561333333333332,0.8993437587392041,0.9562166666666668,0.8980183970653564,0.9561833333333334,0.896903730461142,0.95585,0.8958450698979371,0.9563166666666668,0.8929593987107602,0.9562,0.8896836022316267,0.9560333333333332,0.98224,0.8425
cifar,trainUval,resnet,84,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e84.pt,5,60000,10,,,,,,,,0.8473737094036551,0.9176666666666666,0.8444492713007433,0.9188333333333332,0.8419080522525932,0.91875,0.8398530093091159,0.9182833333333332,0.8379887598151661,0.9184,0.8363641321211175,0.9185,0.8348986467646036,0.9189,0.8310640783729822,0.9184666666666668,0.8269723401596495,0.9183333333333332,0.92684,0.8245
cifar,train,resnet,104,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e104.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96448,0.8382
cifar,train,resnet,126,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e126.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9937,0.8538
cifar,train,resnet,148,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e148.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99978,0.8649
cifar,train,resnet,17,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e17.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.81926,0.7725
cifar,train,resnet,191,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e191.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96054,0.8342
cifar,train,resnet,32,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e32.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.82304,0.7648
cifar,train,resnet,54,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e54.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.95254,0.8315
cifar,train,resnet,76,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e76.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.90526,0.8085
cifar,train,resnet,98,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e98.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9471,0.8299
cifar,val,resnet,118,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e118.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9841,0.8455
cifar,val,resnet,14,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e14.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.77578,0.7448
cifar,val,resnet,161,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e161.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94256,0.829
cifar,val,resnet,183,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e183.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9629,0.8329
cifar,val,resnet,24,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e24.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.89018,0.8102
cifar,val,resnet,46,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e46.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.91028,0.8139
cifar,val,resnet,68,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e68.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9896,0.8442
cifar,val,resnet,9,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e9.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.80186,0.753
cifar,trainUval,densenet,116,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e116.pt,5,60000,10,,,,,,,,0.950087262330736,0.9745166666666668,0.9492396763788364,0.9743166666666668,0.9486685694929986,0.9744833333333334,0.9480237504030636,0.9744166666666668,0.9475265277786932,0.97435,0.947043113878028,0.9743666666666668,0.9466540428140576,0.9742833333333332,0.945630557258171,0.9743,0.9445529082605332,0.9741333333333332,0.99456,0.8565
cifar,trainUval,densenet,138,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e138.pt,5,60000,10,,,,,,,,0.9649314801529798,0.9788666666666668,0.9646586690098152,0.9788333333333332,0.9644515621029484,0.9788666666666668,0.9643346354925666,0.9788666666666668,0.9642318741948512,0.9789666666666668,0.9641682456277566,0.9789,0.9640976361704549,0.9789166666666668,0.9639132170268744,0.97895,0.9636925616868036,0.9789333333333332,0.99978,0.872
cifar,trainUval,densenet,16,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e16.pt,5,60000,10,,,,,,,,0.7056414963626709,0.81725,0.7011116044130118,0.81825,0.6976574212326988,0.81875,0.6947167479387981,0.8184166666666667,0.692163140400576,0.8185666666666667,0.6900227329133376,0.8188666666666666,0.6879998735113085,0.8182,0.6830558369080254,0.8185166666666667,0.6775604834251486,0.8176166666666667,0.82494,0.7735
cifar,trainUval,densenet,181,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e181.pt,5,60000,10,,,,,,,,0.9185088986708596,0.9594666666666668,0.9169602588378613,0.9596166666666668,0.9155767704449956,0.9593666666666668,0.9143811197859436,0.95955,0.913349651991874,0.9594666666666668,0.9125322136103632,0.9593,0.9117092675130334,0.9590333333333332,0.9096003920760442,0.9581166666666666,0.9074265425392584,0.9575833333333332,0.96922,0.8413
cifar,trainUval,densenet,22,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e22.pt,5,60000,10,,,,,,,,0.7568037117088456,0.8602,0.7526079664939631,0.8601833333333333,0.7494242087976668,0.8619833333333333,0.7467884454577918,0.8624833333333334,0.7443584922224115,0.8618666666666667,0.7422346632448216,0.8626,0.7400928525245021,0.8622833333333333,0.7348155886517755,0.8615666666666667,0.7291897561560363,0.86205,0.8782,0.7945
cifar,trainUval,densenet,44,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e44.pt,5,60000,10,,,,,,,,0.8198926140354256,0.9086833333333332,0.8158435338229992,0.9091,0.8123766829952354,0.9090833333333334,0.8094719054178839,0.9097333333333332,0.8071931950836627,0.9091333333333332,0.8049743928977685,0.9096666666666666,0.8030024350311823,0.9091,0.7978242263776624,0.9091166666666668,0.7924259093124417,0.9081666666666668,0.91978,0.8176
cifar,trainUval,densenet,66,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e66.pt,5,60000,10,,,,,,,,0.9335363090610258,0.9706666666666668,0.9320653560766314,0.9707333333333332,0.9308637467059392,0.9708166666666668,0.9297828456066418,0.9710166666666666,0.9288321521893188,0.9710166666666666,0.9280260237150068,0.97105,0.927195664909749,0.9711333333333332,0.9251203799948464,0.9711333333333332,0.9228221235536828,0.9708666666666668,0.99666,0.8494
cifar,trainUval,densenet,88,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e88.pt,5,60000,10,,,,,,,,0.8762387446182803,0.9426333333333332,0.873075735066577,0.94265,0.8703215258807169,0.9432,0.8679918600267368,0.9432333333333334,0.8659559900505718,0.9428333333333332,0.8643180544248902,0.94295,0.862804151750834,0.9429666666666666,0.8589052900517599,0.9425333333333332,0.8546083528816517,0.9416833333333332,0.95492,0.836
cifar,train,densenet,108,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e108.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.98402,0.849
cifar,train,densenet,13,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e13.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.77016,0.7332
cifar,train,densenet,151,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e151.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9184,0.8183
cifar,train,densenet,173,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e173.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.95934,0.8405
cifar,train,densenet,195,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e195.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96688,0.8416
cifar,train,densenet,36,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e36.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.86354,0.788
cifar,train,densenet,58,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e58.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9878,0.843
cifar,train,densenet,8,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e8.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.78604,0.7322
cifar,val,densenet,10,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e10.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.80224,0.7419
cifar,val,densenet,121,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e121.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99748,0.8646
cifar,val,densenet,143,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e143.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99988,0.8755
cifar,val,densenet,165,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e165.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9545,0.8387
cifar,val,densenet,187,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e187.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97474,0.8487
cifar,val,densenet,28,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e28.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9328,0.8186
cifar,val,densenet,5,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e5.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.71228,0.6806
cifar,val,densenet,71,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e71.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.91458,0.8064
cifar,val,densenet,93,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e93.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.95706,0.837
cifar,trainUval,resnet,113,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e113.pt,5,60000,10,,,,,,,,0.9238698532732754,0.9616666666666668,0.9225070893848724,0.9620833333333332,0.9212403979991995,0.9620833333333332,0.9203637564384152,0.9621333333333332,0.9194455302021644,0.9623666666666668,0.9186461323028074,0.96205,0.9179747389355466,0.9623333333333334,0.9160241658344952,0.9617666666666668,0.9140155228220506,0.9619,0.97938,0.8427
cifar,trainUval,resnet,135,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e135.pt,5,60000,10,,,,,,,,0.9580107716103392,0.9765,0.9575600450963984,0.9764666666666668,0.9573373979293364,0.9765833333333334,0.9571040667921475,0.9765833333333334,0.9568703841485784,0.9767666666666668,0.9566327186538924,0.9768166666666668,0.956426876960774,0.9766333333333334,0.9560114337546846,0.9768166666666668,0.9553879989362476,0.9768166666666668,0.99892,0.8626
cifar,trainUval,resnet,157,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e157.pt,5,60000,10,,,,,,,,0.8590227334520721,0.9234166666666668,0.8563915670556449,0.9233166666666668,0.8541234356521339,0.9236666666666666,0.8521904001564651,0.9231166666666668,0.8504060137667779,0.9227833333333332,0.8490956105321669,0.9232333333333334,0.847668143956618,0.9227666666666666,0.8443214210200907,0.9223,0.8407421495303748,0.9216666666666666,0.91848,0.8064
cifar,trainUval,resnet,179,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e179.pt,5,60000,10,,,,,,,,0.8952067852651205,0.9438666666666666,0.8934449716566121,0.9437333333333332,0.8919301423807141,0.9439666666666666,0.8905449959944185,0.94355,0.889322385763629,0.94335,0.888239456766974,0.94295,0.8873737311682411,0.9426333333333332,0.8848850837208784,0.9424333333333332,0.8824599149563287,0.9425333333333332,0.949,0.8277
