dataset,randomness,split,model,epoch,layer,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,neighborhood_purity,knn_accuracy,neighbourhood_purity_20,knn_accuracy_20,train_acc,val_acc
cifar,0.0,train,densenet,200,a1,,,50000,10,,,,,,,,0.8784282764150941,0.97984,,
cifar,0.05,train,densenet,200,a1,,,50000,10,,,,,,,,0.8472572508875097,0.95558,0.99688,0.8074
cifar,0.1,train,densenet,200,a1,,,50000,10,,,,,,,,0.8011644111034419,0.9309,0.9955,0.7726
cifar,0.15,train,densenet,200,a1,,,50000,10,,,,,,,,0.7778239989644631,0.91358,0.99446,0.7457
cifar,0.2,train,densenet,200,a1,,,50000,10,,,,,,,,0.7398204687342991,0.89034,0.9943,0.7188
cifar,0.25,train,densenet,200,a1,,,50000,10,,,,,,,,0.7163871549328926,0.871,0.99266,0.6933
cifar,0.3,train,densenet,200,a1,,,50000,10,,,,,,,,0.6962688281586962,0.85452,0.99006,0.6528
cifar,0.35,train,densenet,200,a1,,,50000,10,,,,,,,,0.6610252619896468,0.82832,0.99074,0.6086
cifar,0.4,train,densenet,200,a1,,,50000,10,,,,,,,,0.6406629691932824,0.80804,0.98562,0.5638
cifar,0.45,train,densenet,200,a1,,,50000,10,,,,,,,,0.602755871537431,0.78534,0.98492,0.5336
cifar,0.5,train,densenet,200,a1,,,50000,10,,,,,,,,0.5827650438865895,0.76436,0.98472,0.5092
cifar,0.6,train,densenet,200,a1,,,50000,10,,,,,,,,0.519557850621525,0.70698,0.98172,0.4162
cifar,0.7,train,densenet,200,a1,,,50000,10,,,,,,,,0.4490705366109185,0.6402,0.97752,0.3136
cifar,0.8,train,densenet,200,a1,,,50000,10,,,,,,,,0.3800365142460618,0.57448,0.9608,0.2218
cifar,0.9,train,densenet,200,a1,,,50000,10,,,,,,,,0.321850594581007,0.5092,0.94792,0.1563
cifar,1.0,train,densenet,200,a1,,,50000,10,,,,,,,,0.2951526352739885,0.4731,,
cifar,0.0,train,resnet,200,a1,,,50000,10,,,,,,,,0.916975109377124,0.9853,,
cifar,0.05,trainUval,resnet,200,a5,,,60000,10,,,,,,,,0.4162428758069953,0.6196833333333334,0.99416,0.8047
cifar,0.15,train,resnet,200,a4,,,50000,10,,,,,,,,0.5150343100334939,0.7272,0.98758,0.7389
cifar,0.2,val,resnet,200,a3,,,10000,10,,,,,,,,0.5020450807223805,0.7227,0.98526,0.7109
cifar,0.3,trainUval,resnet,200,a2,,,60000,10,,,,,,,,0.6115227602875728,0.80355,0.98254,0.6435
cifar,0.4,train,resnet,200,a1,,,50000,10,,,,,,,,0.6834094408852448,0.81926,0.97728,0.5608
cifar,0.45,trainUval,resnet,200,a5,,,60000,10,,,,,,,,0.393849339328395,0.5954333333333334,0.97488,0.5223
cifar,0.6,train,resnet,200,a4,,,50000,10,,,,,,,,0.4476014651374271,0.66018,0.97206,0.4108
cifar,0.7,val,resnet,200,a3,,,10000,10,,,,,,,,0.3706091961141251,0.5792,0.95682,0.3214
cifar,0.9,trainUval,resnet,200,a2,,,60000,10,,,,,,,,0.3476412046603126,0.5398666666666667,0.92046,0.158
cifar,0.0,train,vgg,200,a1,,,50000,10,,,,,,,,0.9963026362431135,0.99798,,
cifar,0.05,train,vgg,200,a4,,,50000,10,,,,,,,,0.645740993027727,0.77622,0.98852,0.8644
cifar,0.1,train,vgg,200,a7,,,50000,10,,,,,,,,0.2490614146275657,0.35652,0.98082,0.8442
cifar,0.15,trainUval,vgg,200,a3,,,60000,10,,,,,,,,0.8274128923461086,0.9134333333333332,0.96344,0.8114
cifar,0.2,trainUval,vgg,200,a6,,,60000,10,,,,,,,,0.2517260288937677,0.30335,0.9542,0.79
cifar,0.25,val,vgg,200,a2,,,10000,10,,,,,,,,0.667505746213832,0.7887,0.94366,0.7326
cifar,0.3,val,vgg,200,a5,,,10000,10,,,,,,,,0.2766584183606797,0.353,0.92966,0.7058
cifar,0.4,train,vgg,200,a1,,,50000,10,,,,,,,,0.588675975798786,0.73162,0.89634,0.6153
cifar,0.45,train,vgg,200,a4,,,50000,10,,,,,,,,0.4695372221965552,0.59972,0.87902,0.5818
cifar,0.5,train,vgg,200,a7,,,50000,10,,,,,,,,0.2490614146275657,0.35652,0.86394,0.5262
cifar,0.6,trainUval,vgg,200,a3,,,60000,10,,,,,,,,0.5445731024800072,0.73165,0.8331,0.4654
cifar,0.7,trainUval,vgg,200,a6,,,60000,10,,,,,,,,0.2408343011715674,0.2941333333333333,0.82944,0.3394
cifar,0.8,val,vgg,200,a2,,,10000,10,,,,,,,,0.2295271841950087,0.3971,0.81076,0.2388
cifar,0.9,val,vgg,200,a5,,,10000,10,,,,,,,,0.24418070348511,0.3628,0.68164,0.1617
cifar,0.0,train,densenet,200,a2,,,50000,10,,,,,,,,0.8097728008785745,0.93526,,
cifar,0.05,train,densenet,200,a2,,,50000,10,,,,,,,,0.773104306205896,0.91076,0.99688,0.8074
cifar,0.1,train,densenet,200,a2,,,50000,10,,,,,,,,0.7274268034256608,0.88076,0.9955,0.7726
cifar,0.15,train,densenet,200,a2,,,50000,10,,,,,,,,0.7091858806931944,0.8694,0.99446,0.7457
cifar,0.2,train,densenet,200,a2,,,50000,10,,,,,,,,0.6687560154275267,0.84026,0.9943,0.7188
cifar,0.25,train,densenet,200,a2,,,50000,10,,,,,,,,0.6493703994393515,0.82518,0.99266,0.6933
cifar,0.3,train,densenet,200,a2,,,50000,10,,,,,,,,0.6342261303922703,0.8167,0.99006,0.6528
cifar,0.35,train,densenet,200,a2,,,50000,10,,,,,,,,0.6002419512096041,0.78734,0.99074,0.6086
cifar,0.4,train,densenet,200,a2,,,50000,10,,,,,,,,0.5879938798422821,0.77362,0.98562,0.5638
cifar,0.45,train,densenet,200,a2,,,50000,10,,,,,,,,0.5542818338569749,0.74866,0.98492,0.5336
cifar,0.5,train,densenet,200,a2,,,50000,10,,,,,,,,0.5399872336959521,0.73552,0.98472,0.5092
cifar,0.6,train,densenet,200,a2,,,50000,10,,,,,,,,0.4884198631512234,0.68418,0.98172,0.4162
cifar,0.7,train,densenet,200,a2,,,50000,10,,,,,,,,0.4398290665920493,0.63498,0.97752,0.3136
cifar,0.8,train,densenet,200,a2,,,50000,10,,,,,,,,0.3842176561082264,0.5763,0.9608,0.2218
cifar,0.9,train,densenet,200,a2,,,50000,10,,,,,,,,0.3352995777811994,0.5224,0.94792,0.1563
cifar,1.0,train,densenet,200,a2,,,50000,10,,,,,,,,0.3124216960020966,0.49106,,
cifar,0.0,train,resnet,200,a2,,,50000,10,,,,,,,,0.7912949887696905,0.9263,,
cifar,0.05,val,resnet,200,a1,,,10000,10,,,,,,,,0.6768061603237923,0.8134,0.99416,0.8047
cifar,0.15,train,resnet,200,a5,,,50000,10,,,,,,,,0.4026647242576946,0.60644,0.98758,0.7389
cifar,0.2,val,resnet,200,a4,,,10000,10,,,,,,,,0.4247394222050973,0.6562,0.98526,0.7109
cifar,0.3,trainUval,resnet,200,a3,,,60000,10,,,,,,,,0.5626991288331146,0.7651833333333333,0.98254,0.6435
cifar,0.4,train,resnet,200,a2,,,50000,10,,,,,,,,0.571176901981459,0.7742,0.97728,0.5608
cifar,0.45,val,resnet,200,a1,,,10000,10,,,,,,,,0.5095648644261064,0.6918,0.97488,0.5223
cifar,0.6,train,resnet,200,a5,,,50000,10,,,,,,,,0.3764905798320865,0.57732,0.97206,0.4108
cifar,0.7,val,resnet,200,a4,,,10000,10,,,,,,,,0.3532398262708328,0.5699,0.95682,0.3214
cifar,0.9,trainUval,resnet,200,a3,,,60000,10,,,,,,,,0.359995812288125,0.5539,0.92046,0.158
cifar,0.0,train,vgg,200,a2,,,50000,10,,,,,,,,0.9961625644675834,0.99794,,
cifar,0.05,train,vgg,200,a5,,,50000,10,,,,,,,,0.380793795429354,0.46794,0.98852,0.8644
cifar,0.1,trainUval,vgg,200,a1,,,60000,10,,,,,,,,0.8621702662791566,0.9120166666666668,0.98082,0.8442
cifar,0.15,trainUval,vgg,200,a4,,,60000,10,,,,,,,,0.5728897358578345,0.6919833333333333,0.96344,0.8114
cifar,0.2,trainUval,vgg,200,a7,,,60000,10,,,,,,,,0.2535951235491723,0.36235,0.9542,0.79
cifar,0.25,val,vgg,200,a3,,,10000,10,,,,,,,,0.6073127081797489,0.7821,0.94366,0.7326
cifar,0.3,val,vgg,200,a6,,,10000,10,,,,,,,,0.2021290935244611,0.2488,0.92966,0.7058
cifar,0.4,train,vgg,200,a2,,,50000,10,,,,,,,,0.6763489533879893,0.7993,0.89634,0.6153
cifar,0.45,train,vgg,200,a5,,,50000,10,,,,,,,,0.3541550681685323,0.44304,0.87902,0.5818
cifar,0.5,trainUval,vgg,200,a1,,,60000,10,,,,,,,,0.4896075579301431,0.6575,0.86394,0.5262
cifar,0.6,trainUval,vgg,200,a4,,,60000,10,,,,,,,,0.4528315432531291,0.6045333333333334,0.8331,0.4654
cifar,0.7,trainUval,vgg,200,a7,,,60000,10,,,,,,,,0.2535951235491723,0.36235,0.82944,0.3394
cifar,0.8,val,vgg,200,a3,,,10000,10,,,,,,,,0.3132148548781627,0.5172,0.81076,0.2388
cifar,0.9,val,vgg,200,a6,,,10000,10,,,,,,,,0.2258334198873612,0.3193,0.68164,0.1617
cifar,0.0,train,densenet,200,a3,,,50000,10,,,,,,,,0.7316292529745926,0.89282,,
cifar,0.05,train,densenet,200,a3,,,50000,10,,,,,,,,0.7035706441460873,0.8697,0.99688,0.8074
cifar,0.1,train,densenet,200,a3,,,50000,10,,,,,,,,0.6687016679462645,0.84602,0.9955,0.7726
cifar,0.15,train,densenet,200,a3,,,50000,10,,,,,,,,0.6525555856613761,0.83552,0.99446,0.7457
cifar,0.2,train,densenet,200,a3,,,50000,10,,,,,,,,0.6206596375484275,0.81036,0.9943,0.7188
cifar,0.25,train,densenet,200,a3,,,50000,10,,,,,,,,0.5998659891723166,0.79504,0.99266,0.6933
cifar,0.3,train,densenet,200,a3,,,50000,10,,,,,,,,0.5858329848491174,0.78208,0.99006,0.6528
cifar,0.35,train,densenet,200,a3,,,50000,10,,,,,,,,0.5625467203859713,0.76218,0.99074,0.6086
cifar,0.4,train,densenet,200,a3,,,50000,10,,,,,,,,0.5539232100690177,0.75226,0.98562,0.5638
cifar,0.45,train,densenet,200,a3,,,50000,10,,,,,,,,0.5244332287549104,0.72832,0.98492,0.5336
cifar,0.5,train,densenet,200,a3,,,50000,10,,,,,,,,0.5162396239830352,0.7189,0.98472,0.5092
cifar,0.6,train,densenet,200,a3,,,50000,10,,,,,,,,0.4735952677268606,0.6775,0.98172,0.4162
cifar,0.7,train,densenet,200,a3,,,50000,10,,,,,,,,0.4323460172429364,0.63414,0.97752,0.3136
cifar,0.8,train,densenet,200,a3,,,50000,10,,,,,,,,0.3891177374643575,0.58786,0.9608,0.2218
cifar,0.9,train,densenet,200,a3,,,50000,10,,,,,,,,0.3457797760783441,0.53718,0.94792,0.1563
cifar,1.0,train,densenet,200,a3,,,50000,10,,,,,,,,0.3271744480304997,0.51342,,
cifar,0.0,train,resnet,200,a3,,,50000,10,,,,,,,,0.6691410679360473,0.8475,,
cifar,0.05,val,resnet,200,a2,,,10000,10,,,,,,,,0.6251191015755271,0.8027,0.99416,0.8047
cifar,0.15,trainUval,resnet,200,a1,,,60000,10,,,,,,,,0.8060874096872399,0.9054,0.98758,0.7389
cifar,0.2,val,resnet,200,a5,,,10000,10,,,,,,,,0.3262291762747327,0.5227,0.98526,0.7109
cifar,0.3,trainUval,resnet,200,a4,,,60000,10,,,,,,,,0.5077006764774931,0.7191333333333333,0.98254,0.6435
cifar,0.4,train,resnet,200,a3,,,50000,10,,,,,,,,0.5287421439567499,0.73926,0.97728,0.5608
cifar,0.45,val,resnet,200,a2,,,10000,10,,,,,,,,0.459165831409411,0.6802,0.97488,0.5223
cifar,0.6,trainUval,resnet,200,a1,,,60000,10,,,,,,,,0.5350905335764737,0.7021,0.97206,0.4108
cifar,0.7,val,resnet,200,a5,,,10000,10,,,,,,,,0.3018951055862746,0.4904,0.95682,0.3214
cifar,0.9,trainUval,resnet,200,a4,,,60000,10,,,,,,,,0.3659542196851881,0.5673166666666667,0.92046,0.158
cifar,0.0,train,vgg,200,a3,,,50000,10,,,,,,,,0.9847785336864788,0.99562,,
cifar,0.05,train,vgg,200,a6,,,50000,10,,,,,,,,0.2559375188685416,0.30394,0.98852,0.8644
cifar,0.1,trainUval,vgg,200,a2,,,60000,10,,,,,,,,0.8887564268247675,0.9315833333333332,0.98082,0.8442
cifar,0.15,trainUval,vgg,200,a5,,,60000,10,,,,,,,,0.375130811482377,0.4558833333333333,0.96344,0.8114
cifar,0.2,val,vgg,200,a1,,,10000,10,,,,,,,,0.690200359655882,0.8006,0.9542,0.79
cifar,0.25,val,vgg,200,a4,,,10000,10,,,,,,,,0.4144692490560839,0.563,0.94366,0.7326
cifar,0.3,val,vgg,200,a7,,,10000,10,,,,,,,,0.2129642712258306,0.3092,0.92966,0.7058
cifar,0.4,train,vgg,200,a3,,,50000,10,,,,,,,,0.6763436650010047,0.8321,0.89634,0.6153
cifar,0.45,train,vgg,200,a6,,,50000,10,,,,,,,,0.245473084068588,0.29624,0.87902,0.5818
cifar,0.5,trainUval,vgg,200,a2,,,60000,10,,,,,,,,0.5853774988796824,0.7364666666666667,0.86394,0.5262
cifar,0.6,trainUval,vgg,200,a5,,,60000,10,,,,,,,,0.365751372300159,0.4806833333333333,0.8331,0.4654
cifar,0.7,val,vgg,200,a1,,,10000,10,,,,,,,,0.2409860186137668,0.4106,0.82944,0.3394
cifar,0.8,val,vgg,200,a4,,,10000,10,,,,,,,,0.3106360805153313,0.5037,0.81076,0.2388
cifar,0.9,val,vgg,200,a7,,,10000,10,,,,,,,,0.2129642712258306,0.3092,0.68164,0.1617
cifar,0.0,train,densenet,200,a4,,,50000,10,,,,,,,,0.69471022634842,0.86684,,
cifar,0.05,train,densenet,200,a4,,,50000,10,,,,,,,,0.6667755005031757,0.84736,0.99688,0.8074
cifar,0.1,train,densenet,200,a4,,,50000,10,,,,,,,,0.6318911909098692,0.82258,0.9955,0.7726
cifar,0.15,train,densenet,200,a4,,,50000,10,,,,,,,,0.6206068874009688,0.81522,0.99446,0.7457
cifar,0.2,train,densenet,200,a4,,,50000,10,,,,,,,,0.5927449235387551,0.7917,0.9943,0.7188
cifar,0.25,train,densenet,200,a4,,,50000,10,,,,,,,,0.5736658048957447,0.77526,0.99266,0.6933
cifar,0.3,train,densenet,200,a4,,,50000,10,,,,,,,,0.5616811547865505,0.76334,0.99006,0.6528
cifar,0.35,train,densenet,200,a4,,,50000,10,,,,,,,,0.5382587462902819,0.74382,0.99074,0.6086
cifar,0.4,train,densenet,200,a4,,,50000,10,,,,,,,,0.531349679951724,0.73546,0.98562,0.5638
cifar,0.45,train,densenet,200,a4,,,50000,10,,,,,,,,0.5088816407193079,0.7158,0.98492,0.5336
cifar,0.5,train,densenet,200,a4,,,50000,10,,,,,,,,0.4963717169460209,0.70564,0.98472,0.5092
cifar,0.6,train,densenet,200,a4,,,50000,10,,,,,,,,0.4613239273705578,0.66918,0.98172,0.4162
cifar,0.7,train,densenet,200,a4,,,50000,10,,,,,,,,0.4238961318749502,0.62872,0.97752,0.3136
cifar,0.8,train,densenet,200,a4,,,50000,10,,,,,,,,0.3870470342381758,0.58672,0.9608,0.2218
cifar,0.9,train,densenet,200,a4,,,50000,10,,,,,,,,0.3478646729755857,0.54356,0.94792,0.1563
cifar,1.0,train,densenet,200,a4,,,50000,10,,,,,,,,0.3304057025409518,0.51758,,
cifar,0.0,train,resnet,200,a4,,,50000,10,,,,,,,,0.5379813507950055,0.7425,,
cifar,0.05,val,resnet,200,a3,,,10000,10,,,,,,,,0.5526096947998256,0.7637,0.99416,0.8047
cifar,0.15,trainUval,resnet,200,a2,,,60000,10,,,,,,,,0.6843605048161573,0.8531666666666666,0.98758,0.7389
cifar,0.25,train,resnet,200,a1,,,50000,10,,,,,,,,0.7806786789393542,0.88628,0.98284,0.6752
cifar,0.3,trainUval,resnet,200,a5,,,60000,10,,,,,,,,0.4048484726260741,0.6079333333333333,0.98254,0.6435
cifar,0.4,train,resnet,200,a4,,,50000,10,,,,,,,,0.4847526287076424,0.70158,0.97728,0.5608
cifar,0.45,val,resnet,200,a3,,,10000,10,,,,,,,,0.436136577312709,0.6628,0.97488,0.5223
cifar,0.6,trainUval,resnet,200,a2,,,60000,10,,,,,,,,0.4887715745260453,0.6934166666666667,0.97206,0.4108
cifar,0.8,train,resnet,200,a1,,,50000,10,,,,,,,,0.3560471394137936,0.54794,0.94646,0.2278
cifar,0.9,trainUval,resnet,200,a5,,,60000,10,,,,,,,,0.3371382224067873,0.52745,0.92046,0.158
cifar,0.0,train,vgg,200,a4,,,50000,10,,,,,,,,0.7145567318735359,0.8083,,
cifar,0.05,train,vgg,200,a7,,,50000,10,,,,,,,,0.2490614146275657,0.35652,0.98852,0.8644
cifar,0.1,trainUval,vgg,200,a3,,,60000,10,,,,,,,,0.8665773513644095,0.9345,0.98082,0.8442
cifar,0.15,trainUval,vgg,200,a6,,,60000,10,,,,,,,,0.2566317675642091,0.3077166666666667,0.96344,0.8114
cifar,0.2,val,vgg,200,a2,,,10000,10,,,,,,,,0.7163116962884216,0.8183,0.9542,0.79
cifar,0.25,val,vgg,200,a5,,,10000,10,,,,,,,,0.281846932298552,0.3464,0.94366,0.7326
cifar,0.35,train,vgg,200,a1,,,50000,10,,,,,,,,0.6373389076938895,0.767,0.90418,0.6512
cifar,0.4,train,vgg,200,a4,,,50000,10,,,,,,,,0.50036677526416,0.63514,0.89634,0.6153
cifar,0.45,train,vgg,200,a7,,,50000,10,,,,,,,,0.2490614146275657,0.35652,0.87902,0.5818
cifar,0.5,trainUval,vgg,200,a3,,,60000,10,,,,,,,,0.6065980460165032,0.7676666666666667,0.86394,0.5262
cifar,0.6,trainUval,vgg,200,a6,,,60000,10,,,,,,,,0.246500315080252,0.3018,0.8331,0.4654
cifar,0.7,val,vgg,200,a2,,,10000,10,,,,,,,,0.3152188835710557,0.5146,0.82944,0.3394
cifar,0.8,val,vgg,200,a5,,,10000,10,,,,,,,,0.2688617344913114,0.4023,0.81076,0.2388
cifar,1.0,train,vgg,200,a1,,,50000,10,,,,,,,,0.1449424239233974,0.21836,,
cifar,0.0,train,densenet,200,a5,,,50000,10,,,,,,,,0.6400909524432276,0.83554,,
cifar,0.05,train,densenet,200,a5,,,50000,10,,,,,,,,0.6189130572147196,0.8185,0.99688,0.8074
cifar,0.1,train,densenet,200,a5,,,50000,10,,,,,,,,0.5992735552454055,0.80476,0.9955,0.7726
cifar,0.15,train,densenet,200,a5,,,50000,10,,,,,,,,0.589784462723885,0.79794,0.99446,0.7457
cifar,0.2,train,densenet,200,a5,,,50000,10,,,,,,,,0.5695347283115312,0.77896,0.9943,0.7188
cifar,0.25,train,densenet,200,a5,,,50000,10,,,,,,,,0.5551454951719124,0.77028,0.99266,0.6933
cifar,0.3,train,densenet,200,a5,,,50000,10,,,,,,,,0.5462348311904617,0.75756,0.99006,0.6528
cifar,0.35,train,densenet,200,a5,,,50000,10,,,,,,,,0.5220872587786486,0.73972,0.99074,0.6086
cifar,0.4,train,densenet,200,a5,,,50000,10,,,,,,,,0.5185431024031273,0.7349,0.98562,0.5638
cifar,0.45,train,densenet,200,a5,,,50000,10,,,,,,,,0.5018295332046911,0.71914,0.98492,0.5336
cifar,0.5,train,densenet,200,a5,,,50000,10,,,,,,,,0.4850074420621545,0.70444,0.98472,0.5092
cifar,0.6,train,densenet,200,a5,,,50000,10,,,,,,,,0.4608224170523119,0.67764,0.98172,0.4162
cifar,0.7,train,densenet,200,a5,,,50000,10,,,,,,,,0.4267733935297398,0.63934,0.97752,0.3136
cifar,0.8,train,densenet,200,a5,,,50000,10,,,,,,,,0.392717285257037,0.60302,0.9608,0.2218
cifar,0.9,train,densenet,200,a5,,,50000,10,,,,,,,,0.3590929423663903,0.56314,0.94792,0.1563
cifar,1.0,train,densenet,200,a5,,,50000,10,,,,,,,,0.342638257062717,0.53816,,
cifar,0.0,train,resnet,200,a5,,,50000,10,,,,,,,,0.4107441499176169,0.6147,,
cifar,0.05,val,resnet,200,a4,,,10000,10,,,,,,,,0.4367431448718789,0.6611,0.99416,0.8047
cifar,0.15,trainUval,resnet,200,a3,,,60000,10,,,,,,,,0.6077478630763381,0.8025666666666667,0.98758,0.7389
cifar,0.25,train,resnet,200,a2,,,50000,10,,,,,,,,0.6402081325406671,0.83002,0.98284,0.6752
cifar,0.3,val,resnet,200,a1,,,10000,10,,,,,,,,0.5799996546369374,0.7439,0.98254,0.6435
cifar,0.4,train,resnet,200,a5,,,50000,10,,,,,,,,0.3895601124042214,0.59112,0.97728,0.5608
cifar,0.45,val,resnet,200,a4,,,10000,10,,,,,,,,0.396901664522291,0.6204,0.97488,0.5223
cifar,0.6,trainUval,resnet,200,a3,,,60000,10,,,,,,,,0.4758658755826346,0.6825833333333333,0.97206,0.4108
cifar,0.8,train,resnet,200,a2,,,50000,10,,,,,,,,0.382212335743573,0.58424,0.94646,0.2278
cifar,0.9,val,resnet,200,a1,,,10000,10,,,,,,,,0.2377750916545649,0.4208,0.92046,0.158
cifar,0.0,train,vgg,200,a5,,,50000,10,,,,,,,,0.3864893280993036,0.4613,,
cifar,0.05,trainUval,vgg,200,a1,,,60000,10,,,,,,,,0.9059211198635794,0.9402833333333334,0.98852,0.8644
cifar,0.1,trainUval,vgg,200,a4,,,60000,10,,,,,,,,0.5954549054851807,0.7163166666666667,0.98082,0.8442
cifar,0.15,trainUval,vgg,200,a7,,,60000,10,,,,,,,,0.2535951235491723,0.36235,0.96344,0.8114
cifar,0.2,val,vgg,200,a3,,,10000,10,,,,,,,,0.6416584393430932,0.8091,0.9542,0.79
cifar,0.25,val,vgg,200,a6,,,10000,10,,,,,,,,0.2045895187346783,0.2579,0.94366,0.7326
cifar,0.35,train,vgg,200,a2,,,50000,10,,,,,,,,0.7181704028980949,0.82626,0.90418,0.6512
cifar,0.4,train,vgg,200,a5,,,50000,10,,,,,,,,0.3654356834480007,0.4661,0.89634,0.6153
cifar,0.45,trainUval,vgg,200,a1,,,60000,10,,,,,,,,0.537305366550524,0.6911166666666667,0.87902,0.5818
cifar,0.5,trainUval,vgg,200,a4,,,60000,10,,,,,,,,0.4768345923377907,0.6058,0.86394,0.5262
cifar,0.6,trainUval,vgg,200,a7,,,60000,10,,,,,,,,0.2535951235491723,0.36235,0.8331,0.4654
cifar,0.7,val,vgg,200,a3,,,10000,10,,,,,,,,0.3785876367603952,0.5761,0.82944,0.3394
cifar,0.8,val,vgg,200,a6,,,10000,10,,,,,,,,0.2040260508096716,0.2714,0.81076,0.2388
cifar,1.0,train,vgg,200,a2,,,50000,10,,,,,,,,0.1919884708985191,0.31798,,
cifar,0.0,train,densenet,200,a6,,,50000,10,,,,,,,,0.5653073203136367,0.77868,,
cifar,0.05,train,densenet,200,a6,,,50000,10,,,,,,,,0.5466852940601911,0.76504,0.99688,0.8074
cifar,0.1,train,densenet,200,a6,,,50000,10,,,,,,,,0.5295992907626518,0.75034,0.9955,0.7726
cifar,0.15,train,densenet,200,a6,,,50000,10,,,,,,,,0.5267531779242721,0.74784,0.99446,0.7457
cifar,0.2,train,densenet,200,a6,,,50000,10,,,,,,,,0.5124874131931197,0.73522,0.9943,0.7188
cifar,0.25,train,densenet,200,a6,,,50000,10,,,,,,,,0.5068089230595577,0.72934,0.99266,0.6933
cifar,0.3,train,densenet,200,a6,,,50000,10,,,,,,,,0.501368896045899,0.72186,0.99006,0.6528
cifar,0.35,train,densenet,200,a6,,,50000,10,,,,,,,,0.4851093162638247,0.70782,0.99074,0.6086
cifar,0.4,train,densenet,200,a6,,,50000,10,,,,,,,,0.4809532768497656,0.70204,0.98562,0.5638
cifar,0.45,train,densenet,200,a6,,,50000,10,,,,,,,,0.4685603542228488,0.688,0.98492,0.5336
cifar,0.5,train,densenet,200,a6,,,50000,10,,,,,,,,0.4610366771890422,0.681,0.98472,0.5092
cifar,0.6,train,densenet,200,a6,,,50000,10,,,,,,,,0.4433856745933846,0.66122,0.98172,0.4162
cifar,0.7,train,densenet,200,a6,,,50000,10,,,,,,,,0.4186705536585787,0.63418,0.97752,0.3136
cifar,0.8,train,densenet,200,a6,,,50000,10,,,,,,,,0.3919570704070326,0.60374,0.9608,0.2218
cifar,0.9,train,densenet,200,a6,,,50000,10,,,,,,,,0.3604997545156689,0.56446,0.94792,0.1563
cifar,1.0,train,densenet,200,a6,,,50000,10,,,,,,,,0.3502238886474079,0.5459,,
cifar,0.0,trainUval,resnet,200,a1,,,60000,10,,,,,,,,0.8817474442297971,0.9605166666666668,,
cifar,0.05,val,resnet,200,a5,,,10000,10,,,,,,,,0.3340975486162554,0.5289,0.99416,0.8047
cifar,0.15,trainUval,resnet,200,a4,,,60000,10,,,,,,,,0.5233346472613453,0.7322333333333333,0.98758,0.7389
cifar,0.25,train,resnet,200,a3,,,50000,10,,,,,,,,0.5763698392582329,0.779,0.98284,0.6752
cifar,0.3,val,resnet,200,a2,,,10000,10,,,,,,,,0.5079403220934761,0.7273,0.98254,0.6435
cifar,0.4,trainUval,resnet,200,a1,,,60000,10,,,,,,,,0.6650343176191625,0.8057833333333333,0.97728,0.5608
cifar,0.45,val,resnet,200,a5,,,10000,10,,,,,,,,0.3184876386110131,0.5116,0.97488,0.5223
cifar,0.6,trainUval,resnet,200,a4,,,60000,10,,,,,,,,0.4545655721682085,0.6663666666666667,0.97206,0.4108
cifar,0.8,train,resnet,200,a3,,,50000,10,,,,,,,,0.385986797958228,0.58808,0.94646,0.2278
cifar,0.9,val,resnet,200,a2,,,10000,10,,,,,,,,0.2943400946472472,0.4881,0.92046,0.158
cifar,0.0,train,vgg,200,a6,,,50000,10,,,,,,,,0.2668626583984664,0.32246,,
cifar,0.05,trainUval,vgg,200,a2,,,60000,10,,,,,,,,0.923068005123302,0.95295,0.98852,0.8644
cifar,0.1,trainUval,vgg,200,a5,,,60000,10,,,,,,,,0.385342778182811,0.4889,0.98082,0.8442
cifar,0.15,val,vgg,200,a1,,,10000,10,,,,,,,,0.7296743261852809,0.8216,0.96344,0.8114
cifar,0.2,val,vgg,200,a4,,,10000,10,,,,,,,,0.424035611902213,0.6151,0.9542,0.79
cifar,0.25,val,vgg,200,a7,,,10000,10,,,,,,,,0.2129642712258306,0.3092,0.94366,0.7326
cifar,0.35,train,vgg,200,a3,,,50000,10,,,,,,,,0.7058575532864481,0.85056,0.90418,0.6512
cifar,0.4,train,vgg,200,a6,,,50000,10,,,,,,,,0.2450842139751278,0.29332,0.89634,0.6153
cifar,0.45,trainUval,vgg,200,a2,,,60000,10,,,,,,,,0.6297554677694042,0.7678666666666667,0.87902,0.5818
cifar,0.5,trainUval,vgg,200,a5,,,60000,10,,,,,,,,0.3791315922303905,0.4845666666666666,0.86394,0.5262
cifar,0.6,val,vgg,200,a1,,,10000,10,,,,,,,,0.3458900058002467,0.5255,0.8331,0.4654
cifar,0.7,val,vgg,200,a4,,,10000,10,,,,,,,,0.3401680897162981,0.5148,0.82944,0.3394
cifar,0.8,val,vgg,200,a7,,,10000,10,,,,,,,,0.2129642712258306,0.3092,0.81076,0.2388
cifar,1.0,train,vgg,200,a3,,,50000,10,,,,,,,,0.2589472844503944,0.4143,,
cifar,0.0,train,densenet,200,a7,,,50000,10,,,,,,,,0.5188943470893953,0.7294,,
cifar,0.05,train,densenet,200,a7,,,50000,10,,,,,,,,0.5161452263746608,0.73422,0.99688,0.8074
cifar,0.1,train,densenet,200,a7,,,50000,10,,,,,,,,0.4965839680744583,0.71728,0.9955,0.7726
