dataset,randomness,split,model,epoch,layer,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,centroid_mean_correlation,silhouette_score,neighborhood_purity,knn_accuracy,neighbourhood_purity_15,knn_accuracy_15,neighbourhood_purity_20,knn_accuracy_20,neighbourhood_purity_25,knn_accuracy_25,neighbourhood_purity_30,knn_accuracy_30,neighbourhood_purity_35,knn_accuracy_35,neighbourhood_purity_40,knn_accuracy_40,neighbourhood_purity_45,knn_accuracy_45,neighbourhood_purity_60,knn_accuracy_60,neighbourhood_purity_80,knn_accuracy_80,train_acc,val_acc
cifar,0.0,trainUval,resnet,9,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e9.pt,5,60000,10,,,,,,,0.0248317614538976,,,0.6753362862511701,0.7853,0.6719332290817438,0.78705,0.6691988725463595,0.7879166666666667,0.6671140597641818,0.7887166666666666,0.6651299507717937,0.7888,0.6634769211545578,0.79005,0.661828472414737,0.7895166666666666,0.6579801318324062,0.7893166666666667,0.6537689989115026,0.7895333333333333,0.80186,0.753
cifar,0.0,train,resnet,11,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e11.pt,5,50000,10,,,,,,,-0.0034543561023206,,,,,,,,,,,,,,,,,,,,,0.74326,0.709
cifar,0.0,train,resnet,131,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e131.pt,5,50000,10,,,,,,,0.2890630861259334,,,,,,,,,,,,,,,,,,,,,0.9983,0.8594
cifar,0.0,train,resnet,153,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e153.pt,5,50000,10,,,,,,,0.1681904385669038,,,,,,,,,,,,,,,,,,,,,0.92772,0.8103
cifar,0.0,train,resnet,175,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e175.pt,5,50000,10,,,,,,,0.2186819146135676,,,,,,,,,,,,,,,,,,,,,0.95466,0.8308
cifar,0.0,train,resnet,197,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e197.pt,5,50000,10,,,,,,,0.2575074586262744,,,,,,,,,,,,,,,,,,,,,0.9712,0.8375
cifar,0.0,train,resnet,38,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e38.pt,5,50000,10,,,,,,,0.0555974296159304,,,,,,,,,,,,,,,,,,,,,0.87342,0.8039
cifar,0.0,train,resnet,6,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e6.pt,5,50000,10,,,,,,,0.0081080729127492,,,,,,,,,,,,,,,,,,,,,0.74282,0.7149
cifar,0.0,train,resnet,81,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e81.pt,5,50000,10,,,,,,,0.1048249551235391,,,,,,,,,,,,,,,,,,,,,0.91838,0.8128
cifar,0.0,val,resnet,101,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e101.pt,5,10000,10,,,,,,,0.1156394949835453,,,,,,,,,,,,,,,,,,,,,0.96376,0.8354
cifar,0.0,val,resnet,123,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e123.pt,5,10000,10,,,,,,,0.166777382289456,,,,,,,,,,,,,,,,,,,,,0.9941,0.8537
cifar,0.0,val,resnet,145,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e145.pt,5,10000,10,,,,,,,0.1999261925233742,,,,,,,,,,,,,,,,,,,,,0.99974,0.8628
cifar,0.0,val,resnet,167,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e167.pt,5,10000,10,,,,,,,0.1407140315291873,,,,,,,,,,,,,,,,,,,,,0.94722,0.8251
cifar,0.0,val,resnet,189,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e189.pt,5,10000,10,,,,,,,0.1684608541118671,,,,,,,,,,,,,,,,,,,,,0.96836,0.841
cifar,0.0,val,resnet,3,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e3.pt,5,10000,10,,,,,,,-0.0183158029857963,,,,,,,,,,,,,,,,,,,,,0.6326,0.617
cifar,0.0,val,resnet,51,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e51.pt,5,10000,10,,,,,,,0.0716718146309222,,,,,,,,,,,,,,,,,,,,,0.94496,0.8337
cifar,0.0,val,resnet,73,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e73.pt,5,10000,10,,,,,,,0.0621930436759757,,,,,,,,,,,,,,,,,,,,,0.90622,0.8144
cifar,0.0,val,resnet,95,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e95.pt,5,10000,10,,,,,,,0.1068641412421058,,,,,,,,,,,,,,,,,,,,,0.94208,0.8259
cifar,0.0,trainUval,densenet,10,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e10.pt,5,60000,10,,,,,,,0.0315485156764222,,,0.6471378687810284,0.76945,0.6430950068964657,0.77145,0.6393956278660924,0.7715666666666666,0.6368089694525991,0.7723333333333333,0.6344182608825852,0.7728166666666667,0.6322763796563112,0.7730666666666667,0.6302219122358742,0.7727333333333334,0.6249917423803915,0.7722333333333333,0.6198789961268962,0.7722833333333333,0.80224,0.7419
cifar,0.0,trainUval,densenet,121,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e121.pt,5,60000,10,,,,,,,0.2367570407879686,,,0.9569819329616376,0.9764166666666668,0.95645463410689,0.97655,0.9560404874274894,0.9763666666666668,0.955659505953986,0.97635,0.9553720138677382,0.9763333333333334,0.955093917411556,0.9762666666666666,0.9548268515063028,0.9763666666666668,0.954208787742272,0.9762666666666666,0.9535214584250176,0.9762333333333332,0.99748,0.8646
cifar,0.0,trainUval,densenet,143,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e143.pt,5,60000,10,,,,,,,0.2814699457147675,,,0.9651564924307252,0.9790666666666666,0.9649460142583598,0.979,0.9647707738123356,0.9790666666666666,0.964626428262638,0.979,0.964502399027754,0.9790833333333332,0.9644202374022254,0.979,0.9643647191094816,0.9790166666666666,0.9641680174660284,0.9789333333333332,0.9639831140414707,0.9789,0.99988,0.8755
cifar,0.0,trainUval,densenet,165,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e165.pt,5,60000,10,,,,,,,0.185540480908209,,,0.8984494853610168,0.94885,0.8962593872620784,0.9490833333333332,0.8945807640689738,0.9489333333333332,0.8931110141611379,0.9486666666666668,0.8918863191617602,0.94845,0.8907939547093261,0.9486666666666668,0.8896554373273782,0.9486666666666668,0.8870350886582394,0.94835,0.884124017475195,0.9478166666666666,0.9545,0.8387
cifar,0.0,trainUval,densenet,187,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e187.pt,5,60000,10,,,,,,,0.2311101759159641,,,0.9262706133512536,0.9631166666666666,0.9248038078713736,0.9628166666666668,0.923554275412834,0.9626666666666668,0.922506277495028,0.9623333333333334,0.9216188330036592,0.9621166666666666,0.92083823828171,0.9618833333333332,0.9201696498536078,0.96175,0.9183813916069832,0.9613666666666668,0.9165648452191854,0.9611333333333332,0.97474,0.8487
cifar,0.0,trainUval,densenet,28,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e28.pt,5,60000,10,,,,,,,0.0711747870702558,,,0.7982960429329985,0.8912666666666667,0.7944432215192542,0.8929,0.7914097665028009,0.8936,0.7888683592408637,0.8937333333333334,0.7865414954524031,0.8946333333333333,0.784406341493917,0.89435,0.7824876102674185,0.8950333333333333,0.7778811117082705,0.8950833333333333,0.7727834265692495,0.8952666666666667,0.9328,0.8186
cifar,0.0,trainUval,densenet,5,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e5.pt,5,60000,10,,,,,,,0.018948249746282,,,0.5878296287035508,0.7182,0.5833721755351834,0.7197833333333333,0.5795795767675385,0.7207,0.5766528177506348,0.7198833333333333,0.5740575717688922,0.7196833333333333,0.5718128744247712,0.7190166666666666,0.5696706896899161,0.718,0.5646441322636654,0.7179833333333333,0.5594557148822736,0.7172166666666666,0.71228,0.6806
cifar,0.0,trainUval,densenet,71,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e71.pt,5,60000,10,,,,,,,0.0878706111327995,,,0.8155040637634657,0.9051666666666668,0.8110173837730962,0.9056,0.8077140467552407,0.9054166666666666,0.8046467612902819,0.9059333333333334,0.8020389236097478,0.9051333333333332,0.799801559578832,0.9048833333333334,0.7977684844570628,0.9045333333333332,0.7924358526520269,0.9036,0.7865689315701332,0.9033166666666668,0.91458,0.8064
cifar,0.0,trainUval,densenet,93,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e93.pt,5,60000,10,,,,,,,0.1361995088094993,,,0.8907156679277308,0.95055,0.8880347574212365,0.95115,0.8856242009106972,0.9513833333333334,0.8838317406296846,0.9514833333333332,0.8821380469678035,0.9515166666666668,0.8805379090046321,0.9510833333333332,0.8789159013173453,0.9512166666666668,0.8752664724554831,0.95045,0.8714122799038887,0.95015,0.95706,0.837
cifar,0.0,train,densenet,113,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e113.pt,5,50000,10,,,,,,,0.2133832482325876,,,,,,,,,,,,,,,,,,,,,0.9916,0.8591
cifar,0.0,train,densenet,135,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e135.pt,5,50000,10,,,,,,,0.2921878275956642,,,,,,,,,,,,,,,,,,,,,0.99974,0.8731
cifar,0.0,train,densenet,157,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e157.pt,5,50000,10,,,,,,,0.1824028424922492,,,,,,,,,,,,,,,,,,,,,0.95186,0.8375
cifar,0.0,train,densenet,179,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e179.pt,5,50000,10,,,,,,,0.2182129932746785,,,,,,,,,,,,,,,,,,,,,0.96226,0.8374
cifar,0.0,train,densenet,20,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e20.pt,5,50000,10,,,,,,,0.0538291369513736,,,,,,,,,,,,,,,,,,,,,0.86552,0.792
cifar,0.0,train,densenet,41,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e41.pt,5,50000,10,,,,,,,0.0763343834774924,,,,,,,,,,,,,,,,,,,,,0.91236,0.8112
cifar,0.0,train,densenet,63,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e63.pt,5,50000,10,,,,,,,0.1513363467366495,,,,,,,,,,,,,,,,,,,,,0.99504,0.8479
cifar,0.0,train,densenet,85,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e85.pt,5,50000,10,,,,,,,0.1257601495282454,,,,,,,,,,,,,,,,,,,,,0.94394,0.8213
cifar,0.0,val,densenet,105,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e105.pt,5,10000,10,,,,,,,0.1268099950361791,,,,,,,,,,,,,,,,,,,,,0.98298,0.8492
cifar,0.0,val,densenet,127,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e127.pt,5,10000,10,,,,,,,0.1781889159410441,,,,,,,,,,,,,,,,,,,,,0.99908,0.8709
cifar,0.0,val,densenet,149,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e149.pt,5,10000,10,,,,,,,0.1949622984992419,,,,,,,,,,,,,,,,,,,,,0.9999,0.8735
cifar,0.0,val,densenet,170,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e170.pt,5,10000,10,,,,,,,0.1419728368916802,,,,,,,,,,,,,,,,,,,,,0.9564,0.8331
cifar,0.0,val,densenet,192,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e192.pt,5,10000,10,,,,,,,0.171762555530174,,,,,,,,,,,,,,,,,,,,,0.97034,0.8451
cifar,0.0,val,densenet,33,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e33.pt,5,10000,10,,,,,,,0.0512742731750916,,,,,,,,,,,,,,,,,,,,,0.86782,0.7872
cifar,0.0,val,densenet,55,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e55.pt,5,10000,10,,,,,,,0.0862254262107839,,,,,,,,,,,,,,,,,,,,,0.97576,0.8387
cifar,0.0,val,densenet,77,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e77.pt,5,10000,10,,,,,,,0.0847253530349905,,,,,,,,,,,,,,,,,,,,,0.9362,0.8172
cifar,0.0,val,densenet,99,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e99.pt,5,10000,10,,,,,,,0.1105203032195521,,,,,,,,,,,,,,,,,,,,,0.97314,0.8407
cifar,0.0,trainUval,resnet,119,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e119.pt,5,60000,10,,,,,,,0.2257342324166285,,,0.9361963305897196,0.96775,0.935241127616338,0.9675833333333334,0.934335066192202,0.9678166666666668,0.9335167611810224,0.9675,0.9328733545408446,0.96765,0.9323142842384032,0.9676166666666668,0.9317391855068764,0.9675333333333334,0.9301918925594324,0.96765,0.9285871662469728,0.9675333333333334,0.98946,0.8458
cifar,0.0,trainUval,resnet,140,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e140.pt,5,60000,10,,,,,,,0.2884888935722465,,,0.9600724400133396,0.977,0.9598946101543302,0.977,0.959642962457998,0.97695,0.9594142645374624,0.9772166666666666,0.9592261272428966,0.9771833333333332,0.9590281446400492,0.9773833333333334,0.9588524836790284,0.9771666666666666,0.958415013545344,0.9772166666666666,0.958032731405572,0.97725,0.99954,0.8637
cifar,0.0,trainUval,resnet,162,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e162.pt,5,60000,10,,,,,,,0.1876372844916747,,,0.8801916772638891,0.9352666666666668,0.8779934058927386,0.9350166666666668,0.8763423794948789,0.9351333333333334,0.8747918121575523,0.9351333333333334,0.873533490671329,0.9357333333333332,0.8722858613798155,0.9352666666666668,0.8711736567702,0.9350166666666668,0.8684227848076148,0.9339833333333334,0.8653522976612678,0.934,0.93898,0.8233
cifar,0.0,trainUval,resnet,184,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e184.pt,5,60000,10,,,,,,,0.2199723278448028,,,0.9040592406135236,0.9486666666666668,0.902440378837013,0.9489,0.900993745317192,0.9491833333333334,0.8999201336199888,0.9493166666666668,0.8987157635571126,0.9493166666666668,0.897861153441145,0.9494666666666668,0.8970615641231356,0.94935,0.8949262875596761,0.949,0.8925655436027012,0.9486,0.96388,0.8349
cifar,0.0,trainUval,resnet,25,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e25.pt,5,60000,10,,,,,,,0.0519323835561911,,,0.7919327039722533,0.8773666666666666,0.7889267289678573,0.8780166666666667,0.7863734736380485,0.8797,0.78435459102763,0.87995,0.782629309260121,0.88035,0.7809863038198823,0.8798833333333334,0.7794568607996434,0.8802833333333333,0.7756499318892206,0.8804,0.7715116959590534,0.8799333333333333,0.90082,0.82
cifar,0.0,trainUval,resnet,47,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e47.pt,5,60000,10,,,,,,,0.0834609074327242,,,0.8283843219861208,0.9052333333333332,0.825503243121035,0.9057833333333334,0.8231131085830047,0.90555,0.821013678812637,0.9055833333333332,0.8191249166357315,0.9057333333333332,0.8175032877888166,0.9058,0.8160432064055682,0.9060666666666668,0.8122165072773134,0.9059166666666668,0.808082184412187,0.9058,0.92164,0.828
cifar,0.0,trainUval,resnet,69,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e69.pt,5,60000,10,,,,,,,0.1532456199643983,,,0.9166128797557664,0.9618333333333332,0.9149614338373998,0.96225,0.9133461584367234,0.9625666666666668,0.9120650302420212,0.9626333333333332,0.9108732692124264,0.9626333333333332,0.9098393613878444,0.9623666666666668,0.9089275402732448,0.9623333333333334,0.9065287138728008,0.96255,0.9038813862811196,0.9626833333333332,0.98984,0.8448
cifar,0.0,trainUval,resnet,90,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e90.pt,5,60000,10,,,,,,,0.1269886656066156,,,0.8599448797010059,0.9248333333333332,0.8569541500583274,0.9255333333333332,0.8547212712792732,0.9253833333333332,0.8527727718896517,0.9256333333333332,0.8510861396936591,0.9253166666666668,0.8495553493557946,0.9253666666666668,0.8481886940543072,0.9250833333333334,0.8446478932655181,0.9243666666666668,0.8408279218193367,0.9237166666666666,0.93574,0.8279
cifar,0.0,train,resnet,110,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e110.pt,5,50000,10,,,,,,,0.1965138173757866,,,,,,,,,,,,,,,,,,,,,0.96668,0.8349
cifar,0.0,train,resnet,132,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e132.pt,5,50000,10,,,,,,,0.2927451295631411,,,,,,,,,,,,,,,,,,,,,0.99874,0.8619
cifar,0.0,train,resnet,154,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e154.pt,5,50000,10,,,,,,,0.1629201523572829,,,,,,,,,,,,,,,,,,,,,0.92252,0.8121
cifar,0.0,train,resnet,176,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e176.pt,5,50000,10,,,,,,,0.219231155303617,,,,,,,,,,,,,,,,,,,,,0.96224,0.8383
cifar,0.0,train,resnet,198,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e198.pt,5,50000,10,,,,,,,0.2579541880768109,,,,,,,,,,,,,,,,,,,,,0.96154,0.8357
cifar,0.0,train,resnet,39,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e39.pt,5,50000,10,,,,,,,0.0505826410705316,,,,,,,,,,,,,,,,,,,,,0.8632,0.7866
cifar,0.0,train,resnet,60,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e60.pt,5,50000,10,,,,,,,0.1390144685027399,,,,,,,,,,,,,,,,,,,,,0.97698,0.8435
cifar,0.0,train,resnet,82,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e82.pt,5,50000,10,,,,,,,0.1164917807291123,,,,,,,,,,,,,,,,,,,,,0.92996,0.8222
cifar,0.0,val,resnet,102,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e102.pt,5,10000,10,,,,,,,0.1261042903417288,,,,,,,,,,,,,,,,,,,,,0.96218,0.8388
cifar,0.0,val,resnet,124,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e124.pt,5,10000,10,,,,,,,0.168980550318805,,,,,,,,,,,,,,,,,,,,,0.99494,0.8561
cifar,0.0,val,resnet,146,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e146.pt,5,10000,10,,,,,,,0.1998699099546108,,,,,,,,,,,,,,,,,,,,,0.99976,0.8634
cifar,0.0,val,resnet,168,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e168.pt,5,10000,10,,,,,,,0.1516045874013066,,,,,,,,,,,,,,,,,,,,,0.94994,0.8323
cifar,0.0,val,resnet,19,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e19.pt,5,10000,10,,,,,,,0.0197619827104561,,,,,,,,,,,,,,,,,,,,,0.84254,0.791
cifar,0.0,val,resnet,30,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e30.pt,5,10000,10,,,,,,,0.0481252722116125,,,,,,,,,,,,,,,,,,,,,0.92048,0.8275
cifar,0.0,val,resnet,52,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e52.pt,5,10000,10,,,,,,,0.0728495422202504,,,,,,,,,,,,,,,,,,,,,0.9421,0.8259
cifar,0.0,val,resnet,74,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e74.pt,5,10000,10,,,,,,,0.0639783780681896,,,,,,,,,,,,,,,,,,,,,0.90912,0.8113
cifar,0.0,val,resnet,96,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e96.pt,5,10000,10,,,,,,,0.1145858937446697,,,,,,,,,,,,,,,,,,,,,0.94706,0.8285
cifar,0.0,trainUval,densenet,100,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e100.pt,5,60000,10,,,,,,,0.1542555488695048,,,0.906610178005046,0.9563666666666668,0.9041781039329294,0.95635,0.9024042153846484,0.95645,0.9007537099580936,0.9565666666666668,0.8992822745997789,0.9564,0.89810244384701,0.9564666666666668,0.8969641006421596,0.9561833333333334,0.8940341681404013,0.9559833333333332,0.8909647449378023,0.9556833333333332,0.97136,0.8382
cifar,0.0,trainUval,densenet,122,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e122.pt,5,60000,10,,,,,,,0.2366270032326604,,,0.9568092454077664,0.9761166666666666,0.956220904214994,0.97615,0.9558793578660456,0.9759833333333332,0.9555509622074498,0.9762,0.9552931740181608,0.9761,0.9550468010961852,0.9761833333333332,0.9547826375027754,0.9760333333333332,0.954079948234366,0.97605,0.9535306977710312,0.9761166666666666,0.9979,0.8621
cifar,0.0,trainUval,densenet,144,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e144.pt,5,60000,10,,,,,,,0.2822282086469223,,,0.9650846608330595,0.9788666666666668,0.9648530710467756,0.979,0.9647542519892598,0.97895,0.9646025563953748,0.9788666666666668,0.964470345913194,0.9787666666666668,0.9644460013898783,0.9788833333333332,0.9643404660739172,0.9789166666666668,0.9641383283336076,0.9788333333333332,0.9639585444503472,0.9788833333333332,0.99988,0.875
cifar,0.0,trainUval,densenet,166,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e166.pt,5,60000,10,,,,,,,0.1666325765167713,,,0.8832576522814368,0.9429666666666666,0.8804209675043635,0.94295,0.8778595752965545,0.9425,0.8759985744820786,0.9420666666666668,0.8741954421275384,0.9414833333333332,0.8726952216614464,0.9408166666666666,0.8714278181946291,0.9406833333333332,0.8680638157974454,0.9399166666666666,0.8643943921398757,0.93935,0.9286,0.8119
cifar,0.0,trainUval,densenet,188,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e188.pt,5,60000,10,,,,,,,0.2202494118476793,,,0.9241614099185392,0.9615,0.9226117612255288,0.9612666666666668,0.9213532644921928,0.9612666666666668,0.9203846785339908,0.9614833333333334,0.9194485104118691,0.9612833333333334,0.9187110572181234,0.9609666666666666,0.9180421875924104,0.96095,0.9161988285904212,0.9608333333333332,0.9142970178926028,0.96045,0.96992,0.8433
cifar,0.0,trainUval,densenet,29,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e29.pt,5,60000,10,,,,,,,0.0725487716792293,,,0.8006002451501921,0.8924166666666666,0.7967921395170348,0.8941833333333333,0.7938036635203345,0.8943333333333333,0.7911998960432856,0.8950166666666667,0.788993980191621,0.89485,0.7870364378882402,0.8954833333333333,0.7852512085343297,0.89585,0.780463588137963,0.8959666666666667,0.7754923772186262,0.8956666666666667,0.93514,0.8209
cifar,0.0,trainUval,densenet,50,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e50.pt,5,60000,10,,,,,,,0.0931285824633177,,,0.8492358599363314,0.9289,0.8457974512280348,0.9291666666666668,0.8428533723107876,0.9293166666666668,0.8404802845830305,0.9295166666666668,0.8383862073876392,0.9301333333333334,0.8362316375217388,0.9297833333333332,0.8344389774008475,0.92915,0.8296255793653512,0.92905,0.8244531721934905,0.9287833333333332,0.94478,0.8269
cifar,0.0,trainUval,densenet,72,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e72.pt,5,60000,10,,,,,,,0.0888249227211242,,,0.8158576075475695,0.9064166666666666,0.8114512872903036,0.90655,0.8078801932845723,0.9063666666666668,0.8048620983781016,0.90585,0.8020856972846828,0.906,0.7998620262849637,0.906,0.7976988100926036,0.9053166666666668,0.7923439984131792,0.9041666666666668,0.786552923439617,0.9039833333333334,0.9068,0.8019
cifar,0.0,trainUval,densenet,94,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e94.pt,5,60000,10,,,,,,,0.1388023043969721,,,0.8903606187642472,0.9490666666666666,0.8877640725935371,0.9499,0.885305553084729,0.9496,0.8833316071407779,0.95,0.8816096744656942,0.9496666666666668,0.8800901807022434,0.9494666666666668,0.8786345462143753,0.9492666666666668,0.8749672947001217,0.9488833333333332,0.8711410274594985,0.9483333333333334,0.95706,0.8313
cifar,0.0,train,densenet,114,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e114.pt,5,50000,10,,,,,,,0.2187879696728927,,,,,,,,,,,,,,,,,,,,,0.99168,0.855
cifar,0.0,train,densenet,136,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e136.pt,5,50000,10,,,,,,,0.2954653865795174,,,,,,,,,,,,,,,,,,,,,0.9998,0.8732
cifar,0.0,train,densenet,158,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e158.pt,5,50000,10,,,,,,,0.1690174918924237,,,,,,,,,,,,,,,,,,,,,0.94334,0.8281
cifar,0.0,train,densenet,18,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e18.pt,5,50000,10,,,,,,,0.0458811528812887,,,,,,,,,,,,,,,,,,,,,0.8368,0.7736
cifar,0.0,train,densenet,200,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e200.pt,5,50000,10,,,,,,,0.2623074725789179,,,,,,,,,,,,,,,,,,,,,0.97902,0.8529
