dataset,randomness,split,model,epoch,layer,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,neighborhood_purity,knn_accuracy,neighbourhood_purity_20,knn_accuracy_20,train_acc,val_acc
mnist,0.4,trainUval,densenet,200,a7,,,70000,10,,,,,,,,0.926994265138636,0.9749428571428572,0.9890333333333333,0.7028
mnist,0.45,trainUval,densenet,200,a7,,,70000,10,,,,,,,,0.926786645216104,0.9749571428571427,0.98165,0.6491
mnist,0.5,trainUval,densenet,200,a7,,,70000,10,,,,,,,,0.9253984818914388,0.9746857142857144,0.9771333333333333,0.5933
mnist,0.6,trainUval,densenet,200,a7,,,70000,10,,,,,,,,0.9226538102956722,0.9736571428571428,0.9523333333333334,0.5088
mnist,0.7,trainUval,densenet,200,a7,,,70000,10,,,,,,,,0.921022610017445,0.9729428571428572,0.9321833333333334,0.4065
mnist,0.8,trainUval,densenet,200,a7,,,70000,10,,,,,,,,0.9188446171315146,0.9722571428571428,0.89575,0.3115
mnist,0.9,trainUval,densenet,200,a7,,,70000,10,,,,,,,,0.9172752234160404,0.9716142857142858,0.8673833333333333,0.2009
mnist,1.0,trainUval,densenet,200,a7,,,70000,10,,,,,,,,0.9177144780619424,0.9717285714285714,,
mnist,0.0,val,resnet,200,a5,,,10000,10,,,,,,,,0.8975159770969167,0.9662,,
mnist,0.1,trainUval,resnet,200,a4,,,70000,10,,,,,,,,0.949032896397292,0.9819,0.9999666666666667,0.941
mnist,0.2,train,resnet,200,a3,,,60000,10,,,,,,,,0.9472583800686404,0.9805333333333334,1.0,0.8754
mnist,0.25,val,resnet,200,a2,,,10000,10,,,,,,,,0.9136142327097448,0.9659,0.9999666666666667,0.8423
mnist,0.35,trainUval,resnet,200,a1,,,70000,10,,,,,,,,0.8799786306156482,0.9438142857142856,0.9998166666666667,0.7655
mnist,0.4,val,resnet,200,a5,,,10000,10,,,,,,,,0.888484081904595,0.9634,0.9999,0.7172
mnist,0.5,trainUval,resnet,200,a4,,,70000,10,,,,,,,,0.9403631059447796,0.9787714285714286,0.9999166666666667,0.6176
mnist,0.7,train,resnet,200,a3,,,60000,10,,,,,,,,0.9263908119103323,0.9734166666666668,0.9993333333333333,0.4144
mnist,0.8,val,resnet,200,a2,,,10000,10,,,,,,,,0.8275983361039844,0.9406,0.9994666666666666,0.3153
mnist,1.0,trainUval,resnet,200,a1,,,70000,10,,,,,,,,0.5160950596581199,0.7684571428571428,,
mnist,0.0,trainUval,densenet,200,a8,,,70000,10,,,,,,,,0.930149465405016,0.9759,,
mnist,0.05,trainUval,densenet,200,a8,,,70000,10,,,,,,,,0.9283175670622066,0.9752,0.9984,0.9571
mnist,0.1,trainUval,densenet,200,a8,,,70000,10,,,,,,,,0.9277237713506038,0.9749285714285716,0.9991,0.9301
mnist,0.15,trainUval,densenet,200,a8,,,70000,10,,,,,,,,0.9271740545382702,0.9745571428571428,0.9991666666666666,0.9029
mnist,0.2,trainUval,densenet,200,a8,,,70000,10,,,,,,,,0.9265076169557904,0.9745714285714284,0.9991333333333333,0.8578
mnist,0.25,trainUval,densenet,200,a8,,,70000,10,,,,,,,,0.9263547469998524,0.9743571428571428,0.9981,0.8267
mnist,0.3,trainUval,densenet,200,a8,,,70000,10,,,,,,,,0.9265788620803732,0.9745857142857144,0.9965,0.7857
mnist,0.35,trainUval,densenet,200,a8,,,70000,10,,,,,,,,0.9257468952471474,0.9745,0.9922666666666666,0.735
mnist,0.4,trainUval,densenet,200,a8,,,70000,10,,,,,,,,0.9258735198415612,0.9743857142857144,0.9890333333333333,0.7028
mnist,0.45,trainUval,densenet,200,a8,,,70000,10,,,,,,,,0.925709500023068,0.9742714285714286,0.98165,0.6491
mnist,0.5,trainUval,densenet,200,a8,,,70000,10,,,,,,,,0.9252211117159505,0.9742285714285714,0.9771333333333333,0.5933
mnist,0.6,trainUval,densenet,200,a8,,,70000,10,,,,,,,,0.92440514859734,0.9736571428571428,0.9523333333333334,0.5088
mnist,0.7,trainUval,densenet,200,a8,,,70000,10,,,,,,,,0.9239631730829077,0.9739,0.9321833333333334,0.4065
mnist,0.8,trainUval,densenet,200,a8,,,70000,10,,,,,,,,0.923671687851473,0.9738,0.89575,0.3115
mnist,0.9,trainUval,densenet,200,a8,,,70000,10,,,,,,,,0.9233784804528457,0.9736,0.8673833333333333,0.2009
mnist,1.0,trainUval,densenet,200,a8,,,70000,10,,,,,,,,0.9233100611879428,0.9734857142857144,,
mnist,0.05,train,resnet,200,a1,,,60000,10,,,,,,,,0.9809864048703008,0.9907666666666668,0.9999833333333333,0.9641
mnist,0.1,trainUval,resnet,200,a5,,,70000,10,,,,,,,,0.9386764954858988,0.9788,0.9999666666666667,0.941
mnist,0.2,train,resnet,200,a4,,,60000,10,,,,,,,,0.9458566714050364,0.9806333333333334,1.0,0.8754
mnist,0.25,val,resnet,200,a3,,,10000,10,,,,,,,,0.911349589899051,0.9682,0.9999666666666667,0.8423
mnist,0.35,trainUval,resnet,200,a2,,,70000,10,,,,,,,,0.9393220318177444,0.9761714285714286,0.9998166666666667,0.7655
mnist,0.45,train,resnet,200,a1,,,60000,10,,,,,,,,0.8210219930692134,0.9211333333333334,0.9998666666666667,0.6743
mnist,0.5,trainUval,resnet,200,a5,,,70000,10,,,,,,,,0.9337934120310812,0.9770714285714286,0.9999166666666667,0.6176
mnist,0.7,train,resnet,200,a4,,,60000,10,,,,,,,,0.9339779874092918,0.9771333333333332,0.9993333333333333,0.4144
mnist,0.8,val,resnet,200,a3,,,10000,10,,,,,,,,0.8726632299592492,0.9569,0.9994666666666666,0.3153
mnist,1.0,trainUval,resnet,200,a2,,,70000,10,,,,,,,,0.8755080027468487,0.9566714285714286,,
mnist,0.0,val,densenet,200,a1,,,10000,10,,,,,,,,0.9606764222670156,0.9786,,
mnist,0.05,val,densenet,200,a1,,,10000,10,,,,,,,,0.9346402758217348,0.9675,0.9984,0.9571
mnist,0.1,val,densenet,200,a1,,,10000,10,,,,,,,,0.9132767631248556,0.9534,0.9991,0.9301
mnist,0.15,val,densenet,200,a1,,,10000,10,,,,,,,,0.8973983782604092,0.9487,0.9991666666666666,0.9029
mnist,0.2,val,densenet,200,a1,,,10000,10,,,,,,,,0.8732889436554305,0.9409,0.9991333333333333,0.8578
mnist,0.25,val,densenet,200,a1,,,10000,10,,,,,,,,0.8538602341568347,0.9348,0.9981,0.8267
mnist,0.3,val,densenet,200,a1,,,10000,10,,,,,,,,0.8263544630842851,0.9267,0.9965,0.7857
mnist,0.35,val,densenet,200,a1,,,10000,10,,,,,,,,0.8027145816102726,0.9136,0.9922666666666666,0.735
mnist,0.4,val,densenet,200,a1,,,10000,10,,,,,,,,0.7634865941478203,0.9027,0.9890333333333333,0.7028
mnist,0.45,val,densenet,200,a1,,,10000,10,,,,,,,,0.7385342523497204,0.8941,0.98165,0.6491
mnist,0.5,val,densenet,200,a1,,,10000,10,,,,,,,,0.6928704424008786,0.8842,0.9771333333333333,0.5933
mnist,0.6,val,densenet,200,a1,,,10000,10,,,,,,,,0.6085108827466119,0.8462,0.9523333333333334,0.5088
mnist,0.7,val,densenet,200,a1,,,10000,10,,,,,,,,0.5164125525390788,0.793,0.9321833333333334,0.4065
mnist,0.8,val,densenet,200,a1,,,10000,10,,,,,,,,0.4407224973259638,0.7474,0.89575,0.3115
mnist,0.9,val,densenet,200,a1,,,10000,10,,,,,,,,0.3772692203300028,0.678,0.8673833333333333,0.2009
mnist,1.0,val,densenet,200,a1,,,10000,10,,,,,,,,0.3597481980680759,0.6564,,
mnist,0.05,train,resnet,200,a2,,,60000,10,,,,,,,,0.958721089401106,0.9844166666666668,0.9999833333333333,0.9641
mnist,0.1,val,resnet,200,a1,,,10000,10,,,,,,,,0.931942396424126,0.9657,0.9999666666666667,0.941
mnist,0.2,train,resnet,200,a5,,,60000,10,,,,,,,,0.9355482961184616,0.9777,1.0,0.8754
mnist,0.25,val,resnet,200,a4,,,10000,10,,,,,,,,0.9054163780401832,0.9673,0.9999666666666667,0.8423
mnist,0.35,trainUval,resnet,200,a3,,,70000,10,,,,,,,,0.9449924138365166,0.9799,0.9998166666666667,0.7655
mnist,0.45,train,resnet,200,a2,,,60000,10,,,,,,,,0.9256086241598066,0.9721333333333332,0.9998666666666667,0.6743
mnist,0.5,val,resnet,200,a1,,,10000,10,,,,,,,,0.7529558431968132,0.9039,0.9999166666666667,0.6176
mnist,0.7,train,resnet,200,a5,,,60000,10,,,,,,,,0.92853622266762,0.9752333333333332,0.9993333333333333,0.4144
mnist,0.8,val,resnet,200,a4,,,10000,10,,,,,,,,0.8872038973442057,0.9609,0.9994666666666666,0.3153
mnist,1.0,trainUval,resnet,200,a3,,,70000,10,,,,,,,,0.9191372634329296,0.9722571428571428,,
mnist,0.0,val,densenet,200,a2,,,10000,10,,,,,,,,0.9569224367944568,0.9797,,
mnist,0.05,val,densenet,200,a2,,,10000,10,,,,,,,,0.9329865368186562,0.97,0.9984,0.9571
mnist,0.1,val,densenet,200,a2,,,10000,10,,,,,,,,0.9163843114345844,0.9631,0.9991,0.9301
mnist,0.15,val,densenet,200,a2,,,10000,10,,,,,,,,0.906970439898098,0.9609,0.9991666666666666,0.9029
mnist,0.2,val,densenet,200,a2,,,10000,10,,,,,,,,0.8920808565072839,0.9573,0.9991333333333333,0.8578
mnist,0.25,val,densenet,200,a2,,,10000,10,,,,,,,,0.8774443465160099,0.9535,0.9981,0.8267
mnist,0.3,val,densenet,200,a2,,,10000,10,,,,,,,,0.8564944326568453,0.9449,0.9965,0.7857
mnist,0.35,val,densenet,200,a2,,,10000,10,,,,,,,,0.8378712409521658,0.9383,0.9922666666666666,0.735
mnist,0.4,val,densenet,200,a2,,,10000,10,,,,,,,,0.818071297562652,0.935,0.9890333333333333,0.7028
mnist,0.45,val,densenet,200,a2,,,10000,10,,,,,,,,0.80380390709286,0.9289,0.98165,0.6491
mnist,0.5,val,densenet,200,a2,,,10000,10,,,,,,,,0.7787897387222524,0.9277,0.9771333333333333,0.5933
mnist,0.6,val,densenet,200,a2,,,10000,10,,,,,,,,0.719463288416033,0.9048,0.9523333333333334,0.5088
mnist,0.7,val,densenet,200,a2,,,10000,10,,,,,,,,0.6513933897799041,0.8877,0.9321833333333334,0.4065
mnist,0.8,val,densenet,200,a2,,,10000,10,,,,,,,,0.5843470472846698,0.8593,0.89575,0.3115
mnist,0.9,val,densenet,200,a2,,,10000,10,,,,,,,,0.5216136312738882,0.8253,0.8673833333333333,0.2009
mnist,1.0,val,densenet,200,a2,,,10000,10,,,,,,,,0.5007701757062781,0.8078,,
mnist,0.05,train,resnet,200,a3,,,60000,10,,,,,,,,0.952917275361005,0.9827166666666668,0.9999833333333333,0.9641
mnist,0.1,val,resnet,200,a2,,,10000,10,,,,,,,,0.92478222281859,0.9705,0.9999666666666667,0.941
mnist,0.2,trainUval,resnet,200,a1,,,70000,10,,,,,,,,0.9333495062412768,0.9676142857142858,1.0,0.8754
mnist,0.25,val,resnet,200,a5,,,10000,10,,,,,,,,0.8890806046881397,0.9631,0.9999666666666667,0.8423
mnist,0.35,trainUval,resnet,200,a4,,,70000,10,,,,,,,,0.945181012970998,0.9805714285714284,0.9998166666666667,0.7655
mnist,0.45,train,resnet,200,a3,,,60000,10,,,,,,,,0.9368823115939424,0.9774166666666668,0.9998666666666667,0.6743
mnist,0.5,val,resnet,200,a2,,,10000,10,,,,,,,,0.8820772518208545,0.9557,0.9999166666666667,0.6176
mnist,0.7,trainUval,resnet,200,a1,,,70000,10,,,,,,,,0.6711190530279256,0.849,0.9993333333333333,0.4144
mnist,0.8,val,resnet,200,a5,,,10000,10,,,,,,,,0.8780816641839121,0.9585,0.9994666666666666,0.3153
mnist,1.0,trainUval,resnet,200,a4,,,70000,10,,,,,,,,0.931798694734946,0.9763857142857144,,
mnist,0.0,val,densenet,200,a3,,,10000,10,,,,,,,,0.9506740487596302,0.9803,,
mnist,0.05,val,densenet,200,a3,,,10000,10,,,,,,,,0.9332631759362556,0.9745,0.9984,0.9571
mnist,0.1,val,densenet,200,a3,,,10000,10,,,,,,,,0.9205602234874296,0.9677,0.9991,0.9301
mnist,0.15,val,densenet,200,a3,,,10000,10,,,,,,,,0.9146202803038224,0.9691,0.9991666666666666,0.9029
mnist,0.2,val,densenet,200,a3,,,10000,10,,,,,,,,0.9044519922325712,0.965,0.9991333333333333,0.8578
mnist,0.25,val,densenet,200,a3,,,10000,10,,,,,,,,0.893054284053467,0.9611,0.9981,0.8267
mnist,0.3,val,densenet,200,a3,,,10000,10,,,,,,,,0.8825884906310603,0.9589,0.9965,0.7857
mnist,0.35,val,densenet,200,a3,,,10000,10,,,,,,,,0.8711039268871018,0.9551,0.9922666666666666,0.735
mnist,0.4,val,densenet,200,a3,,,10000,10,,,,,,,,0.8612924910660411,0.9508,0.9890333333333333,0.7028
mnist,0.45,val,densenet,200,a3,,,10000,10,,,,,,,,0.8544238801656137,0.9497,0.98165,0.6491
mnist,0.5,val,densenet,200,a3,,,10000,10,,,,,,,,0.8413664046322646,0.9494,0.9771333333333333,0.5933
mnist,0.6,val,densenet,200,a3,,,10000,10,,,,,,,,0.8140456392899303,0.9425,0.9523333333333334,0.5088
mnist,0.7,val,densenet,200,a3,,,10000,10,,,,,,,,0.7721025758388863,0.9297,0.9321833333333334,0.4065
mnist,0.8,val,densenet,200,a3,,,10000,10,,,,,,,,0.7343627722754353,0.9193,0.89575,0.3115
mnist,0.9,val,densenet,200,a3,,,10000,10,,,,,,,,0.7003430652882365,0.9103,0.8673833333333333,0.2009
mnist,1.0,val,densenet,200,a3,,,10000,10,,,,,,,,0.6867806159360121,0.9086,,
mnist,0.05,train,resnet,200,a4,,,60000,10,,,,,,,,0.9485472738390562,0.9817,0.9999833333333333,0.9641
mnist,0.1,val,resnet,200,a3,,,10000,10,,,,,,,,0.9206765720329686,0.972,0.9999666666666667,0.941
mnist,0.2,trainUval,resnet,200,a2,,,70000,10,,,,,,,,0.9482113216019398,0.9800714285714286,1.0,0.8754
mnist,0.3,train,resnet,200,a1,,,60000,10,,,,,,,,0.8923323650463472,0.9497666666666666,0.9999,0.8042
mnist,0.35,trainUval,resnet,200,a5,,,70000,10,,,,,,,,0.9358986443367752,0.9780857142857144,0.9998166666666667,0.7655
mnist,0.45,train,resnet,200,a4,,,60000,10,,,,,,,,0.9392511208647736,0.9789,0.9998666666666667,0.6743
mnist,0.5,val,resnet,200,a3,,,10000,10,,,,,,,,0.8962592268510158,0.9617,0.9999166666666667,0.6176
mnist,0.7,trainUval,resnet,200,a2,,,70000,10,,,,,,,,0.903414868289237,0.9634857142857144,0.9993333333333333,0.4144
mnist,0.9,train,resnet,200,a1,,,60000,10,,,,,,,,0.5142980621348693,0.75285,0.9998,0.1979
mnist,1.0,trainUval,resnet,200,a5,,,70000,10,,,,,,,,0.9279957847173472,0.9751857142857144,,
mnist,0.0,val,densenet,200,a4,,,10000,10,,,,,,,,0.9432632061705524,0.98,,
mnist,0.05,val,densenet,200,a4,,,10000,10,,,,,,,,0.9297217902322764,0.974,0.9984,0.9571
mnist,0.1,val,densenet,200,a4,,,10000,10,,,,,,,,0.9214632490944324,0.9692,0.9991,0.9301
mnist,0.15,val,densenet,200,a4,,,10000,10,,,,,,,,0.915169771417686,0.9688,0.9991666666666666,0.9029
mnist,0.2,val,densenet,200,a4,,,10000,10,,,,,,,,0.908020814247385,0.9674,0.9991333333333333,0.8578
mnist,0.25,val,densenet,200,a4,,,10000,10,,,,,,,,0.9018712341558732,0.965,0.9981,0.8267
mnist,0.3,val,densenet,200,a4,,,10000,10,,,,,,,,0.8925803999740678,0.9626,0.9965,0.7857
mnist,0.35,val,densenet,200,a4,,,10000,10,,,,,,,,0.8879697799458937,0.9612,0.9922666666666666,0.735
mnist,0.4,val,densenet,200,a4,,,10000,10,,,,,,,,0.8807718897293733,0.9613,0.9890333333333333,0.7028
mnist,0.45,val,densenet,200,a4,,,10000,10,,,,,,,,0.8742376864454913,0.9585,0.98165,0.6491
mnist,0.5,val,densenet,200,a4,,,10000,10,,,,,,,,0.8662070044912565,0.9547,0.9771333333333333,0.5933
mnist,0.6,val,densenet,200,a4,,,10000,10,,,,,,,,0.848280886688416,0.9496,0.9523333333333334,0.5088
mnist,0.7,val,densenet,200,a4,,,10000,10,,,,,,,,0.8216129051708593,0.9462,0.9321833333333334,0.4065
mnist,0.8,val,densenet,200,a4,,,10000,10,,,,,,,,0.7980983062381423,0.9401,0.89575,0.3115
mnist,0.9,val,densenet,200,a4,,,10000,10,,,,,,,,0.7793914838969745,0.9386,0.8673833333333333,0.2009
mnist,1.0,val,densenet,200,a4,,,10000,10,,,,,,,,0.769416711994282,0.9352,,
mnist,0.05,train,resnet,200,a5,,,60000,10,,,,,,,,0.937430218525413,0.9782166666666666,0.9999833333333333,0.9641
mnist,0.1,val,resnet,200,a4,,,10000,10,,,,,,,,0.9121868015022307,0.9713,0.9999666666666667,0.941
mnist,0.2,trainUval,resnet,200,a3,,,70000,10,,,,,,,,0.9492886164054292,0.9810285714285716,1.0,0.8754
mnist,0.3,train,resnet,200,a2,,,60000,10,,,,,,,,0.9387727987840664,0.97585,0.9999,0.8042
mnist,0.35,val,resnet,200,a1,,,10000,10,,,,,,,,0.837543218102963,0.931,0.9998166666666667,0.7655
mnist,0.45,train,resnet,200,a5,,,60000,10,,,,,,,,0.9317835317291444,0.9761333333333332,0.9998666666666667,0.6743
mnist,0.5,val,resnet,200,a4,,,10000,10,,,,,,,,0.8976731807464418,0.9649,0.9999166666666667,0.6176
mnist,0.7,trainUval,resnet,200,a3,,,70000,10,,,,,,,,0.9291431728021254,0.9740571428571428,0.9993333333333333,0.4144
mnist,0.9,train,resnet,200,a2,,,60000,10,,,,,,,,0.881384332126306,0.9597333333333332,0.9998,0.1979
mnist,1.0,val,resnet,200,a1,,,10000,10,,,,,,,,0.435999474661882,0.7099,,
mnist,0.0,val,densenet,200,a5,,,10000,10,,,,,,,,0.932023297191922,0.9768,,
mnist,0.05,val,densenet,200,a5,,,10000,10,,,,,,,,0.9206494187912688,0.9719,0.9984,0.9571
mnist,0.1,val,densenet,200,a5,,,10000,10,,,,,,,,0.9161153431780208,0.9706,0.9991,0.9301
mnist,0.15,val,densenet,200,a5,,,10000,10,,,,,,,,0.9089870228350504,0.9686,0.9991666666666666,0.9029
mnist,0.2,val,densenet,200,a5,,,10000,10,,,,,,,,0.9034171919198916,0.9672,0.9991333333333333,0.8578
mnist,0.25,val,densenet,200,a5,,,10000,10,,,,,,,,0.8971164115543917,0.9676,0.9981,0.8267
mnist,0.3,val,densenet,200,a5,,,10000,10,,,,,,,,0.8918257806261372,0.9645,0.9965,0.7857
mnist,0.35,val,densenet,200,a5,,,10000,10,,,,,,,,0.8873434076840182,0.9615,0.9922666666666666,0.735
mnist,0.4,val,densenet,200,a5,,,10000,10,,,,,,,,0.8847485515651664,0.962,0.9890333333333333,0.7028
mnist,0.45,val,densenet,200,a5,,,10000,10,,,,,,,,0.8799798083082556,0.9608,0.98165,0.6491
mnist,0.5,val,densenet,200,a5,,,10000,10,,,,,,,,0.877223220140563,0.9609,0.9771333333333333,0.5933
mnist,0.6,val,densenet,200,a5,,,10000,10,,,,,,,,0.8654747270338746,0.9557,0.9523333333333334,0.5088
mnist,0.7,val,densenet,200,a5,,,10000,10,,,,,,,,0.8487600901641186,0.952,0.9321833333333334,0.4065
mnist,0.8,val,densenet,200,a5,,,10000,10,,,,,,,,0.8355553200851679,0.946,0.89575,0.3115
mnist,0.9,val,densenet,200,a5,,,10000,10,,,,,,,,0.831412526260881,0.948,0.8673833333333333,0.2009
mnist,1.0,val,densenet,200,a5,,,10000,10,,,,,,,,0.8268133453507284,0.9461,,
mnist,0.05,trainUval,resnet,200,a1,,,70000,10,,,,,,,,0.9781613290163854,0.9891142857142856,0.9999833333333333,0.9641
mnist,0.1,val,resnet,200,a5,,,10000,10,,,,,,,,0.8921040276131491,0.9639,0.9999666666666667,0.941
mnist,0.2,trainUval,resnet,200,a4,,,70000,10,,,,,,,,0.9480714061705504,0.9814,1.0,0.8754
mnist,0.3,train,resnet,200,a3,,,60000,10,,,,,,,,0.9425284762167028,0.9783,0.9999,0.8042
mnist,0.35,val,resnet,200,a2,,,10000,10,,,,,,,,0.903551960072704,0.963,0.9998166666666667,0.7655
mnist,0.45,trainUval,resnet,200,a1,,,70000,10,,,,,,,,0.8305771323460952,0.9249,0.9998666666666667,0.6743
mnist,0.5,val,resnet,200,a5,,,10000,10,,,,,,,,0.8846106800313126,0.9612,0.9999166666666667,0.6176
mnist,0.7,trainUval,resnet,200,a4,,,70000,10,,,,,,,,0.9365100237973034,0.9775571428571428,0.9993333333333333,0.4144
mnist,0.9,train,resnet,200,a3,,,60000,10,,,,,,,,0.9204384515064514,0.9728833333333332,0.9998,0.1979
mnist,1.0,val,resnet,200,a2,,,10000,10,,,,,,,,0.7970583298969954,0.9316,,
mnist,0.0,val,densenet,200,a6,,,10000,10,,,,,,,,0.9154181230899676,0.9706,,
mnist,0.05,val,densenet,200,a6,,,10000,10,,,,,,,,0.9101824065371692,0.9692,0.9984,0.9571
mnist,0.1,val,densenet,200,a6,,,10000,10,,,,,,,,0.907047000870058,0.9684,0.9991,0.9301
mnist,0.15,val,densenet,200,a6,,,10000,10,,,,,,,,0.9023358783587636,0.9658,0.9991666666666666,0.9029
mnist,0.2,val,densenet,200,a6,,,10000,10,,,,,,,,0.8990094696389201,0.9654,0.9991333333333333,0.8578
mnist,0.25,val,densenet,200,a6,,,10000,10,,,,,,,,0.8958592711021399,0.9653,0.9981,0.8267
mnist,0.3,val,densenet,200,a6,,,10000,10,,,,,,,,0.8925325710768084,0.9645,0.9965,0.7857
mnist,0.35,val,densenet,200,a6,,,10000,10,,,,,,,,0.8909640606730153,0.9638,0.9922666666666666,0.735
mnist,0.4,val,densenet,200,a6,,,10000,10,,,,,,,,0.887686164579825,0.962,0.9890333333333333,0.7028
mnist,0.45,val,densenet,200,a6,,,10000,10,,,,,,,,0.8860555463371275,0.9628,0.98165,0.6491
mnist,0.5,val,densenet,200,a6,,,10000,10,,,,,,,,0.8829703528463196,0.9607,0.9771333333333333,0.5933
