dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,missing_colless,total_cophenetic_index,sackin_index,average_colless_index,average_missing_colless,average_total_cophenetic_index,average_sackin_index,train_acc,val_acc
cifar,val,resnet,20,30,al4-b1-c2,1e-07,1e-07,79,2.0,441.0,2,3839.0,400.0,5.582278481012659,0.02531645569620253,48.59493670886076,5.063291139240507,0.97678,0.7454
mnist,train,resnet,20,11,aavgpool,1e-07,1e-07,156,2.012987012987013,1383.0,3,16355.0,1059.0,8.865384615384615,0.019230769230769232,104.83974358974359,6.788461538461538,0.9925,0.9872
mnist,train,resnet,20,11,afc,1e-07,1e-07,156,2.012987012987013,1383.0,3,16355.0,1059.0,8.865384615384615,0.019230769230769232,104.83974358974359,6.788461538461538,0.9925,0.9872
mnist,train,resnet,20,11,al1-b0-bn1,1e-07,1e-07,979,2.0417536534446765,,22,9462243.0,62095.0,,0.02247191011235955,9665.212461695608,63.42696629213483,0.9925,0.9872
mnist,train,resnet,20,11,al1-b0-bn2,1e-07,1e-07,968,2.0487288135593222,,24,10940926.0,70071.0,,0.024793388429752067,11302.609504132231,72.38739669421487,0.9925,0.9872
mnist,train,resnet,20,11,al1-b0-c1,1e-07,1e-07,739,2.0330578512396693,,14,2566808.0,24882.0,,0.018944519621109608,3473.3531799729362,33.66982408660352,0.9925,0.9872
mnist,train,resnet,20,11,al1-b0-c2,1e-07,1e-07,801,2.035623409669211,,16,3280657.0,29100.0,,0.019975031210986267,4095.701622971286,36.329588014981276,0.9925,0.9872
mnist,train,resnet,20,11,al1-b1-bn1,1e-07,1e-07,662,2.0276073619631902,,11,1299231.0,15986.0,,0.01661631419939577,1962.584592145015,24.148036253776436,0.9925,0.9872
mnist,train,resnet,20,11,al1-b1-bn2,1e-07,1e-07,738,2.058659217877095,,23,1395358.0,15724.0,,0.03116531165311653,1890.728997289973,21.306233062330623,0.9925,0.9872
mnist,train,resnet,20,11,al1-b1-c1,1e-07,1e-07,702,2.0377906976744184,,15,1887421.0,19735.0,,0.021367521367521368,2688.633903133903,28.112535612535613,0.9925,0.9872
mnist,train,resnet,20,11,al1-b1-c2,1e-07,1e-07,600,2.0305084745762714,,10,513244.0,9270.0,,0.016666666666666666,855.4066666666666,15.45,0.9925,0.9872
mnist,train,resnet,20,11,al4-b0-bn1,1e-07,1e-07,337,2.0,3009.0,2,44118.0,2433.0,8.928783382789318,0.005934718100890208,130.91394658753708,7.2195845697329375,0.9925,0.9872
mnist,train,resnet,20,11,al4-b0-bn2,1e-07,1e-07,632,2.0289389067524115,,11,325731.0,8167.0,,0.01740506329113924,515.3971518987341,12.92246835443038,0.9925,0.9872
mnist,train,resnet,20,11,al4-b0-c1,1e-07,1e-07,253,2.032258064516129,,6,24604.0,1691.0,,0.023715415019762844,97.24901185770752,6.683794466403162,0.9925,0.9872
mnist,train,resnet,20,11,al4-b0-c2,1e-07,1e-07,309,2.026315789473684,,6,39963.0,2283.0,,0.019417475728155338,129.33009708737865,7.388349514563107,0.9925,0.9872
mnist,train,resnet,20,11,al4-b0-downsample-bn,1e-07,1e-07,430,2.0235849056603774,,7,169141.0,4930.0,,0.01627906976744186,393.3511627906977,11.465116279069768,0.9925,0.9872
mnist,train,resnet,20,11,al4-b0-downsample-conv,1e-07,1e-07,253,2.032258064516129,,6,24604.0,1691.0,,0.023715415019762844,97.24901185770752,6.683794466403162,0.9925,0.9872
mnist,train,resnet,20,11,al4-b1-bn1,1e-07,1e-07,158,2.038961038961039,,5,12478.0,947.0,,0.03164556962025317,78.9746835443038,5.993670886075949,0.9925,0.9872
mnist,train,resnet,20,11,al4-b1-bn2,1e-07,1e-07,475,2.0343347639484977,,10,166273.0,5193.0,,0.021052631578947368,350.04842105263157,10.932631578947369,0.9925,0.9872
mnist,train,resnet,20,11,al4-b1-c1,1e-07,1e-07,171,2.0238095238095237,,4,20392.0,1211.0,,0.023391812865497075,119.25146198830409,7.081871345029239,0.9925,0.9872
mnist,train,resnet,20,11,al4-b1-c2,1e-07,1e-07,165,2.0246913580246915,,4,17047.0,1099.0,,0.024242424242424242,103.31515151515151,6.66060606060606,0.9925,0.9872
mnist,trainUval,resnet,20,11,aavgpool,1e-07,1e-07,178,2.0344827586206895,,5,21598.0,1293.0,,0.028089887640449437,121.33707865168539,7.264044943820225,0.9925,0.9872
mnist,trainUval,resnet,20,11,afc,1e-07,1e-07,178,2.0344827586206895,,5,21598.0,1293.0,,0.028089887640449437,121.33707865168539,7.264044943820225,0.9925,0.9872
mnist,trainUval,resnet,20,11,al1-b0-bn1,1e-07,1e-07,1075,2.0379506641366225,,22,13884025.0,79619.0,,0.020465116279069766,12915.372093023256,74.06418604651162,0.9925,0.9872
mnist,trainUval,resnet,20,11,al1-b0-bn2,1e-07,1e-07,1072,2.055662188099808,,30,13295165.0,78855.0,,0.027985074626865673,12402.206156716418,73.55876865671642,0.9925,0.9872
mnist,trainUval,resnet,20,11,al1-b0-c1,1e-07,1e-07,841,2.0338983050847457,,15,3758889.0,31556.0,,0.0178359096313912,4469.546967895362,37.52199762187872,0.9925,0.9872
mnist,trainUval,resnet,20,11,al1-b0-c2,1e-07,1e-07,862,2.0306603773584904,,15,3698698.0,32785.0,,0.01740139211136891,4290.832946635731,38.03364269141532,0.9925,0.9872
mnist,trainUval,resnet,20,11,al1-b1-bn1,1e-07,1e-07,784,2.028497409326425,,12,1944019.0,20370.0,,0.015306122448979591,2479.6160714285716,25.982142857142858,0.9925,0.9872
mnist,trainUval,resnet,20,11,al1-b1-bn2,1e-07,1e-07,835,2.0491400491400493,,22,2249204.0,20868.0,,0.026347305389221556,2693.6574850299403,24.991616766467065,0.9925,0.9872
mnist,trainUval,resnet,20,11,al1-b1-c1,1e-07,1e-07,804,2.0329113924050635,,14,2381870.0,23666.0,,0.017412935323383085,2962.5248756218907,29.435323383084576,0.9925,0.9872
mnist,trainUval,resnet,20,11,al1-b1-c2,1e-07,1e-07,724,2.0252100840336134,,11,1061733.0,13423.0,,0.015193370165745856,1466.482044198895,18.540055248618785,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b0-bn1,1e-07,1e-07,365,2.0110497237569063,,4,55239.0,2783.0,,0.010958904109589041,151.33972602739726,7.624657534246575,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b0-bn2,1e-07,1e-07,746,2.0135135135135136,,7,466949.0,10843.0,,0.00938337801608579,625.9369973190348,14.53485254691689,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b0-c1,1e-07,1e-07,306,2.033333333333333,,7,43027.0,2405.0,,0.02287581699346405,140.61111111111111,7.859477124183006,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b0-c2,1e-07,1e-07,343,2.0479041916167664,,9,52600.0,2718.0,,0.026239067055393587,153.35276967930028,7.924198250728863,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b0-downsample-bn,1e-07,1e-07,491,2.033195020746888,,9,296395.0,6802.0,,0.018329938900203666,603.6558044806517,13.853360488798371,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b0-downsample-conv,1e-07,1e-07,306,2.033333333333333,,7,43027.0,2405.0,,0.02287581699346405,140.61111111111111,7.859477124183006,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b1-bn1,1e-07,1e-07,184,2.033333333333333,,5,20620.0,1273.0,,0.02717391304347826,112.06521739130434,6.918478260869565,0.9925,0.9872
