dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,missing_colless,total_cophenetic_index,sackin_index,average_colless_index,average_missing_colless,average_total_cophenetic_index,average_sackin_index,train_acc,val_acc
mnist,trainUval,vgg,20,10,ablock1-relu2,1e-05,1e-05,4,1.5,0.0,1,1.0,4.0,0.0,0.25,0.25,1.0,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock5-conv1,1e-05,1e-05,20,1.9,36.0,1,111.0,52.0,1.8,0.05,5.55,2.6,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock5-conv2,1e-05,1e-05,20,1.9,48.0,1,133.0,56.0,2.4,0.05,6.65,2.8,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock5-conv3,1e-05,1e-05,20,1.9,34.0,1,111.0,51.0,1.7,0.05,5.55,2.55,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock5-pool,1e-05,1e-05,20,1.9,52.0,1,144.0,58.0,2.6,0.05,7.2,2.9,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock5-relu1,1e-05,1e-05,20,1.9,48.0,1,133.0,56.0,2.4,0.05,6.65,2.8,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock5-relu2,1e-05,1e-05,20,1.9,34.0,1,111.0,51.0,1.7,0.05,5.55,2.55,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock5-relu3,1e-05,1e-05,20,1.9,52.0,1,144.0,58.0,2.6,0.05,7.2,2.9,0.9944,0.9896
mnist,trainUval,vgg,20,10,afc1-dropout,1e-05,1e-05,20,1.9,44.0,1,121.0,54.0,2.2,0.05,6.05,2.7,0.9944,0.9896
mnist,trainUval,vgg,20,10,afc1-relu,1e-05,1e-05,20,1.9,44.0,1,121.0,54.0,2.2,0.05,6.05,2.7,0.9944,0.9896
mnist,trainUval,vgg,20,10,afc1,1e-05,1e-05,20,1.9,52.0,1,144.0,58.0,2.6,0.05,7.2,2.9,0.9944,0.9896
mnist,trainUval,vgg,20,10,afc2-dropout,1e-05,1e-05,20,1.9,30.0,1,101.0,49.0,1.5,0.05,5.05,2.45,0.9944,0.9896
mnist,trainUval,vgg,20,10,afc2-relu,1e-05,1e-05,20,1.9,30.0,1,101.0,49.0,1.5,0.05,5.05,2.45,0.9944,0.9896
mnist,trainUval,vgg,20,10,afc2,1e-05,1e-05,20,1.9,44.0,1,121.0,54.0,2.2,0.05,6.05,2.7,0.9944,0.9896
mnist,trainUval,vgg,20,10,afc3,1e-05,1e-05,20,1.9,30.0,1,101.0,49.0,1.5,0.05,5.05,2.45,0.9944,0.9896
mnist,val,vgg,20,10,aavgpool,1e-05,1e-05,20,1.9,36.0,1,111.0,52.0,1.8,0.05,5.55,2.6,0.9944,0.9896
mnist,val,vgg,20,10,ablock1-conv1,1e-05,1e-05,2,1.0,0.0,1,0.0,1.0,0.0,0.5,0.0,0.5,0.9944,0.9896
mnist,val,vgg,20,10,ablock1-conv2,1e-05,1e-05,2,1.0,0.0,1,0.0,1.0,0.0,0.5,0.0,0.5,0.9944,0.9896
mnist,val,vgg,20,10,ablock1-pool,1e-05,1e-05,2,1.0,0.0,1,0.0,1.0,0.0,0.5,0.0,0.5,0.9944,0.9896
mnist,val,vgg,20,10,ablock1-relu1,1e-05,1e-05,2,1.0,0.0,1,0.0,1.0,0.0,0.5,0.0,0.5,0.9944,0.9896
mnist,val,vgg,20,10,ablock1-relu2,1e-05,1e-05,2,1.0,0.0,1,0.0,1.0,0.0,0.5,0.0,0.5,0.9944,0.9896
mnist,val,vgg,20,10,ablock5-conv1,1e-05,1e-05,20,1.9,50.0,1,140.0,57.0,2.5,0.05,7.0,2.85,0.9944,0.9896
mnist,val,vgg,20,10,ablock5-conv2,1e-05,1e-05,19,2.0,37.0,2,130.0,52.0,1.9473684210526316,0.10526315789473684,6.842105263157895,2.736842105263158,0.9944,0.9896
mnist,val,vgg,20,10,ablock5-conv3,1e-05,1e-05,20,1.9,50.0,1,140.0,57.0,2.5,0.05,7.0,2.85,0.9944,0.9896
mnist,val,vgg,20,10,ablock5-pool,1e-05,1e-05,20,1.9,36.0,1,111.0,52.0,1.8,0.05,5.55,2.6,0.9944,0.9896
mnist,val,vgg,20,10,ablock5-relu1,1e-05,1e-05,19,2.0,37.0,2,130.0,52.0,1.9473684210526316,0.10526315789473684,6.842105263157895,2.736842105263158,0.9944,0.9896
mnist,val,vgg,20,10,ablock5-relu2,1e-05,1e-05,20,1.9,50.0,1,140.0,57.0,2.5,0.05,7.0,2.85,0.9944,0.9896
mnist,val,vgg,20,10,ablock5-relu3,1e-05,1e-05,20,1.9,36.0,1,111.0,52.0,1.8,0.05,5.55,2.6,0.9944,0.9896
mnist,val,vgg,20,10,afc1-dropout,1e-05,1e-05,20,1.9,48.0,1,133.0,56.0,2.4,0.05,6.65,2.8,0.9944,0.9896
mnist,val,vgg,20,10,afc1-relu,1e-05,1e-05,20,1.9,48.0,1,133.0,56.0,2.4,0.05,6.65,2.8,0.9944,0.9896
mnist,val,vgg,20,10,afc1,1e-05,1e-05,20,1.9,36.0,1,111.0,52.0,1.8,0.05,5.55,2.6,0.9944,0.9896
mnist,val,vgg,20,10,afc2-dropout,1e-05,1e-05,20,1.9,32.0,1,100.0,50.0,1.6,0.05,5.0,2.5,0.9944,0.9896
mnist,val,vgg,20,10,afc2-relu,1e-05,1e-05,20,1.9,32.0,1,100.0,50.0,1.6,0.05,5.0,2.5,0.9944,0.9896
mnist,val,vgg,20,10,afc2,1e-05,1e-05,20,1.9,48.0,1,133.0,56.0,2.4,0.05,6.65,2.8,0.9944,0.9896
mnist,val,vgg,20,10,afc3,1e-05,1e-05,20,1.9,32.0,1,100.0,50.0,1.6,0.05,5.0,2.5,0.9944,0.9896
