dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,missing_colless,total_cophenetic_index,sackin_index,average_colless_index,average_missing_colless,average_total_cophenetic_index,average_sackin_index,train_acc,val_acc
cifar,val,wres,20,12,a1,0.01,0.01,67,2.0,572.0,2,4552.0,447.0,8.537313432835822,0.029850746268656716,67.94029850746269,6.6716417910447765,0.58238,0.5322
cifar,val,wres,20,15,a1,0.01,0.01,52,2.04,341.0,3,2223.0,284.0,6.5576923076923075,0.057692307692307696,42.75,5.461538461538462,0.65934,0.5944
cifar,val,wres,20,18,a1,0.01,0.01,40,1.95,276.0,1,1157.0,202.0,6.9,0.025,28.925,5.05,0.71184,0.6095
cifar,val,wres,20,21,a1,0.01,0.01,40,1.95,272.0,1,1184.0,204.0,6.8,0.025,29.6,5.1,0.78076,0.6291
cifar,val,wres,20,24,a1,0.01,0.01,25,2.0,22.0,2,184.0,69.0,0.88,0.08,7.36,2.76,0.83864,0.6541
cifar,val,wres,20,27,a1,0.01,0.01,24,1.9166666666666667,90.0,1,264.0,83.0,3.75,0.041666666666666664,11.0,3.4583333333333335,0.88692,0.6443
cifar,val,wres,20,30,a1,0.01,0.01,28,1.9285714285714286,76.0,1,300.0,88.0,2.7142857142857144,0.03571428571428571,10.714285714285714,3.142857142857143,0.9315,0.6676
cifar,val,wres,20,33,a1,0.01,0.01,22,1.9090909090909092,74.0,1,209.0,72.0,3.3636363636363638,0.045454545454545456,9.5,3.272727272727273,0.93816,0.6481
cifar,val,wres,20,36,a1,0.01,0.01,20,1.9,54.0,1,149.0,59.0,2.7,0.05,7.45,2.95,0.94204,0.6576
cifar,val,wres,20,39,a1,0.01,0.01,20,1.9,34.0,1,109.0,51.0,1.7,0.05,5.45,2.55,0.9606,0.6669
cifar,val,wres,20,3,a1,0.01,0.01,201,2.0202020202020203,,4,120666.0,3651.0,,0.01990049751243781,600.3283582089553,18.16417910447761,0.29726,0.3001
cifar,val,wres,20,42,a1,0.01,0.01,24,1.9166666666666667,76.0,1,240.0,78.0,3.1666666666666665,0.041666666666666664,10.0,3.25,0.94962,0.6504
cifar,val,wres,20,45,a1,0.01,0.01,22,1.9090909090909092,76.0,1,200.0,71.0,3.4545454545454546,0.045454545454545456,9.090909090909092,3.227272727272727,0.94596,0.6574
cifar,val,wres,20,48,a1,0.01,0.01,20,1.9,52.0,1,144.0,58.0,2.6,0.05,7.2,2.9,0.9647,0.6755
cifar,val,wres,20,6,a1,0.01,0.01,111,2.0,1933.0,2,22185.0,1199.0,17.414414414414413,0.018018018018018018,199.86486486486487,10.801801801801801,0.4376,0.4261
cifar,val,wres,20,9,a1,0.01,0.01,72,1.9722222222222223,1004.0,1,7129.0,624.0,13.944444444444445,0.013888888888888888,99.01388888888889,8.666666666666666,0.51216,0.4962
mnist,train,wres,20,0,a1,0.01,0.01,1731,2.081829121540313,,64,113269778.0,373111.0,,0.03697284806470248,65436.035817446565,215.54650491045638,0.1039,0.1007
mnist,train,wres,20,10,a1,0.01,0.01,20,1.9,72.0,1,165.0,64.0,3.6,0.05,8.25,3.2,0.9830833333333333,0.9799
mnist,train,wres,20,11,a1,0.01,0.01,20,1.9,52.0,1,144.0,58.0,2.6,0.05,7.2,2.9,0.9846833333333334,0.9795
mnist,train,wres,20,12,a1,0.01,0.01,20,1.9,56.0,1,138.0,58.0,2.8,0.05,6.9,2.9,0.9875,0.9832
mnist,train,wres,20,13,a1,0.01,0.01,20,1.9,44.0,1,121.0,54.0,2.2,0.05,6.05,2.7,0.989,0.9826
mnist,train,wres,20,14,a1,0.01,0.01,20,1.9,52.0,1,143.0,58.0,2.6,0.05,7.15,2.9,0.98785,0.9841
mnist,train,wres,20,15,a1,0.01,0.01,20,1.9,52.0,1,143.0,58.0,2.6,0.05,7.15,2.9,0.9841,0.9774
mnist,train,wres,20,1,a1,0.01,0.01,301,2.0,18509.0,2,502473.0,9913.0,61.49169435215947,0.006644518272425249,1669.345514950166,32.93355481727575,0.6395833333333333,0.6448
mnist,train,wres,20,2,a1,0.01,0.01,120,1.9833333333333334,3202.0,1,35111.0,1795.0,26.683333333333334,0.008333333333333333,292.59166666666664,14.958333333333334,0.8585,0.8664
mnist,train,wres,20,3,a1,0.01,0.01,26,1.9230769230769231,104.0,1,319.0,93.0,4.0,0.038461538461538464,12.26923076923077,3.576923076923077,0.94775,0.9505
mnist,train,wres,20,4,a1,0.01,0.01,24,1.9166666666666667,76.0,1,243.0,78.0,3.1666666666666665,0.041666666666666664,10.125,3.25,0.9597833333333333,0.9605
mnist,train,wres,20,5,a1,0.01,0.01,22,1.9090909090909092,70.0,1,201.0,70.0,3.1818181818181817,0.045454545454545456,9.136363636363637,3.1818181818181817,0.9680166666666666,0.9656
mnist,train,wres,20,6,a1,0.01,0.01,20,1.9,46.0,1,129.0,55.0,2.3,0.05,6.45,2.75,0.9725333333333334,0.9687
mnist,train,wres,20,7,a1,0.01,0.01,24,1.9166666666666667,74.0,1,236.0,77.0,3.0833333333333335,0.041666666666666664,9.833333333333334,3.2083333333333335,0.9801166666666666,0.9756
mnist,train,wres,20,8,a1,0.01,0.01,20,1.9,44.0,1,121.0,54.0,2.2,0.05,6.05,2.7,0.9772166666666666,0.9719
mnist,train,wres,20,9,a1,0.01,0.01,20,1.9,44.0,1,120.0,54.0,2.2,0.05,6.0,2.7,0.9820166666666666,0.9756
mnist,trainUval,wres,20,0,a1,0.01,0.01,1938,2.0760986066452305,,67,158070148.0,465336.0,,0.03457172342621259,81563.54385964913,240.11145510835914,0.1039,0.1007
mnist,trainUval,wres,20,10,a1,0.01,0.01,20,1.9,72.0,1,165.0,64.0,3.6,0.05,8.25,3.2,0.9830833333333333,0.9799
mnist,trainUval,wres,20,11,a1,0.01,0.01,20,1.9,66.0,1,163.0,63.0,3.3,0.05,8.15,3.15,0.9846833333333334,0.9795
mnist,trainUval,wres,20,12,a1,0.01,0.01,20,1.9,18.0,1,83.0,47.0,0.9,0.05,4.15,2.35,0.9875,0.9832
mnist,trainUval,wres,20,13,a1,0.01,0.01,20,1.9,40.0,1,105.0,52.0,2.0,0.05,5.25,2.6,0.989,0.9826
mnist,trainUval,wres,20,14,a1,0.01,0.01,20,1.9,54.0,1,149.0,59.0,2.7,0.05,7.45,2.95,0.98785,0.9841
mnist,trainUval,wres,20,15,a1,0.01,0.01,22,1.9090909090909092,80.0,1,211.0,73.0,3.6363636363636362,0.045454545454545456,9.590909090909092,3.3181818181818183,0.9841,0.9774
mnist,trainUval,wres,20,1,a1,0.01,0.01,372,1.9946236559139785,29870.0,1,975792.0,15557.0,80.29569892473118,0.002688172043010753,2623.0967741935483,41.81989247311828,0.6395833333333333,0.6448
mnist,trainUval,wres,20,2,a1,0.01,0.01,142,1.9859154929577465,4612.0,1,58743.0,2535.0,32.478873239436616,0.007042253521126761,413.6830985915493,17.85211267605634,0.8585,0.8664
mnist,trainUval,wres,20,3,a1,0.01,0.01,26,1.9230769230769231,84.0,1,284.0,87.0,3.230769230769231,0.038461538461538464,10.923076923076923,3.3461538461538463,0.94775,0.9505
mnist,trainUval,wres,20,4,a1,0.01,0.01,24,1.9166666666666667,82.0,1,242.0,79.0,3.4166666666666665,0.041666666666666664,10.083333333333334,3.2916666666666665,0.9597833333333333,0.9605
mnist,trainUval,wres,20,5,a1,0.01,0.01,22,1.9090909090909092,80.0,1,211.0,73.0,3.6363636363636362,0.045454545454545456,9.590909090909092,3.3181818181818183,0.9680166666666666,0.9656
mnist,trainUval,wres,20,6,a1,0.01,0.01,20,1.9,62.0,1,156.0,61.0,3.1,0.05,7.8,3.05,0.9725333333333334,0.9687
mnist,trainUval,wres,20,7,a1,0.01,0.01,20,1.9,72.0,1,165.0,64.0,3.6,0.05,8.25,3.2,0.9801166666666666,0.9756
mnist,trainUval,wres,20,8,a1,0.01,0.01,20,1.9,42.0,1,116.0,53.0,2.1,0.05,5.8,2.65,0.9772166666666666,0.9719
mnist,trainUval,wres,20,9,a1,0.01,0.01,20,1.9,72.0,1,165.0,64.0,3.6,0.05,8.25,3.2,0.9820166666666666,0.9756
mnist,val,wres,20,0,a1,0.01,0.01,264,2.0546875,,7,405910.0,8929.0,,0.026515151515151516,1537.5378787878788,33.821969696969695,0.1039,0.1007
mnist,val,wres,20,10,a1,0.01,0.01,20,1.9,36.0,1,127.0,54.0,1.8,0.05,6.35,2.7,0.9830833333333333,0.9799
mnist,val,wres,20,11,a1,0.01,0.01,20,1.9,60.0,1,151.0,60.0,3.0,0.05,7.55,3.0,0.9846833333333334,0.9795
mnist,val,wres,20,12,a1,0.01,0.01,20,1.9,46.0,1,142.0,57.0,2.3,0.05,7.1,2.85,0.9875,0.9832
mnist,val,wres,20,13,a1,0.01,0.01,20,1.9,60.0,1,151.0,60.0,3.0,0.05,7.55,3.0,0.989,0.9826
mnist,val,wres,20,14,a1,0.01,0.01,20,1.9,46.0,1,125.0,55.0,2.3,0.05,6.25,2.75,0.98785,0.9841
mnist,val,wres,20,15,a1,0.01,0.01,20,1.9,62.0,1,156.0,61.0,3.1,0.05,7.8,3.05,0.9841,0.9774
mnist,val,wres,20,1,a1,0.01,0.01,48,1.9583333333333333,368.0,1,1779.0,264.0,7.666666666666667,0.020833333333333332,37.0625,5.5,0.6395833333333333,0.6448
mnist,val,wres,20,2,a1,0.01,0.01,24,1.9166666666666667,104.0,1,284.0,88.0,4.333333333333333,0.041666666666666664,11.833333333333334,3.6666666666666665,0.8585,0.8664
mnist,val,wres,20,3,a1,0.01,0.01,20,1.9,44.0,1,120.0,54.0,2.2,0.05,6.0,2.7,0.94775,0.9505
mnist,val,wres,20,4,a1,0.01,0.01,20,1.9,54.0,1,130.0,57.0,2.7,0.05,6.5,2.85,0.9597833333333333,0.9605
mnist,val,wres,20,5,a1,0.01,0.01,20,1.9,52.0,1,143.0,58.0,2.6,0.05,7.15,2.9,0.9680166666666666,0.9656
mnist,val,wres,20,6,a1,0.01,0.01,20,1.9,50.0,1,136.0,57.0,2.5,0.05,6.8,2.85,0.9725333333333334,0.9687
mnist,val,wres,20,7,a1,0.01,0.01,20,1.9,50.0,1,140.0,57.0,2.5,0.05,7.0,2.85,0.9801166666666666,0.9756
mnist,val,wres,20,8,a1,0.01,0.01,20,1.9,66.0,1,163.0,63.0,3.3,0.05,8.15,3.15,0.9772166666666666,0.9719
mnist,val,wres,20,9,a1,0.01,0.01,20,1.9,48.0,1,133.0,56.0,2.4,0.05,6.65,2.8,0.9820166666666666,0.9756
